Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1707783019.439721,8111,0,1
1,NewOrder,1707783019.447925,21748,0,1
2,Payment,1707783019.469693,4926,0,1
2,Payment,1707783019.474636,3635,0,1
2,Payment,1707783019.478289,3812,0,1
1,NewOrder,1707783019.482118,13130,0,1
2,Payment,1707783019.495268,12897,0,1
1,NewOrder,1707783019.508186,7007,0,1
5,StockLevel,1707783019.515214,6780,0,1
3,OrderStatus,1707783019.522013,4151,0,1
1,NewOrder,1707783019.526182,4811,0,1
2,Payment,1707783019.531012,2815,0,1
2,Payment,1707783019.533846,2541,0,1
2,Payment,1707783019.536404,2394,0,1
1,NewOrder,1707783019.538813,5706,0,1
1,NewOrder,1707783019.544538,6471,0,1
2,Payment,1707783019.551030,2301,0,1
1,NewOrder,1707783019.553347,4110,0,1
2,Payment,1707783019.557475,3030,0,1
1,NewOrder,1707783019.560527,7010,0,1
2,Payment,1707783019.567559,2642,0,1
1,NewOrder,1707783019.570221,6030,0,1
5,StockLevel,1707783019.576273,2318,0,1
1,NewOrder,1707783019.578611,7267,0,1
2,Payment,1707783019.585901,4498,0,1
4,Delivery,1707783019.590418,27561,0,1
2,Payment,1707783019.618050,1948,0,1
1,NewOrder,1707783019.620017,5936,0,1
2,Payment,1707783019.625974,1916,0,1
1,NewOrder,1707783019.627910,4818,0,1
2,Payment,1707783019.632753,2141,0,1
2,Payment,1707783019.634915,1783,0,1
1,NewOrder,1707783019.636775,3531,0,1
2,Payment,1707783019.640460,1814,0,1
2,Payment,1707783019.642295,1792,0,1
2,Payment,1707783019.644105,1872,0,1
2,Payment,1707783019.645996,1813,0,1
2,Payment,1707783019.647828,1705,0,1
1,NewOrder,1707783019.649627,7463,0,1
2,Payment,1707783019.657112,1796,0,1
2,Payment,1707783019.659057,1637,0,1
1,NewOrder,1707783019.660709,5106,0,1
2,Payment,1707783019.665839,1864,0,1
4,Delivery,1707783019.667795,14722,0,1
2,Payment,1707783019.682552,1954,0,1
2,Payment,1707783019.684526,2044,0,1
2,Payment,1707783019.686589,2538,0,1
1,NewOrder,1707783019.689148,5921,0,1
3,OrderStatus,1707783019.695093,1791,0,1
2,Payment,1707783019.696902,2110,0,1
2,Payment,1707783019.699029,1880,0,1
2,Payment,1707783019.700928,1975,0,1
2,Payment,1707783019.702919,2088,0,1
2,Payment,1707783019.705028,2217,0,1
2,Payment,1707783019.707264,2115,0,1
5,StockLevel,1707783019.709400,2025,0,1
2,Payment,1707783019.711447,2233,0,1
2,Payment,1707783019.713700,1912,0,1
4,Delivery,1707783019.715631,15939,0,1
