Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1710874528.231575,15913,0,1
2,Payment,1710874528.247748,5802,0,1
3,OrderStatus,1710874528.253573,15001,0,1
4,Delivery,1710874528.268597,53963,0,1
2,Payment,1710874528.322583,6325,0,1
2,Payment,1710874528.328940,6490,0,1
4,Delivery,1710874528.335454,27730,0,1
1,NewOrder,1710874528.363222,15539,0,1
4,Delivery,1710874528.378792,22890,0,1
1,NewOrder,1710874528.401710,6666,0,1
2,Payment,1710874528.408402,4896,0,1
3,OrderStatus,1710874528.413328,5510,0,1
1,NewOrder,1710874528.418869,6237,0,1
2,Payment,1710874528.425138,4873,0,1
3,OrderStatus,1710874528.430041,3583,0,1
1,NewOrder,1710874528.433657,7608,0,1
1,NewOrder,1710874528.441295,18155,0,1
2,Payment,1710874528.459481,2968,0,1
3,OrderStatus,1710874528.462474,1371,0,1
1,NewOrder,1710874528.463867,7650,0,1
1,NewOrder,1710874528.471544,5191,0,1
1,NewOrder,1710874528.476769,7237,0,1
2,Payment,1710874528.484039,3406,0,1
1,NewOrder,1710874528.487474,6354,0,1
2,Payment,1710874528.493858,5019,0,1
2,Payment,1710874528.498914,4487,0,1
2,Payment,1710874528.503429,1782,0,1
2,Payment,1710874528.505231,1798,0,1
2,Payment,1710874528.507060,32393,0,1
2,Payment,1710874528.539482,3154,0,1
2,Payment,1710874528.542718,5737,0,1
2,Payment,1710874528.548666,3135,0,1
3,OrderStatus,1710874528.551838,3154,0,1
1,NewOrder,1710874528.555021,15201,0,1
2,Payment,1710874528.570255,3594,0,1
1,NewOrder,1710874528.573884,9587,0,1
1,NewOrder,1710874528.583501,5065,0,1
2,Payment,1710874528.588595,2278,0,1
1,NewOrder,1710874528.590902,11339,0,1
2,Payment,1710874528.602273,2568,0,1
1,NewOrder,1710874528.604870,7502,0,1
1,NewOrder,1710874528.612407,4847,0,1
2,Payment,1710874528.617278,1854,0,1
