Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710875746.006869,34904,0,1
2,Payment,1710875746.041896,9664,0,1
2,Payment,1710875746.051637,8922,0,1
1,NewOrder,1710875746.060639,8039,0,1
2,Payment,1710875746.068707,4011,0,1
1,NewOrder,1710875746.072746,12127,0,1
2,Payment,1710875746.084907,4170,0,1
1,NewOrder,1710875746.089104,14893,0,1
1,NewOrder,1710875746.104023,13784,0,1
1,NewOrder,1710875746.117837,10664,0,1
1,NewOrder,1710875746.128526,12140,0,1
4,Delivery,1710875746.140693,41772,0,1
2,Payment,1710875746.182495,5190,0,1
2,Payment,1710875746.187745,38110,0,1
1,NewOrder,1710875746.225882,10754,0,1
1,NewOrder,1710875746.236666,9527,0,1
3,OrderStatus,1710875746.246220,4030,0,1
2,Payment,1710875746.250277,3521,0,1
2,Payment,1710875746.253823,3541,0,1
1,NewOrder,1710875746.257394,6651,0,1
1,NewOrder,1710875746.264071,13414,0,1
2,Payment,1710875746.277514,5623,0,1
2,Payment,1710875746.283168,3442,0,1
1,NewOrder,1710875746.286637,7228,0,1
2,Payment,1710875746.293891,3344,0,1
1,NewOrder,1710875746.297260,14811,0,1
2,Payment,1710875746.312098,5301,0,1
4,Delivery,1710875746.317429,25344,0,1
4,Delivery,1710875746.342798,24651,0,1
2,Payment,1710875746.367478,2746,0,1
1,NewOrder,1710875746.370251,11908,0,1
5,StockLevel,1710875746.382189,4379,0,1
1,NewOrder,1710875746.386598,10165,0,1
2,Payment,1710875746.396791,3279,0,1
2,Payment,1710875746.400097,4092,0,1
1,NewOrder,1710875746.404219,6887,0,1
5,StockLevel,1710875746.411146,3586,0,1
2,Payment,1710875746.414765,5025,0,1
1,NewOrder,1710875746.419819,13447,0,1
1,NewOrder,1710875746.433296,8457,0,1
1,NewOrder,1710875746.441782,13130,0,1
5,StockLevel,1710875746.454942,2975,0,1
1,NewOrder,1710875746.457945,7783,0,1
1,NewOrder,1710875746.465787,14305,0,1
2,Payment,1710875746.480133,3326,0,1
3,OrderStatus,1710875746.483488,2966,0,1
1,NewOrder,1710875746.486482,8183,0,1
1,NewOrder,1710875746.494693,9025,0,1
2,Payment,1710875746.503744,3035,0,1
1,NewOrder,1710875746.506806,13684,0,1
1,NewOrder,1710875746.520518,12643,0,1
4,Delivery,1710875746.533193,23251,0,1
2,Payment,1710875746.556476,2994,0,1
1,NewOrder,1710875746.559541,10207,0,1
1,NewOrder,1710875746.569776,10809,0,1
2,Payment,1710875746.580613,3196,0,1
2,Payment,1710875746.583837,2704,0,1
2,Payment,1710875746.586566,2488,0,1
1,NewOrder,1710875746.589079,9280,0,1
2,Payment,1710875746.598391,2976,0,1
1,NewOrder,1710875746.601397,10699,0,1
5,StockLevel,1710875746.612125,2732,0,1
1,NewOrder,1710875746.614887,9990,0,1
5,StockLevel,1710875746.624907,1856,0,1
2,Payment,1710875746.626788,3068,0,1
1,NewOrder,1710875746.629883,10817,0,1
1,NewOrder,1710875746.640731,7023,0,1
2,Payment,1710875746.647786,3912,0,1
1,NewOrder,1710875746.651727,14444,0,1
2,Payment,1710875746.666209,4629,0,1
2,Payment,1710875746.670867,3070,0,1
4,Delivery,1710875746.673967,26898,0,1
1,NewOrder,1710875746.700896,9021,0,1
1,NewOrder,1710875746.709956,13508,0,1
5,StockLevel,1710875746.723494,2196,0,1
2,Payment,1710875746.725719,3260,0,1
2,Payment,1710875746.729027,5275,0,1
1,NewOrder,1710875746.734341,17695,0,1
1,NewOrder,1710875746.752074,15348,0,1
1,NewOrder,1710875746.767456,8784,0,1
1,NewOrder,1710875746.776272,19311,0,1
1,NewOrder,1710875746.795659,8846,0,1
2,Payment,1710875746.804535,3211,0,1
2,Payment,1710875746.807776,5110,0,1
2,Payment,1710875746.812913,4182,0,1
4,Delivery,1710875746.817126,26330,0,1
2,Payment,1710875746.843482,2739,0,1
4,Delivery,1710875746.846245,27181,0,1
1,NewOrder,1710875746.873451,9873,0,1
1,NewOrder,1710875746.883349,11975,0,1
1,NewOrder,1710875746.895353,6540,0,1
2,Payment,1710875746.901915,2401,0,1
2,Payment,1710875746.904335,2060,0,1
1,NewOrder,1710875746.906412,6904,0,1
5,StockLevel,1710875746.913342,3348,0,1
2,Payment,1710875746.916714,7356,0,1
2,Payment,1710875746.924114,2219,0,1
1,NewOrder,1710875746.926367,10935,0,1
1,NewOrder,1710875746.937330,11507,0,1
1,NewOrder,1710875746.948866,6653,0,1
2,Payment,1710875746.955545,2479,0,1
1,NewOrder,1710875746.958047,10036,0,1
1,NewOrder,1710875746.968111,7995,0,1
2,Payment,1710875746.976133,3049,0,1
1,NewOrder,1710875746.979204,8758,0,1
4,Delivery,1710875746.987988,22736,0,1
2,Payment,1710875747.010751,3221,0,1
2,Payment,1710875747.013994,2324,0,1
5,StockLevel,1710875747.016341,2385,0,1
2,Payment,1710875747.018753,2581,0,1
1,NewOrder,1710875747.021356,5888,0,1
1,NewOrder,1710875747.027269,8156,0,1
2,Payment,1710875747.035449,4007,0,1
2,Payment,1710875747.039479,3705,0,1
1,NewOrder,1710875747.043211,7717,0,1
2,Payment,1710875747.050955,5129,0,1
2,Payment,1710875747.056108,3130,0,1
2,Payment,1710875747.059263,3619,0,1
1,NewOrder,1710875747.062908,7912,0,1
1,NewOrder,1710875747.070851,10120,0,1
2,Payment,1710875747.081000,2641,0,1
