Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,171,171.000,1158,2304,4640,5820,7540,10263,15724,31208,36222
1,148,148.000,1048,2219,5288,6704,9205,13655,16339,21937,38328
2,395,395.000,482,1031,2140,2507,3381,4035,6173,11195,21862
3,379,379.000,372,866,1876,2660,3063,6059,8022,15938,17578
4,206,206.000,477,1772,3351,4782,6233,10361,12888,22966,25794
5,383,383.000,407,995,1759,2607,3377,5701,6625,11577,15386
6,401,401.000,324,792,1583,2476,3060,5429,6769,13420,15995
7,230,230.000,600,1550,2861,4325,5763,9435,11417,25714,27902
8,248,248.000,371,1282,2531,4073,5148,9522,13079,20395,22616
9,227,227.000,441,1489,3182,4364,6094,8922,11781,18329,24255
10,517,517.000,311,716,1558,1910,2494,3275,5727,7381,15278
11,440,440.000,368,782,1805,2257,2887,5180,6327,8386,26249
12,500,500.000,279,745,1742,1999,2768,3514,4876,7431,17048
13,510,510.000,294,696,1594,1945,2452,3071,3794,7169,51772
14,561,561.000,319,698,1542,1771,2442,3095,4082,6367,13185
15,384,384.000,319,781,1869,2590,3113,5614,7664,13709,18180
16,502,502.000,293,711,1645,1977,2652,3604,5614,7346,13439
17,293,293.000,304,1317,2488,3403,5135,6874,9219,12905,13566
18,428,428.000,305,790,1801,2322,2730,5245,6585,10957,24185
19,444,444.000,355,787,1619,2247,2793,4787,6289,11896,18178
20,574,574.000,325,734,1359,1734,2492,3079,3358,5918,14151
21,478,478.000,342,797,1727,2078,2855,4169,5574,8055,11979
22,502,502.000,319,749,1250,1979,2470,3225,4196,7819,58720
23,558,558.000,265,741,1464,1787,2625,3169,4109,5922,6815
24,462,462.000,285,775,1683,2159,2732,4366,5902,11107,21259
25,523,523.000,293,734,1591,1902,2663,3457,5453,6205,11888
26,440,440.000,326,771,1631,2266,2873,5150,5985,11917,15499
27,509,509.000,293,717,1442,1958,2637,3900,5544,7989,12480
28,473,473.000,302,671,1490,2110,2582,4706,6084,12340,16395
29,542,542.000,261,718,1500,1835,2503,3198,5505,6354,9256
30,566,566.000,260,737,1335,1763,2526,3127,3772,6348,9712
31,469,469.000,312,743,1632,2125,2658,4536,5697,12235,19532
32,583,583.000,266,715,1534,1707,2437,3061,3263,5958,7356
33,577,577.000,296,706,1338,1728,2552,3118,3653,5952,6617
34,475,475.000,295,751,1406,2097,2689,4805,5773,9425,19507
35,568,568.000,293,668,1339,1758,2458,3117,4665,7488,9536
36,528,528.000,278,655,1494,1885,2524,3202,5577,7384,13516
37,535,535.000,274,683,1510,1864,2601,3515,5411,6043,11572
38,518,518.000,263,701,1604,1923,2605,3606,5480,6556,10821
39,583,583.000,287,699,1536,1714,2408,3067,3442,5916,7988
40,582,582.000,264,702,1513,1711,2491,3011,3590,5887,6507
41,551,551.000,291,688,1299,1805,2578,3235,5354,6943,11963
42,538,538.000,289,676,1313,1855,2548,3762,5376,6383,12827
43,625,625.000,261,648,1245,1593,2258,2965,3196,5721,11040
44,559,559.000,248,667,1238,1783,2355,3114,5393,11593,12078
45,614,614.000,299,690,1532,1624,2302,2939,3195,5566,6091
46,635,635.000,289,687,1086,1570,2169,2916,3239,5692,5940
47,607,607.000,279,689,1258,1643,2474,3011,3237,5766,6628
48,515,515.000,292,731,1495,1932,2679,3504,5618,8571,10764
49,590,590.000,301,734,1514,1692,2422,3003,3288,6015,6738
50,579,579.000,304,716,1391,1719,2484,3052,5183,5839,6201
51,581,581.000,289,679,1360,1716,2437,3047,4222,6185,12072
52,611,611.000,286,689,1151,1634,2443,3037,3579,5719,8586
53,532,532.000,251,711,1586,1868,2596,3187,5341,6463,12218
54,485,485.000,278,685,1592,2057,2671,4818,5552,7719,13654
55,613,613.000,285,641,1350,1628,2417,2958,3564,5669,6289
56,585,585.000,285,659,1234,1701,2359,3070,5053,6214,15729
57,596,596.000,239,655,1480,1673,2475,2958,3605,5778,8963
58,529,529.000,284,663,1435,1893,2536,3782,5334,7095,15819
59,505,505.000,284,699,1552,1956,2624,3757,5342,6628,11660
