Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,121,121.000,1449,2877,5757,8254,9561,17066,23646,46722,49350
1,149,149.000,1220,2186,4496,6619,7221,12264,16984,32369,99471
2,217,217.000,621,1738,3302,4612,5752,9792,12810,16295,32136
3,115,115.000,1970,3385,7157,8673,11880,15932,22326,30394,34729
4,127,127.000,1189,2999,6328,7767,10945,15826,16590,27710,31562
5,193,193.000,798,1832,3576,5151,6312,9557,14268,20413,77633
6,180,180.000,568,2038,3564,5575,7382,12203,15900,24811,29152
7,231,231.000,487,1654,2695,4269,5974,9072,10401,17280,31846
8,284,284.000,497,1341,2764,3509,4591,6809,9031,11792,23986
9,276,276.000,391,1392,2564,3601,4775,7477,8582,16950,27800
10,274,274.000,454,1305,2658,3629,4841,7923,9515,14852,18282
11,323,323.000,440,1039,2166,3058,3842,6485,8104,10621,46524
12,173,173.000,524,2067,3858,5756,8422,12372,15414,25814,27004
13,201,201.000,544,1757,3145,4944,6298,9252,12982,20831,90517
14,212,212.000,478,1687,3101,4689,6046,10030,14164,22887,30869
15,235,235.000,422,1780,2821,4234,5441,9089,12410,15772,20895
16,273,273.000,490,1203,2167,3653,4097,7862,10285,19587,73656
17,223,223.000,657,1681,2772,4436,5566,8973,11907,19926,47906
18,253,253.000,510,1499,2575,3970,5477,8924,10966,17354,25041
19,180,180.000,818,2008,3572,5484,7723,10690,17428,36191,37098
20,342,342.000,404,915,2078,2904,3537,5805,7582,13832,72625
21,258,258.000,705,1681,2424,3851,5707,8088,9129,16960,21285
22,226,226.000,373,1703,3064,4439,6020,8125,10919,18527,62717
23,219,219.000,626,1659,3289,4504,6293,9371,11504,17178,27133
24,270,270.000,424,1216,2623,3684,4249,7469,10736,23291,57215
25,247,247.000,474,1194,2656,4059,4835,8163,12068,30001,39940
26,120,120.000,684,2525,4971,8257,10250,18075,23195,41826,89480
27,161,161.000,979,2193,4205,6157,8246,11352,15715,29031,52840
28,106,106.000,731,2439,5390,9465,11580,20403,23367,66342,87600
29,148,148.000,817,2349,5293,6671,8282,13656,16363,30959,56033
30,192,192.000,451,2030,3554,5358,7007,10607,13787,54207,55027
31,194,194.000,607,1921,3295,4951,6638,9985,15385,23464,32626
32,271,271.000,499,1137,2443,3661,3998,7412,9585,23169,70091
33,331,331.000,366,1034,2185,3000,3371,6826,8778,15512,21380
34,244,244.000,380,1215,2553,4076,5016,7885,11373,23549,68472
35,209,209.000,721,1782,2518,4770,6773,9836,15212,17610,25633
36,238,238.000,459,1155,2500,4174,4913,9806,12309,26757,46292
37,290,290.000,397,1137,2435,3439,4558,7537,9984,18073,21291
38,293,293.000,448,1114,2190,3394,4107,7232,9060,16598,47257
39,235,235.000,695,1700,2332,4249,6248,8870,10139,16411,20113
40,254,254.000,415,1384,2392,3909,5427,7985,9239,17060,64643
41,290,290.000,436,1112,2720,3451,4540,8037,9331,14917,15882
42,229,229.000,470,1013,2308,4336,4424,8924,12960,30706,73593
43,208,208.000,747,1845,2802,4788,7517,9118,10413,17971,20990
44,368,368.000,376,1042,2103,2705,3501,4893,6175,10343,50847
45,342,342.000,343,1030,2084,2912,3538,5506,9000,12332,46944
46,384,384.000,366,997,2130,2592,3542,4924,6612,10510,13154
47,378,378.000,364,1045,2069,2639,3709,5090,6674,9789,12182
48,309,309.000,443,1029,2186,3211,4041,7069,9146,12293,41729
49,258,258.000,405,1264,2560,3872,3844,8631,11112,21413,49761
50,336,336.000,334,889,2211,2959,3506,6679,9074,13738,25170
51,332,332.000,371,1158,2301,2998,3782,6084,8266,11796,17904
52,305,305.000,421,1133,2394,3287,4089,7556,9090,11467,19503
53,213,213.000,360,1896,2794,4752,6747,9162,11708,23112,50138
54,337,337.000,344,991,2110,2896,3644,6298,7707,15084,18236
55,231,231.000,365,1705,2966,4303,6701,9087,10014,15821,17958
56,261,261.000,383,1286,2551,3815,4793,8290,9763,14763,73431
57,294,294.000,336,1255,2522,3413,4454,7716,9086,15458,17016
58,267,267.000,352,1263,2240,3709,5044,7793,9210,16557,59601
59,363,363.000,381,960,1879,2717,3588,6200,7698,9633,15596
