Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,270,270.000,896,1522,2551,3681,4615,7291,9754,17020,20416
1,289,289.000,460,1542,2271,3454,4819,7359,8858,14699,15615
2,508,508.000,367,800,1521,1956,2560,3353,5884,7247,12697
3,549,549.000,345,793,1668,1812,2559,3218,3562,6027,6703
4,512,512.000,367,763,1502,1945,2587,3276,5614,7892,15068
5,601,601.000,330,689,1262,1659,2259,2926,3361,5848,14109
6,605,605.000,319,687,1339,1643,2343,2918,3216,5824,6363
7,610,610.000,281,662,1130,1632,2347,2907,3685,5850,9606
8,578,578.000,346,702,1612,1720,2510,3034,3255,5715,12816
9,622,622.000,309,677,1308,1600,2236,2858,3149,5734,7069
10,602,602.000,310,675,1256,1653,2416,2991,3819,5681,8505
11,507,507.000,305,709,1520,1965,2630,3496,5653,7693,14477
12,505,505.000,298,694,1489,1970,2529,4443,5639,8342,13199
13,544,544.000,300,706,1550,1831,2458,3130,4754,6888,15523
14,588,588.000,281,684,1414,1700,2355,3020,3986,6314,11922
15,621,621.000,251,654,1217,1598,2313,3016,3198,5595,5998
16,616,616.000,292,658,1438,1619,2323,2924,3297,5579,7592
17,613,613.000,259,665,1260,1631,2313,2976,3558,5863,8589
18,553,553.000,298,701,1543,1800,2543,3129,4141,5797,13583
19,591,591.000,273,670,1398,1684,2423,3023,4788,5880,7678
20,519,519.000,283,702,1514,1928,2651,3702,5395,6268,13473
21,602,602.000,300,700,1320,1651,2383,3005,3412,5539,10756
22,432,432.000,294,735,1627,2316,2973,5296,5990,11749,13685
23,571,571.000,269,700,1277,1740,2499,3122,4186,5690,11432
24,561,561.000,287,675,1517,1774,2527,3104,4585,6231,11584
25,405,405.000,292,695,1631,2476,2813,5551,6870,13614,28222
26,360,360.000,305,1142,1708,2760,3674,5860,7438,13770,24171
27,451,451.000,274,719,1447,2213,2826,5218,6002,11537,12121
28,399,399.000,284,821,1584,2500,2885,5621,7399,13528,14874
29,345,345.000,304,1263,1877,2889,4369,5591,5959,11614,12014
30,558,558.000,271,691,1524,1787,2477,3103,5342,7380,16545
31,489,489.000,289,705,1652,2037,2618,3415,5770,11684,23381
32,583,583.000,273,691,1328,1715,2400,3079,4087,7017,13749
33,544,544.000,290,664,1322,1827,2515,3429,5563,6854,14135
34,583,583.000,277,648,1474,1707,2350,3050,5272,5821,13813
35,521,521.000,261,666,1459,1918,2485,3834,5330,8014,15421
36,510,510.000,281,649,1501,1950,2510,4472,5564,7362,14793
37,613,613.000,265,643,1299,1630,2394,2941,5108,5552,6309
38,548,548.000,275,667,1467,1815,2470,3128,5298,6327,13270
39,605,605.000,286,689,1355,1652,2331,3033,3496,5752,6904
40,539,539.000,277,701,1500,1845,2633,3259,5417,5928,6902
41,605,605.000,292,682,1248,1648,2374,2969,3342,5651,8346
42,473,473.000,270,771,1498,2107,2869,4696,5480,6969,11607
43,637,637.000,276,646,1271,1563,2338,2818,3109,5595,5947
44,628,628.000,260,649,1442,1588,2320,2921,3134,5446,6771
45,623,623.000,267,645,1165,1599,2381,2950,3384,5569,10275
46,657,657.000,270,641,1209,1519,2254,2779,3002,5486,5966
47,623,623.000,270,645,1270,1598,2286,2885,3403,5603,6683
48,553,553.000,245,650,1494,1805,2403,3070,5419,8162,13940
49,607,607.000,281,650,1545,1641,2351,2978,3220,5678,6529
50,647,647.000,278,639,881,1541,2364,2952,3170,5688,6319
51,651,651.000,276,657,1184,1529,2207,2822,3042,5550,6040
52,616,616.000,283,685,993,1618,2295,3040,3882,5971,6985
53,597,597.000,275,686,1511,1673,2448,3045,3267,5887,6098
54,547,547.000,290,680,1423,1818,2427,3166,5388,6733,19184
55,434,434.000,298,782,1615,2305,3146,4807,5591,10993,22343
56,560,560.000,287,704,1576,1774,2482,3090,4020,6508,13028
57,524,524.000,287,694,1427,1907,2452,3793,5407,10735,15912
58,635,635.000,283,658,1134,1570,2342,2879,3157,5426,6152
59,526,526.000,268,693,1510,1888,2619,3630,5440,6278,12037
