Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,311,311.000,867,1289,2418,3188,3808,5578,8864,16348,32030
1,448,448.000,456,974,1543,2244,3088,4010,6955,7717,12699
2,369,369.000,390,968,1965,2683,3252,6202,6859,12515,16621
3,461,461.000,338,766,1773,2153,2788,4347,5790,7607,15340
4,433,433.000,343,779,1742,2303,2884,5179,6160,12647,14626
5,335,335.000,486,1318,1698,2966,4282,5838,8236,13552,14535
6,444,444.000,317,757,1613,2273,2789,5686,6393,13142,14542
7,356,356.000,380,869,1712,2766,3822,6290,7402,13401,13857
8,576,576.000,326,695,1557,1734,2418,3106,3553,6515,13074
9,361,361.000,380,1213,1942,2763,3201,6080,7554,13716,17820
10,412,412.000,323,788,1907,2421,3132,5444,6456,9043,13211
11,335,335.000,357,1269,1861,2964,4383,6158,7149,11872,13734
12,289,289.000,562,1461,1953,3453,4617,6587,8268,13901,14711
13,420,420.000,316,809,1807,2372,3020,5116,6349,11981,14010
14,369,369.000,268,1006,1777,2711,3472,6222,7031,13454,14814
15,414,414.000,296,817,1802,2415,2880,5466,6171,13146,14930
16,453,453.000,342,757,1748,2188,2790,4845,5914,7996,13825
17,289,289.000,425,1274,2407,3437,4219,7049,10000,16586,25089
18,265,265.000,387,1260,2568,3756,4750,8010,10273,20158,29525
19,417,417.000,319,862,1689,2400,3135,5369,6545,9696,15956
20,349,349.000,315,775,1834,2839,3271,6631,8114,15296,15850
21,412,412.000,319,798,1648,2418,3075,5520,6258,11411,12872
22,536,536.000,313,693,1592,1858,2438,3276,5582,6604,11800
23,461,461.000,324,705,1602,2161,2674,5151,6338,9923,14903
24,510,510.000,305,719,1464,1953,2715,3606,5667,8426,13548
25,360,360.000,343,968,1643,2765,3675,6244,7749,13285,14804
26,328,328.000,315,1317,1612,3048,4287,6267,7993,13451,16153
27,313,313.000,324,1364,1718,3192,5037,6401,7184,11688,13526
28,424,424.000,299,768,1601,2345,3131,5601,6070,11333,13516
29,364,364.000,330,1225,1701,2753,3902,5700,6273,12591,14901
30,474,474.000,287,711,1536,2101,2764,5042,5688,7893,19017
31,563,563.000,303,692,1426,1767,2434,3149,5502,6492,16319
32,481,481.000,312,688,1534,2072,2673,5034,5831,9108,14689
33,564,564.000,306,717,1514,1770,2494,3141,3988,6392,12316
34,312,312.000,368,1459,2024,3202,5042,6943,8134,13665,14597
35,452,452.000,277,802,1582,2210,2828,5046,5857,9100,17991
36,332,332.000,338,1284,1756,3005,4148,5917,7640,12314,13441
37,353,353.000,336,1155,1918,2825,3502,6223,7689,14156,15995
38,352,352.000,315,1001,1777,2833,4237,5863,7052,13361,15608
39,378,378.000,293,806,1796,2637,3371,5870,7217,13737,14609
40,412,412.000,283,717,1809,2420,2992,5548,6284,12236,20626
41,571,571.000,313,688,1395,1745,2475,3144,3843,7003,9217
42,492,492.000,263,671,1504,2029,2688,4915,5691,7593,13219
43,458,458.000,284,691,1580,2176,2748,5433,5998,11303,13058
44,358,358.000,300,1257,1626,2787,3973,6073,7213,13117,13613
45,430,430.000,277,684,1572,2321,2745,5536,6245,12917,15616
46,355,355.000,314,1237,1883,2832,3825,6124,7321,11989,14321
47,441,441.000,295,800,1494,2250,2802,5298,6029,10878,13318
48,355,355.000,332,1264,1823,2805,3793,5764,7723,13385,14180
49,432,432.000,299,735,1787,2311,2823,5212,6423,11164,17558
50,386,386.000,280,762,1812,2582,3137,5667,6528,14012,14915
51,620,620.000,290,689,1207,1607,2325,2979,3243,5793,8075
52,344,344.000,316,1292,1830,2903,4172,6038,6855,13260,13990
53,490,490.000,282,769,1499,2034,2749,4019,5661,7487,13893
54,452,452.000,292,731,1674,2205,2770,5290,6275,8229,10267
55,287,287.000,573,1539,1843,3491,5520,6966,7879,13996,14295
56,349,349.000,300,1286,1780,2849,3640,6391,7515,13649,14313
57,340,340.000,314,1314,1919,2938,4573,6265,7154,11850,13227
58,384,384.000,294,1217,1774,2597,3651,5425,6173,11553,12417
59,298,298.000,295,1345,2107,3324,5052,6497,7832,13266,15115
