Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,222,222.000,995,1943,3281,4480,5887,7631,9296,18801,53843
1,179,179.000,1411,2184,3023,5560,7237,12358,15650,28000,31942
2,175,175.000,965,2342,4068,5706,8135,11615,13735,26610,28846
3,343,343.000,496,1058,2198,2918,3703,5559,7798,13986,22553
4,428,428.000,377,854,1800,2302,2972,4861,6112,7836,15903
5,332,332.000,384,1320,1909,3013,4175,6293,7180,13188,14631
6,308,308.000,673,1388,2483,3226,4475,6419,7632,13089,20271
7,447,447.000,354,791,1874,2228,2918,4652,5879,7582,14080
8,346,346.000,332,1164,1751,2874,4403,6728,7699,13936,14825
9,364,364.000,399,1013,1891,2737,3514,6009,7052,13165,15948
10,388,388.000,379,852,1711,2563,3283,5952,7171,13978,16424
11,374,374.000,319,781,1675,2674,3008,5737,7402,21602,26673
12,323,323.000,374,1417,2061,3089,4763,6356,7235,11080,13396
13,345,345.000,337,1036,1869,2872,3822,6708,7832,13068,14136
14,384,384.000,335,725,1776,2595,3068,5800,7092,14417,15084
15,286,286.000,617,1350,2207,3487,5091,6577,8192,12953,14268
16,378,378.000,311,1179,1905,2628,3495,5561,5971,11768,13485
17,325,325.000,277,1297,1793,3064,4699,5952,6662,13334,14329
18,467,467.000,267,733,1391,2135,2806,5030,5974,9434,12023
19,314,314.000,419,1351,2035,3190,4523,6376,7886,13061,14476
20,348,348.000,294,854,1666,2845,3839,6198,7270,13889,19178
21,359,359.000,291,1018,1822,2775,4011,6544,7598,11767,14463
22,345,345.000,319,1446,1761,2922,4263,6699,7471,13613,14457
23,272,272.000,624,1502,2205,3634,5341,6818,7764,13893,15374
24,265,265.000,641,1491,1939,3765,5365,7151,11860,14101,16744
25,392,392.000,337,742,1739,2552,3042,5812,6551,13246,14411
26,321,321.000,319,1133,1910,3100,4321,6858,8170,13597,20261
27,306,306.000,327,1045,2379,3258,3993,6204,9089,15565,52063
28,452,452.000,338,759,1620,2204,2988,4917,6235,8451,13903
29,280,280.000,400,1340,2086,3563,5131,7364,11671,15587,24496
30,235,235.000,719,1674,3195,4240,6596,8502,9065,16049,20367
31,454,454.000,309,749,1667,2191,2769,4893,6473,10204,12456
32,398,398.000,320,742,1764,2531,2908,5963,7814,14117,15636
33,263,263.000,391,1115,2505,3758,4447,7913,11146,21135,28954
34,376,376.000,340,935,1953,2680,3248,5961,7202,13779,17510
35,301,301.000,327,1295,1923,3281,4995,7290,8745,14248,15589
36,251,251.000,326,1607,3238,3970,5833,7538,8476,14054,15380
37,445,445.000,271,773,1589,2235,2933,5214,6296,10495,13151
38,325,325.000,323,1244,1930,3093,4206,6999,8131,14904,20860
39,333,333.000,295,1360,1803,2978,4384,6695,7823,14186,17259
40,459,459.000,305,758,1581,2188,2938,5202,5963,12048,13707
41,274,274.000,329,1511,2139,3678,5380,7026,10957,13929,20292
42,278,278.000,359,1550,1964,3527,5290,7574,8285,13729,37142
43,383,383.000,327,878,1753,2606,3082,5897,7442,12808,16025
44,469,469.000,313,830,1654,2121,2891,4475,5787,8511,9846
45,379,379.000,303,785,1805,2634,3122,6165,7396,14270,17061
46,494,494.000,313,730,1613,2017,2739,3394,5541,10126,15829
47,508,508.000,289,739,1515,1968,2663,4091,5723,7021,13036
48,276,276.000,311,1320,1890,3601,5383,7536,12575,16183,40381
49,292,292.000,351,1334,2610,3411,4738,6893,9601,15404,17082
50,210,210.000,567,1451,3325,4742,5554,9431,13422,28110,56001
51,336,336.000,342,1140,1882,3001,3846,6629,8896,14821,28451
52,515,515.000,281,728,1538,1910,2657,3474,4396,6928,22135
53,348,348.000,298,822,1988,2877,3788,6691,8045,12944,16515
54,309,309.000,309,1497,1877,3237,4810,6958,7838,13606,18936
55,306,306.000,601,1397,1695,3242,4811,6372,7506,13447,14917
56,320,320.000,531,1381,1637,3125,4785,6087,6707,12213,14884
57,381,381.000,295,770,1723,2607,3283,5802,7362,12955,14911
58,377,377.000,317,1001,1775,2646,3046,6429,7569,13219,16661
59,258,258.000,615,1492,2124,3860,5481,7702,12196,14306,16828
