Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,291,291.000,874,1524,2603,3405,4069,6746,7654,16900,23239
1,321,321.000,504,1222,1987,3103,3966,6783,7677,13910,16842
2,452,452.000,426,843,1708,2222,2861,4383,5928,11619,12419
3,434,434.000,322,910,1642,2280,2877,4777,5709,11258,21962
4,572,572.000,342,730,1458,1734,2444,3024,3538,5908,11256
5,474,474.000,293,752,1543,2102,2684,4428,5871,11915,13778
6,565,565.000,340,685,1466,1760,2390,3084,5051,5894,14047
7,561,561.000,278,698,1326,1775,2445,3017,5432,6667,16501
8,573,573.000,338,718,1201,1740,2492,3132,4247,6504,6909
9,596,596.000,302,691,1369,1666,2313,3013,3591,6110,11252
10,532,532.000,281,701,1437,1872,2541,3489,5538,6348,11612
11,506,506.000,307,727,1539,1957,2569,3844,5379,9578,12663
12,404,404.000,316,1176,1606,2477,3492,5420,6057,11089,12033
13,420,420.000,351,954,1647,2340,2972,5056,5906,11518,14906
14,564,564.000,283,680,1399,1766,2454,3092,5513,6310,12498
15,515,515.000,291,695,1472,1937,2658,4243,5426,6057,13774
16,436,436.000,319,748,1580,2286,2916,5250,5890,12192,13680
17,563,563.000,313,674,1334,1769,2409,3114,5081,10841,13681
18,599,599.000,298,670,1231,1664,2397,3010,5400,5887,7014
19,561,561.000,287,690,1547,1778,2464,3074,5214,6026,13042
20,623,623.000,244,661,1288,1602,2416,2969,3183,5602,6162
21,387,387.000,282,1199,1704,2578,3492,5473,6228,11490,12692
22,589,589.000,299,665,1212,1691,2389,3032,5369,6131,11252
23,596,596.000,281,663,1192,1673,2411,3092,5360,5642,6094
24,524,524.000,297,687,1539,1903,2590,3673,5386,7585,13657
25,606,606.000,294,656,1363,1643,2198,2930,4549,6472,14023
26,580,580.000,291,676,1466,1718,2389,3074,4637,6390,12815
27,594,594.000,275,651,1323,1680,2344,3015,5316,6057,13748
28,542,542.000,299,683,1443,1838,2483,3218,5663,6370,11613
29,521,521.000,289,679,1577,1914,2490,3363,5515,7396,12795
30,537,537.000,297,710,1579,1857,2311,3135,5571,7263,25914
31,528,528.000,279,689,1476,1890,2549,3467,5480,6397,20330
32,642,642.000,264,651,874,1553,2322,2857,3207,5598,5853
33,554,554.000,269,674,1277,1799,2412,3323,5327,6846,11847
34,597,597.000,256,690,1341,1669,2511,3003,3295,5764,8592
35,474,474.000,288,718,1581,2107,2845,4529,5612,7547,12499
36,534,534.000,297,690,1450,1867,2529,3368,5449,7016,13149
37,582,582.000,268,692,1520,1710,2423,3045,4137,5728,9520
38,580,580.000,259,680,1391,1720,2418,3103,5463,5991,11121
39,535,535.000,260,694,1556,1870,2557,3349,5405,7003,12409
40,550,550.000,274,699,1424,1805,2481,3228,5196,5929,10986
41,530,530.000,306,712,1556,1886,2528,3617,5518,6287,7109
42,523,523.000,270,687,1492,1903,2545,3196,5511,9033,13574
43,562,562.000,288,682,1388,1777,2394,3150,5365,6365,11403
44,583,583.000,276,674,1241,1706,2452,3154,4805,5687,12491
45,408,408.000,270,1163,1659,2444,3360,5295,5830,11072,11873
46,599,599.000,251,663,1507,1667,2474,2979,3183,5655,6140
47,552,552.000,267,659,1556,1805,2493,3149,5353,5952,6800
48,469,469.000,288,694,1358,2126,2844,4833,5653,11589,12666
49,575,575.000,262,660,1569,1735,2444,3042,5227,6060,7518
50,619,619.000,249,637,1285,1611,2384,2950,3415,5576,5942
51,595,595.000,275,667,1306,1675,2408,2964,4432,5697,11254
52,527,527.000,265,706,1552,1890,2666,3407,5373,6249,9121
53,511,511.000,312,714,1563,1951,2642,3328,5436,6651,13720
54,572,572.000,296,696,1356,1744,2406,3089,4314,6524,13822
55,603,603.000,271,691,1320,1652,2456,2939,3297,5619,6035
56,585,585.000,295,699,1507,1704,2345,3000,5079,5691,10870
57,583,583.000,286,698,1506,1711,2495,3012,3373,5663,5804
58,613,613.000,287,656,1012,1629,2320,3025,5135,5797,13717
59,530,530.000,265,673,1362,1874,2484,3787,5465,6239,12061
