Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,236,236.000,1150,1906,3426,4236,5283,7486,10432,16491,25944
1,255,255.000,1102,1588,2880,3869,5200,7513,9946,13467,14925
2,224,224.000,546,1672,2909,4447,6199,9499,12037,20240,24091
3,141,141.000,741,2713,5260,7049,9457,12525,18061,29651,63101
4,259,259.000,683,1513,2988,3846,5439,7733,9753,11591,14058
5,216,216.000,502,1568,3420,4606,5527,9116,11637,20781,78784
6,245,245.000,579,1661,3088,4061,4857,8832,11699,18658,20027
7,186,186.000,487,1848,3484,5336,7862,11024,13288,22354,62228
8,221,221.000,470,1883,2940,4508,6261,9683,12579,18870,21270
9,200,200.000,579,1775,3145,4942,6522,9868,11572,23373,83017
10,307,307.000,359,1106,2568,3252,4413,6947,8545,11446,19952
11,273,273.000,397,1338,2624,3648,4906,7971,9274,17101,19137
12,244,244.000,345,1247,2558,4058,5093,8330,11133,26394,49422
13,311,311.000,391,1218,2414,3202,4118,6913,8155,14133,24455
14,323,323.000,422,1120,2118,3104,3765,6107,7812,14148,59616
15,289,289.000,383,1271,2395,3402,4360,8004,9562,14785,15370
16,299,299.000,286,1024,2304,3330,3892,7171,8968,17547,70968
17,389,389.000,343,923,1897,2570,3461,5558,6820,9711,13446
18,339,339.000,332,967,2024,2917,3528,6036,8055,13778,45632
19,330,330.000,358,1057,2248,3018,4026,6268,7635,14990,16894
20,357,357.000,331,953,1849,2788,3527,5744,8026,15101,16110
21,326,326.000,328,989,2198,3050,3772,7249,9066,11597,17210
22,317,317.000,330,1092,2141,3125,3862,6390,7626,13177,45843
23,222,222.000,371,1653,3780,4484,6517,8429,10834,14977,15791
24,220,220.000,393,1649,2565,4541,6420,9424,11026,16334,80202
25,312,312.000,373,1394,2208,3183,4473,7057,8080,10386,15252
26,314,314.000,307,1136,2128,3167,3860,6505,7960,13615,63255
27,217,217.000,648,1594,3599,4559,7040,8860,10845,15592,17125
28,274,274.000,311,1204,2389,3645,4931,7700,9289,16859,46733
29,354,354.000,302,1025,1985,2799,3804,6211,7499,10780,13535
30,295,295.000,346,1144,2154,3380,4551,7820,9252,15079,18002
31,297,297.000,308,1427,2322,3352,4621,7029,8083,13118,14405
32,352,352.000,317,940,2204,2831,3603,5371,6908,13583,54427
33,371,371.000,307,945,1945,2665,3433,5643,7367,9297,17016
34,192,192.000,685,1852,2683,5194,7920,10423,12001,19543,69163
35,255,255.000,368,1626,2449,3903,5842,8005,10516,15598,17280
36,307,307.000,294,1079,2044,3247,4488,6808,7818,16615,53241
37,407,407.000,273,894,1920,2444,3230,4990,6179,10754,15444
38,362,362.000,279,898,2006,2772,3546,5399,7485,10735,64921
39,255,255.000,314,1706,2506,3884,5970,8903,9700,16506,17801
40,283,283.000,276,1098,2386,3522,5092,8051,8955,14271,47099
41,258,258.000,356,1507,2123,3858,5664,7882,9453,14135,14367
42,325,325.000,335,1059,2062,3069,4442,6435,7812,13015,16401
43,349,349.000,322,1043,1898,2850,3939,5573,7415,12190,22282
44,221,221.000,523,1687,3604,4517,6170,8392,9933,16599,49982
45,275,275.000,326,1374,2436,3617,4712,8005,9406,15794,16859
46,234,234.000,729,1754,2715,4276,6060,9335,11251,18592,41649
47,193,193.000,557,1975,3863,5153,7722,9690,12445,20180,21135
48,306,306.000,288,1209,2226,3254,3958,6314,8184,14881,55167
49,272,272.000,284,1568,2343,3673,4591,8883,10851,15787,22132
50,322,322.000,251,982,2175,3082,3955,7371,8582,15782,17808
51,236,236.000,280,1649,2893,4238,6386,8803,10386,16673,16756
52,253,253.000,305,1538,2474,3925,5823,7698,10287,15416,16208
53,351,351.000,284,927,1942,2842,3618,6145,7408,14221,52029
54,229,229.000,296,1805,2676,4340,6087,8424,9754,18901,55342
55,289,289.000,268,1491,2345,3451,4856,7271,8586,14051,14605
56,210,210.000,376,1871,2754,4765,7102,9837,11075,19649,69752
57,404,404.000,285,921,1900,2451,3422,5036,6044,8373,14786
58,331,331.000,259,1006,2214,3021,3557,6283,7806,14137,46830
59,312,312.000,264,1226,2639,3163,4522,6107,7375,11350,14523
