Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,269,269.000,1065,1616,2236,3689,5158,6465,8235,14455,25940
1,455,455.000,422,905,1542,2187,3013,3996,5943,7259,15013
2,425,425.000,355,836,1741,2346,3013,4707,5868,11615,16156
3,503,503.000,372,798,1623,1977,2628,3536,5792,6599,12453
4,398,398.000,348,1152,1534,2502,3283,5514,6012,11485,11920
5,335,335.000,335,1061,2366,2982,4289,5809,7569,12497,12948
6,400,400.000,338,958,1636,2490,3132,5706,6532,11488,13012
7,440,440.000,331,767,1696,2263,2976,4706,6051,11634,13262
8,366,366.000,350,1123,1775,2726,4097,5857,6700,11270,14461
9,356,356.000,362,1228,1960,2799,3891,5761,6799,11890,13927
10,367,367.000,323,1184,1689,2718,3937,5857,6867,12783,13017
11,318,318.000,331,1321,1672,3152,4599,6189,7943,12599,18915
12,382,382.000,299,1166,1626,2607,3647,5613,6258,12225,13534
13,405,405.000,350,883,1501,2450,3028,5395,6032,11289,11630
14,495,495.000,302,723,1575,2010,2622,4401,5712,7928,13061
15,494,494.000,257,730,1526,2022,2718,3951,5706,11138,12984
16,339,339.000,423,1199,1843,2932,4141,5724,7208,11628,24320
17,294,294.000,580,1414,2358,3420,4809,6513,7461,12909,14792
18,347,347.000,328,1262,1900,2854,4133,5688,6340,10760,11673
19,381,381.000,263,1213,1806,2623,3693,5597,6483,11504,13220
20,498,498.000,280,694,1586,2004,2705,4488,5486,7114,12847
21,527,527.000,292,671,1489,1899,2582,4058,5549,7157,13324
22,325,325.000,307,1363,1805,3057,4579,6543,7500,12494,13290
23,372,372.000,315,924,1669,2680,3759,5782,6794,12632,13646
24,341,341.000,338,1289,1722,2929,4133,6234,7274,12829,22138
25,420,420.000,303,888,1593,2389,3005,5296,6415,11609,13335
26,354,354.000,266,949,1669,2802,3997,5977,7328,13099,14281
27,319,319.000,336,1286,1779,3131,4716,6036,7139,11197,13171
28,317,317.000,325,1363,1877,3150,4616,6402,7509,12589,13211
29,435,435.000,283,711,1616,2290,2888,5122,5768,11346,13008
30,499,499.000,285,717,1458,2000,2704,4418,5328,6029,11607
31,292,292.000,473,1460,1883,3416,5204,6746,7892,13778,18246
32,606,606.000,284,702,1127,1645,2458,3033,3351,5724,6818
33,524,524.000,268,707,1448,1902,2560,3794,5515,7531,13228
34,392,392.000,389,1006,1887,2546,3706,4705,5580,9281,12982
35,371,371.000,284,993,1600,2688,3799,5811,7133,13050,13762
36,356,356.000,311,1300,1780,2806,4205,5770,6486,11303,16871
37,476,476.000,252,748,1513,2101,2906,4811,5679,8271,10959
38,405,405.000,295,903,1578,2455,3147,5641,6522,11295,14934
39,331,331.000,256,1339,1876,3015,4504,6490,7072,12794,13596
40,368,368.000,333,1169,1536,2713,3998,5801,6241,12190,15000
41,354,354.000,294,1283,1756,2820,3949,6045,7305,13277,14038
42,284,284.000,654,1456,1745,3526,5227,6831,7766,13032,13287
43,315,315.000,433,1273,1808,3158,4577,5885,7148,12770,16438
44,278,278.000,554,1479,2002,3607,5237,6829,7515,13721,15241
45,423,423.000,275,781,1666,2353,3303,5298,5857,7502,11761
46,519,519.000,289,654,1527,1918,2611,4273,5609,7033,12910
47,389,389.000,261,1171,1624,2571,3250,5571,6374,12623,13985
48,323,323.000,292,1332,1776,3088,4449,6334,7362,13025,14928
49,445,445.000,291,700,1596,2261,2786,5321,5891,13214,14479
50,333,333.000,377,942,1595,2964,4717,6427,8816,11564,13039
51,465,465.000,251,681,1516,2149,2704,5081,6431,12439,18347
52,593,593.000,270,678,950,1680,2435,3076,5196,5993,25798
53,597,597.000,294,689,1468,1667,2448,3020,3337,5963,6465
54,326,326.000,298,1284,1734,3073,4601,6425,7380,13272,17486
55,372,372.000,303,1118,1678,2674,3758,5866,7111,12501,13410
56,346,346.000,282,1226,1941,2884,4309,5667,6143,11502,11859
57,277,277.000,612,1444,2198,3611,5281,7040,7757,13166,13288
58,290,290.000,545,1359,3293,3439,5196,6003,6598,11408,12329
59,528,528.000,290,703,1654,1883,2577,3140,5268,6582,14549
