Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,267,267.000,836,1600,2595,3717,4338,7187,9371,19962,31378
1,438,438.000,440,892,1740,2268,2843,4724,6311,11529,18563
2,334,334.000,515,1243,2009,2985,4126,6227,7507,12639,15578
3,355,355.000,368,1273,2010,2813,3658,5792,6510,11924,19801
4,420,420.000,389,791,1723,2402,3115,5402,6160,12441,15266
5,325,325.000,365,1189,1884,3047,4290,6359,7611,15089,25206
6,331,331.000,343,1177,1644,2989,4389,6111,7671,14360,19966
7,410,410.000,357,852,1564,2434,3151,5531,6687,12074,15002
8,415,415.000,319,811,1659,2398,2959,5502,6080,11955,19396
9,345,345.000,379,1357,1743,2892,4267,6022,6959,13064,14715
10,529,529.000,311,702,1487,1884,2535,3307,5486,6932,14427
11,395,395.000,323,1008,1615,2520,3244,5526,6393,13549,14032
12,390,390.000,306,801,1817,2558,2999,5969,7141,12975,14112
13,383,383.000,319,1199,1806,2602,3410,5647,6523,12053,14450
14,500,500.000,285,694,1500,1994,2729,4047,5664,8935,11973
15,419,419.000,269,717,1604,2378,3146,5448,6280,11316,14341
16,343,343.000,267,1231,1893,2910,4038,6215,7395,12931,13852
17,379,379.000,296,1242,1556,2629,3862,5558,6432,11552,12526
18,403,403.000,284,748,1627,2474,2973,5622,6820,14039,20217
19,423,423.000,276,789,1528,2356,3049,5420,6406,10114,12342
20,394,394.000,314,819,1647,2534,3200,5599,6835,12898,13481
21,352,352.000,286,1292,1718,2832,3978,6150,7263,13022,15992
22,553,553.000,256,682,1546,1815,2494,3325,5266,5776,7690
23,312,312.000,394,1311,1838,3189,4581,6341,10579,12714,13722
24,312,312.000,291,1330,2533,3210,4639,6217,7108,11545,13278
25,343,343.000,310,1220,1725,2898,3815,5880,8982,13286,16834
26,347,347.000,294,1285,1607,2876,3954,5991,7286,13310,15221
27,363,363.000,261,1150,1755,2742,3798,5981,7595,13718,15046
28,574,574.000,304,690,1533,1743,2284,3159,5319,6824,12428
29,255,255.000,631,1433,3002,3921,5701,7168,11841,13785,15995
30,472,472.000,259,731,1492,2103,2594,4383,5604,11904,13103
31,363,363.000,270,1229,1779,2768,3707,6026,7074,13300,14734
32,377,377.000,307,845,1782,2623,3585,5669,6730,12412,15077
33,320,320.000,301,1387,2015,3121,4545,6247,7116,12014,13282
34,565,565.000,290,702,1521,1776,2499,3031,5401,6144,12783
35,376,376.000,301,911,1575,2638,3313,5550,7109,13300,14036
36,435,435.000,268,699,1606,2288,2777,5535,6507,9310,17802
37,394,394.000,283,782,1623,2541,3240,5820,7267,11580,15922
38,462,462.000,294,763,1628,2151,2714,4404,5699,11953,12709
39,432,432.000,289,705,1597,2309,2891,5144,5921,11469,19188
40,266,266.000,292,1532,2392,3765,5387,7004,8843,14038,26783
41,475,475.000,280,720,1627,2097,2597,4911,5890,7403,14215
42,343,343.000,268,1037,1742,2904,4159,6556,8040,14113,16536
43,373,373.000,272,790,1753,2677,3244,6151,7357,12705,15096
44,351,351.000,238,1058,1667,2843,4307,6214,7467,13597,14786
45,448,448.000,256,702,1662,2223,2738,5500,6613,12449,13914
46,393,393.000,291,770,1718,2540,3417,5620,6735,11762,15025
47,407,407.000,263,755,1661,2456,3158,5573,6926,12936,13868
48,465,465.000,243,711,1546,2141,2760,5166,5804,11600,14877
49,419,419.000,278,669,1633,2382,2921,5487,6685,13135,15127
50,330,330.000,296,1247,2105,3043,4286,6227,8562,14761,16336
51,272,272.000,447,1385,3093,3658,5208,6892,8080,15537,16561
52,548,548.000,282,743,1412,1811,2490,3075,4836,7371,12424
53,392,392.000,280,769,1659,2546,3397,5483,6809,14494,16617
54,508,508.000,257,678,1522,1962,2592,3781,5487,9288,17625
55,395,395.000,276,712,1755,2532,2921,5982,7302,13126,19577
56,388,388.000,289,1024,1674,2569,3329,5568,6746,12717,13521
57,342,342.000,292,1341,1680,2921,4363,6538,7403,13884,14289
58,470,470.000,285,721,1736,2117,2735,3796,5696,9703,17072
59,400,400.000,303,733,1616,2487,3217,5397,6659,12817,14274
