Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,141,141.000,1495,2705,5281,7065,9052,14201,18791,34809,40182
1,199,199.000,1007,2099,3922,5003,7209,9200,10996,23918,24921
2,262,262.000,642,1604,3044,3776,4522,7725,10328,16038,21015
3,303,303.000,741,1477,2343,3290,4449,6733,8464,12489,19155
4,428,428.000,526,1017,1652,2320,3250,4255,5374,8129,10761
5,334,334.000,367,1102,2055,2984,3665,6792,7530,15794,20031
6,258,258.000,435,1630,2287,3854,5682,8200,9453,16406,20556
7,247,247.000,418,1585,2535,4021,5505,8513,10020,16590,17114
8,453,453.000,349,805,1606,2195,2899,4377,6009,12794,14686
9,296,296.000,373,1411,2011,3359,4418,6718,7636,15378,54099
10,360,360.000,411,972,1875,2783,3465,6408,7881,15488,17437
11,389,389.000,405,1006,2100,2540,3282,4811,6758,10204,15521
12,310,310.000,422,1250,2135,3201,4304,6926,8247,13416,17433
13,350,350.000,368,1075,2233,2849,3626,4741,7258,15522,36190
14,328,328.000,368,1046,2164,3031,3586,7358,8919,13171,19414
15,292,292.000,369,1372,2108,3409,4851,7217,8815,16564,18222
16,259,259.000,390,1596,2494,3834,5724,8793,10493,16284,17563
17,315,315.000,314,1187,2223,3145,4353,6270,8763,13535,18502
18,244,244.000,399,1622,2541,4096,6059,8270,9646,18815,22548
19,352,352.000,382,928,2129,2828,3405,6231,8376,15007,24125
20,361,361.000,346,899,2034,2745,3349,7025,8006,10395,14586
21,320,320.000,378,1065,2324,3104,3818,6663,8401,11826,48005
22,314,314.000,367,937,1937,3168,4645,6921,8296,14434,19697
23,219,219.000,486,1773,2499,4537,6725,8428,10353,16760,18148
24,342,342.000,336,940,2273,2915,3465,6566,8227,15662,17213
25,327,327.000,410,985,2275,3035,3783,7225,8561,10245,17495
26,376,376.000,395,975,2230,2692,3679,5213,7517,9052,19915
27,227,227.000,474,1805,2696,4314,6305,9882,11456,14501,19442
28,341,341.000,403,996,2063,2932,3571,6732,9217,17383,20345
29,368,368.000,410,943,1996,2733,3653,5504,7549,15742,16780
30,258,258.000,376,1696,2329,3812,5483,8044,9279,16596,21021
31,311,311.000,433,1110,2370,3211,4153,6846,10073,16420,18246
32,254,254.000,462,1278,2484,3909,4948,9086,10625,19375,20657
33,295,295.000,402,1220,2407,3382,3812,8141,9675,20494,22762
34,358,358.000,399,1008,2130,2779,3553,4775,7807,11618,48562
35,219,219.000,459,1806,2825,4550,6075,9841,12227,20366,22198
36,246,246.000,456,1763,2876,4053,5245,9567,10450,20063,20611
37,260,260.000,440,1699,2728,3832,4769,8191,9366,19252,22144
38,316,316.000,419,1151,2508,3151,4117,6322,8582,11192,19911
39,169,169.000,461,2132,4122,5935,8992,11863,13432,20460,21204
40,278,278.000,475,1302,2801,3627,5029,8515,9860,13629,21654
41,229,229.000,433,1378,2419,4275,5428,10093,11885,21380,26369
42,229,229.000,446,1387,2720,4353,5326,10086,12238,23640,34563
43,281,281.000,370,1116,2440,3551,4557,8093,9914,17707,18740
44,246,246.000,490,1368,2469,4053,5360,9651,10936,18865,21203
45,269,269.000,386,1230,2669,3708,4590,9326,10157,21073,23601
46,191,191.000,431,1948,3497,5229,7836,10101,12718,22618,28590
47,250,250.000,463,1442,2715,3978,5294,8684,9873,17410,21664
48,227,227.000,430,1231,2412,4375,4854,9395,13196,24676,56180
49,219,219.000,445,1326,3394,4570,5479,9535,11688,18776,82622
50,303,303.000,427,1142,2438,3279,4478,6185,8984,13345,24515
51,315,315.000,429,1178,2557,3163,4458,6225,8846,10776,14181
52,274,274.000,459,1185,2672,3624,4311,6583,10271,15019,72208
53,204,204.000,448,1723,3205,4881,6345,10789,14922,21985,25400
54,236,236.000,509,1564,3029,4223,5688,9262,10741,14964,22330
55,392,392.000,373,1090,1600,2541,3788,5018,5699,9987,10879
56,260,260.000,447,1271,2768,3858,4852,8383,10086,19282,20441
57,239,239.000,476,1544,2901,4135,5312,7937,10812,18678,55728
58,198,198.000,513,1914,3458,5069,7028,10791,13162,30052,30747
59,341,341.000,430,1215,2147,2889,4008,5479,6793,11396,14240
