Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,180,180.000,1257,2133,3988,5553,6706,11811,14942,27030,43744
1,252,252.000,797,1704,2977,3913,5307,6616,8900,11524,57302
2,296,296.000,562,1558,2724,3353,4658,6286,7479,10694,15078
3,206,206.000,829,1716,2977,4852,6556,10899,15199,21919,53980
4,273,273.000,425,1406,2492,3635,4797,7867,9684,15463,19526
5,225,225.000,451,1519,3044,4427,5578,9798,11848,21783,26154
6,378,378.000,338,868,2029,2658,3367,5810,6533,14034,22226
7,320,320.000,317,1054,2078,3087,3547,5872,7459,17003,64303
8,380,380.000,362,989,1954,2598,3435,5624,7198,9063,13986
9,380,380.000,341,944,1993,2615,3446,4657,6342,15125,47876
10,398,398.000,306,930,1969,2507,3264,5311,6745,13527,15617
11,392,392.000,352,923,1864,2538,3370,4621,6012,8852,58982
12,373,373.000,321,997,2008,2650,3507,5061,6758,15595,20295
13,380,380.000,315,988,2274,2614,3738,5166,6265,9709,10902
14,323,323.000,319,1070,2407,3088,4393,6357,7959,10624,15718
15,319,319.000,336,1214,2588,3107,4283,6062,7567,10939,17134
16,305,305.000,393,1193,1976,3244,4300,7098,8552,15760,23476
17,250,250.000,308,1306,2756,3982,5258,8495,10195,13377,44185
18,270,270.000,540,1295,2430,3667,5208,8054,10146,13452,13909
19,284,284.000,336,1244,2375,3498,4670,6946,9732,15454,25191
20,316,316.000,295,1172,2365,3146,4207,6133,8434,12187,24844
21,371,371.000,307,979,2063,2677,3615,4789,6315,8736,53638
22,452,452.000,283,927,1596,2193,3237,4095,5152,7048,8476
23,323,323.000,336,1171,2136,3081,4025,6843,8497,10171,15077
24,281,281.000,466,1139,2215,3524,4690,8058,9966,16396,17918
25,345,345.000,350,954,2188,2876,3482,5797,7226,15511,50021
26,359,359.000,265,1060,2128,2771,3707,5650,7306,11065,12726
27,254,254.000,371,1484,2936,3949,4910,7811,10691,19255,68745
28,322,322.000,381,1055,2365,3093,3995,5739,8939,12932,19718
29,292,292.000,340,1220,2543,3394,4378,6927,8991,16320,20964
30,305,305.000,334,1096,2328,3260,4393,6987,8707,12496,20594
31,247,247.000,354,1213,2556,4062,4627,8572,10160,21411,54616
32,270,270.000,305,1296,2623,3658,4836,8041,9799,14439,17986
33,246,246.000,389,1428,2916,4082,5500,8350,10899,18447,38272
34,218,218.000,309,1500,3249,4574,5305,10881,15362,20721,24969
35,309,309.000,355,1274,2747,3229,4347,6343,7650,9516,17111
36,238,238.000,379,1229,3223,4140,4876,7799,10995,23654,58414
37,239,239.000,406,1400,3073,4178,5190,8000,11398,22631,43367
38,197,197.000,420,1706,3909,5035,6020,10465,13693,29089,32418
39,185,185.000,502,1835,3734,5494,6816,12062,15185,34929,37049
40,263,263.000,420,1409,2666,3710,5295,8138,9228,13333,14492
41,306,306.000,417,1245,2585,3255,4689,6471,8402,10439,14166
42,261,261.000,406,1318,3003,3819,5246,6794,8728,11365,74663
43,176,176.000,473,1730,3883,5668,7647,13888,17253,26870,32019
44,112,112.000,1082,2602,5692,8970,12790,21113,27301,38852,40217
45,109,109.000,946,3308,6795,9086,12680,18662,26239,29125,30831
46,146,146.000,427,2381,3974,6811,9333,13690,15798,36119,93263
47,209,209.000,414,1466,3357,4802,6253,11086,13431,20934,33946
48,248,248.000,509,1297,2877,4002,4810,7184,9773,25567,59641
49,284,284.000,397,1204,2468,3524,4678,7403,9934,20884,21530
50,252,252.000,399,1346,3113,3935,5014,7776,9234,20365,26747
51,294,294.000,314,1232,2547,3391,4389,6098,7599,18578,56179
52,281,281.000,419,1223,2675,3541,4959,7730,9124,18263,21526
53,315,315.000,348,1136,2731,3155,4463,6401,7821,10682,13670
54,294,294.000,356,1159,2412,3386,4551,7515,9902,12709,18676
55,298,298.000,287,1132,2860,3340,4422,5872,6950,19480,64597
56,366,366.000,286,1068,2288,2723,3873,5435,6584,9186,15272
57,288,288.000,324,1104,2523,3529,4284,6757,9065,21643,68974
58,336,336.000,338,1174,2569,2916,3999,5438,6681,9641,14202
59,378,378.000,299,956,2127,2578,3689,4804,5848,7939,28193
