Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1710602844.291034,6206,0,1
5,StockLevel,1710602844.297697,2452,0,1
1,NewOrder,1710602844.300164,12142,0,1
2,Payment,1710602844.312355,8572,0,1
2,Payment,1710602844.320945,4123,0,1
2,Payment,1710602844.325085,2928,0,1
1,NewOrder,1710602844.328031,8340,0,1
1,NewOrder,1710602844.336390,8752,0,1
2,Payment,1710602844.345161,3629,0,1
3,OrderStatus,1710602844.348807,2819,0,1
1,NewOrder,1710602844.351640,4502,0,1
1,NewOrder,1710602844.356157,8538,0,1
1,NewOrder,1710602844.364720,7896,0,1
1,NewOrder,1710602844.372636,3864,0,1
2,Payment,1710602844.376519,3202,0,1
2,Payment,1710602844.379740,2551,0,1
2,Payment,1710602844.382307,2673,0,1
1,NewOrder,1710602844.384998,6592,0,1
1,NewOrder,1710602844.391609,6650,0,1
1,NewOrder,1710602844.398279,3800,0,1
2,Payment,1710602844.402098,2387,0,1
2,Payment,1710602844.404503,2900,0,1
5,StockLevel,1710602844.407419,1916,0,1
1,NewOrder,1710602844.409352,4067,0,1
2,Payment,1710602844.413436,3003,0,1
1,NewOrder,1710602844.416458,4698,0,1
2,Payment,1710602844.421176,19631,0,1
1,NewOrder,1710602844.440883,4402,0,1
1,NewOrder,1710602844.445306,6410,0,1
4,Delivery,1710602844.451735,20416,0,1
4,Delivery,1710602844.472172,13778,0,1
2,Payment,1710602844.485971,2160,0,1
2,Payment,1710602844.488152,1893,0,1
4,Delivery,1710602844.490066,14341,0,1
2,Payment,1710602844.504428,1876,0,1
1,NewOrder,1710602844.506324,4137,0,1
3,OrderStatus,1710602844.510481,2843,0,1
5,StockLevel,1710602844.513341,1682,0,1
1,NewOrder,1710602844.515038,5929,0,1
3,OrderStatus,1710602844.520989,3147,0,1
2,Payment,1710602844.524159,2263,0,1
1,NewOrder,1710602844.526442,6775,0,1
1,NewOrder,1710602844.533238,5695,0,1
4,Delivery,1710602844.538969,12326,0,1
2,Payment,1710602844.551380,1877,0,1
2,Payment,1710602844.553273,2184,0,1
2,Payment,1710602844.555475,2754,0,1
5,StockLevel,1710602844.558250,1922,0,1
1,NewOrder,1710602844.560191,4945,0,1
2,Payment,1710602844.565158,1967,0,1
1,NewOrder,1710602844.567144,4158,0,1
1,NewOrder,1710602844.571321,5520,0,1
3,OrderStatus,1710602844.576862,2706,0,1
2,Payment,1710602844.579588,2080,0,1
2,Payment,1710602844.581687,1906,0,1
2,Payment,1710602844.583608,1739,0,1
1,NewOrder,1710602844.585364,4399,0,1
1,NewOrder,1710602844.589784,11518,0,1
1,NewOrder,1710602844.601326,3688,0,1
1,NewOrder,1710602844.605032,6054,0,1
2,Payment,1710602844.611108,1879,0,1
1,NewOrder,1710602844.613004,4806,0,1
1,NewOrder,1710602844.617831,7291,0,1
2,Payment,1710602844.625145,1712,0,1
1,NewOrder,1710602844.626883,7537,0,1
2,Payment,1710602844.634452,1940,0,1
1,NewOrder,1710602844.636409,4855,0,1
4,Delivery,1710602844.641281,14665,0,1
2,Payment,1710602844.655968,1722,0,1
5,StockLevel,1710602844.657726,2144,0,1
2,Payment,1710602844.659892,2740,0,1
1,NewOrder,1710602844.662654,5803,0,1
2,Payment,1710602844.668476,2368,0,1
1,NewOrder,1710602844.670876,4007,0,1
1,NewOrder,1710602844.674913,5758,0,1
1,NewOrder,1710602844.680691,7609,0,1
2,Payment,1710602844.688323,2480,0,1
4,Delivery,1710602844.690820,14658,0,1
2,Payment,1710602844.705500,2378,0,1
2,Payment,1710602844.707898,1762,0,1
2,Payment,1710602844.709676,2059,0,1
1,NewOrder,1710602844.711753,10027,0,1
1,NewOrder,1710602844.721806,5952,0,1
1,NewOrder,1710602844.727779,4918,0,1
1,NewOrder,1710602844.732719,7772,0,1
1,NewOrder,1710602844.740514,8716,0,1
1,NewOrder,1710602844.749255,6953,0,1
4,Delivery,1710602844.756231,17020,0,1
2,Payment,1710602844.773273,1804,0,1
2,Payment,1710602844.775092,1695,0,1
2,Payment,1710602844.776832,1868,0,1
1,NewOrder,1710602844.778721,4174,0,1
3,OrderStatus,1710602844.782953,1497,0,1
2,Payment,1710602844.784468,1989,0,1
2,Payment,1710602844.786476,1241,0,1
2,Payment,1710602844.787732,940,0,1
2,Payment,1710602844.788684,1116,0,1
1,NewOrder,1710602844.789957,2181,0,1
2,Payment,1710602844.792158,1238,0,1
2,Payment,1710602844.793412,1624,0,1
1,NewOrder,1710602844.795054,4744,0,1
2,Payment,1710602844.799818,1542,0,1
1,NewOrder,1710602844.801378,5435,0,1
2,Payment,1710602844.806836,1707,0,1
2,Payment,1710602844.808559,1436,0,1
2,Payment,1710602844.810007,1444,0,1
3,OrderStatus,1710602844.811463,2227,0,1
2,Payment,1710602844.813704,1758,0,1
2,Payment,1710602844.815482,1692,0,1
1,NewOrder,1710602844.817192,3887,0,1
1,NewOrder,1710602844.821102,3893,0,1
1,NewOrder,1710602844.825016,6329,0,1
1,NewOrder,1710602844.831368,5733,0,1
4,Delivery,1710602844.837124,13661,0,1
5,StockLevel,1710602844.850808,1291,0,1
4,Delivery,1710602844.852115,16529,0,1
1,NewOrder,1710602844.868668,6075,0,1
1,NewOrder,1710602844.874766,5553,0,1
2,Payment,1710602844.880341,1890,0,1
1,NewOrder,1710602844.882246,3719,0,1
2,Payment,1710602844.885981,1566,0,1
1,NewOrder,1710602844.887561,3390,0,1
1,NewOrder,1710602844.890966,5123,0,1
1,NewOrder,1710602844.896109,4026,0,1
2,Payment,1710602844.900155,1585,0,1
2,Payment,1710602844.901756,2274,0,1
3,OrderStatus,1710602844.904045,2525,0,1
1,NewOrder,1710602844.906594,2454,0,1
2,Payment,1710602844.909115,996,0,1
1,NewOrder,1710602844.910147,4095,0,1
1,NewOrder,1710602844.914259,2611,0,1
2,Payment,1710602844.916888,1558,0,1
2,Payment,1710602844.918464,1220,0,1
2,Payment,1710602844.919708,1247,0,1
2,Payment,1710602844.920975,1126,0,1
1,NewOrder,1710602844.922113,6394,0,1
2,Payment,1710602844.928530,1454,0,1
1,NewOrder,1710602844.929999,5649,0,1
2,Payment,1710602844.935666,1515,0,1
2,Payment,1710602844.937196,1638,0,1
2,Payment,1710602844.938851,1401,0,1
1,NewOrder,1710602844.940266,4487,0,1
2,Payment,1710602844.944774,1644,0,1
2,Payment,1710602844.946435,1474,0,1
2,Payment,1710602844.947921,1522,0,1
2,Payment,1710602844.949456,1720,0,1
2,Payment,1710602844.951191,1511,0,1
1,NewOrder,1710602844.952714,5349,0,1
1,NewOrder,1710602844.958082,4014,0,1
1,NewOrder,1710602844.962118,4276,0,1
2,Payment,1710602844.966414,1748,0,1
1,NewOrder,1710602844.968180,4292,0,1
1,NewOrder,1710602844.972492,5177,0,1
2,Payment,1710602844.977693,2107,0,1
3,OrderStatus,1710602844.979818,2306,0,1
2,Payment,1710602844.982143,1557,0,1
2,Payment,1710602844.983771,1439,0,1
2,Payment,1710602844.985224,1464,0,1
1,NewOrder,1710602844.986704,3565,0,1
