Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,178,178.000,1182,2228,3805,5600,6103,10293,14293,45623,54476
1,205,205.000,1110,1961,3605,4827,6089,9078,11142,24062,27104
2,285,285.000,474,1412,2311,3463,4563,7172,9155,15984,21124
3,407,407.000,405,960,1787,2448,3190,5079,6994,9274,13732
4,289,289.000,399,1155,2307,3442,4499,6971,8620,18257,30165
5,212,212.000,412,1456,2665,4684,5079,10167,14637,30158,63586
6,303,303.000,416,1407,2286,3305,4968,6595,7551,13099,14428
7,398,398.000,348,823,1716,2493,2906,5556,7104,13398,14949
8,253,253.000,744,1567,2859,3943,5832,7293,8214,14312,19594
9,406,406.000,355,768,1720,2449,3052,5697,6356,11864,13722
10,563,563.000,362,707,1350,1771,2416,3160,5609,6217,8994
11,402,402.000,339,776,1687,2470,3038,5808,6639,12831,15667
12,474,474.000,389,814,1712,2100,2883,3840,5989,7661,14212
13,356,356.000,346,1264,1665,2830,4212,6082,6670,11605,13880
14,440,440.000,312,760,1688,2248,2913,5073,6061,9003,14311
15,334,334.000,556,1283,1738,2964,4167,5963,7578,14172,15348
16,390,390.000,389,1025,1695,2550,3536,5168,6094,12765,14470
17,271,271.000,456,1441,2878,3671,5364,6693,7766,15750,17444
18,366,366.000,322,1079,1848,2716,3242,5907,6851,14005,15446
19,322,322.000,407,1375,1953,3068,4560,6108,6760,11728,11777
20,297,297.000,352,1546,2084,3363,4828,7214,7950,14215,15404
21,250,250.000,662,1570,2270,3969,5818,7993,9596,15130,18803
22,328,328.000,415,1326,2092,3031,4460,6458,7092,12532,14557
23,554,554.000,321,726,1375,1808,2566,3276,3974,7418,8612
24,329,329.000,319,1316,1821,3012,4362,6337,7316,12654,16082
25,484,484.000,299,735,1669,2058,2722,4218,5577,7821,13649
26,440,440.000,314,763,1648,2267,2724,5072,6098,12182,19876
27,354,354.000,299,1054,1779,2822,3554,6158,7545,13669,14204
28,327,327.000,372,1309,1984,3056,4310,5998,6701,11778,12923
29,386,386.000,279,731,1671,2583,3103,5920,6880,13938,21906
30,440,440.000,288,726,1710,2262,2936,5436,6154,8370,13079
31,281,281.000,571,1469,1912,3572,5244,7260,8811,14485,14863
32,353,353.000,309,891,1798,2817,3885,6204,7757,12925,15533
33,286,286.000,320,1426,1827,3487,5168,7352,10159,13508,14195
34,362,362.000,306,765,1808,2769,3616,5917,7734,13063,14184
35,375,375.000,304,1082,1779,2647,3197,6022,7357,13023,21793
36,500,500.000,286,735,1589,1998,2525,3950,5732,7929,13227
37,427,427.000,300,737,1672,2332,2828,5512,6703,8826,23055
38,423,423.000,306,739,1778,2360,2835,5581,6162,12015,18888
39,411,411.000,283,752,1712,2433,2943,5548,6679,13608,16306
40,286,286.000,319,1394,2271,3479,4949,6223,11711,14750,15682
41,525,525.000,288,696,1453,1895,2511,3415,5486,7293,11514
42,478,478.000,299,727,1641,2087,2647,4887,5845,8566,13481
43,407,407.000,281,690,1631,2459,2961,5808,6938,12311,16753
44,347,347.000,333,1197,1777,2866,4137,6497,7576,13359,22654
45,480,480.000,309,738,1542,2085,2711,4521,6266,9619,19702
46,328,328.000,310,1268,1880,3030,4613,6312,7275,12596,13516
47,536,536.000,260,687,1540,1861,2576,3170,5770,8193,16435
48,464,464.000,286,688,1707,2164,2711,5031,6127,14127,17966
49,390,390.000,335,974,1688,2536,3559,5420,6766,10271,13879
50,473,473.000,308,720,1573,2117,2670,4873,5878,8112,14289
51,363,363.000,246,769,1843,2736,3542,5806,7527,13176,13949
52,349,349.000,290,1351,1697,2863,4023,6440,7930,13310,13933
53,373,373.000,273,707,1752,2680,3520,6425,7402,13178,14121
54,362,362.000,281,1211,1711,2751,3872,6426,7399,12927,14325
55,380,380.000,281,734,1728,2627,3373,5830,7452,12480,14060
56,477,477.000,275,664,1584,2100,2616,5350,6086,11775,13696
57,413,413.000,272,702,1693,2407,2821,5668,6661,11701,15089
58,399,399.000,297,713,1794,2496,2903,5768,7187,12676,13957
59,357,357.000,279,909,1876,2786,3426,6302,7873,11792,23430
