Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1710603851.867782,26431,0,1
2,Payment,1710603851.894364,3305,0,1
2,Payment,1710603851.897687,2838,0,1
4,Delivery,1710603851.900541,37615,0,1
1,NewOrder,1710603851.938176,17932,0,1
2,Payment,1710603851.956159,2653,0,1
1,NewOrder,1710603851.958832,7486,0,1
1,NewOrder,1710603851.966339,8554,0,1
5,StockLevel,1710603851.974916,2955,0,1
4,Delivery,1710603851.977892,16851,0,1
1,NewOrder,1710603851.994765,7051,0,1
1,NewOrder,1710603852.001841,6993,0,1
2,Payment,1710603852.008857,2581,0,1
2,Payment,1710603852.011459,2278,0,1
2,Payment,1710603852.013755,2030,0,1
3,OrderStatus,1710603852.015802,2299,0,1
2,Payment,1710603852.018122,2563,0,1
1,NewOrder,1710603852.020706,5086,0,1
1,NewOrder,1710603852.025816,6368,0,1
2,Payment,1710603852.032208,3351,0,1
1,NewOrder,1710603852.035580,7484,0,1
1,NewOrder,1710603852.043089,5421,0,1
2,Payment,1710603852.048531,2468,0,1
1,NewOrder,1710603852.051018,6723,0,1
3,OrderStatus,1710603852.057763,2098,0,1
1,NewOrder,1710603852.059878,8436,0,1
1,NewOrder,1710603852.068339,5881,0,1
1,NewOrder,1710603852.074246,4425,0,1
1,NewOrder,1710603852.078696,5757,0,1
4,Delivery,1710603852.084475,13379,0,1
4,Delivery,1710603852.097877,13333,0,1
2,Payment,1710603852.111232,2223,0,1
1,NewOrder,1710603852.113479,5299,0,1
1,NewOrder,1710603852.118802,8164,0,1
2,Payment,1710603852.126991,2101,0,1
1,NewOrder,1710603852.129115,4507,0,1
2,Payment,1710603852.133645,1795,0,1
2,Payment,1710603852.135457,2000,0,1
2,Payment,1710603852.137473,2059,0,1
2,Payment,1710603852.139549,1719,0,1
3,OrderStatus,1710603852.141283,4186,0,1
2,Payment,1710603852.145486,1891,0,1
1,NewOrder,1710603852.147395,4425,0,1
2,Payment,1710603852.151850,5224,0,1
1,NewOrder,1710603852.157104,5026,0,1
1,NewOrder,1710603852.162155,2940,0,1
2,Payment,1710603852.165118,1291,0,1
2,Payment,1710603852.166427,1653,0,1
1,NewOrder,1710603852.168102,4734,0,1
1,NewOrder,1710603852.172864,5595,0,1
2,Payment,1710603852.178483,1758,0,1
1,NewOrder,1710603852.180265,3479,0,1
2,Payment,1710603852.183765,1822,0,1
5,StockLevel,1710603852.185654,2079,0,1
5,StockLevel,1710603852.187811,1944,0,1
2,Payment,1710603852.189774,2137,0,1
2,Payment,1710603852.191983,1833,0,1
1,NewOrder,1710603852.193832,5711,0,1
1,NewOrder,1710603852.199584,6006,0,1
1,NewOrder,1710603852.205618,6303,0,1
2,Payment,1710603852.211941,2039,0,1
2,Payment,1710603852.214000,1852,0,1
1,NewOrder,1710603852.215867,5425,0,1
2,Payment,1710603852.221363,1884,0,1
2,Payment,1710603852.223284,1789,0,1
1,NewOrder,1710603852.225104,5051,0,1
1,NewOrder,1710603852.230179,4867,0,1
3,OrderStatus,1710603852.235067,1323,0,1
2,Payment,1710603852.236409,1602,0,1
2,Payment,1710603852.238032,1473,0,1
2,Payment,1710603852.239523,1557,0,1
1,NewOrder,1710603852.241095,3842,0,1
2,Payment,1710603852.244956,1739,0,1
1,NewOrder,1710603852.246729,6016,0,1
1,NewOrder,1710603852.252780,3045,0,1
1,NewOrder,1710603852.255847,9793,0,1
2,Payment,1710603852.265664,1895,0,1
1,NewOrder,1710603852.267580,4337,0,1
2,Payment,1710603852.271940,2118,0,1
2,Payment,1710603852.274079,2118,0,1
1,NewOrder,1710603852.276214,7149,0,1
1,NewOrder,1710603852.283387,5200,0,1
2,Payment,1710603852.288608,1955,0,1
1,NewOrder,1710603852.290581,5569,0,1
1,NewOrder,1710603852.296172,3530,0,1
2,Payment,1710603852.299725,1806,0,1
5,StockLevel,1710603852.301547,1562,0,1
2,Payment,1710603852.303127,1890,0,1
4,Delivery,1710603852.305035,13289,0,1
1,NewOrder,1710603852.318346,5805,0,1
1,NewOrder,1710603852.324175,3835,0,1
2,Payment,1710603852.328064,1261,0,1
1,NewOrder,1710603852.329373,3340,0,1
2,Payment,1710603852.332764,1341,0,1
2,Payment,1710603852.334121,998,0,1
1,NewOrder,1710603852.335133,2533,0,1
1,NewOrder,1710603852.337683,3614,0,1
2,Payment,1710603852.341318,1433,0,1
2,Payment,1710603852.342769,1638,0,1
2,Payment,1710603852.344425,1542,0,1
1,NewOrder,1710603852.345983,3923,0,1
1,NewOrder,1710603852.349927,4897,0,1
1,NewOrder,1710603852.354901,4934,0,1
1,NewOrder,1710603852.359857,5377,0,1
1,NewOrder,1710603852.365314,5312,0,1
2,Payment,1710603852.370650,2011,0,1
2,Payment,1710603852.372684,2430,0,1
1,NewOrder,1710603852.375181,3853,0,1
1,NewOrder,1710603852.379062,5559,0,1
1,NewOrder,1710603852.384702,4226,0,1
2,Payment,1710603852.388950,1890,0,1
5,StockLevel,1710603852.390857,1741,0,1
2,Payment,1710603852.392613,1843,0,1
4,Delivery,1710603852.394472,12354,0,1
2,Payment,1710603852.406851,1771,0,1
2,Payment,1710603852.408645,1861,0,1
2,Payment,1710603852.410526,1466,0,1
2,Payment,1710603852.412007,1441,0,1
2,Payment,1710603852.413463,1522,0,1
2,Payment,1710603852.415000,1671,0,1
1,NewOrder,1710603852.416692,3531,0,1
1,NewOrder,1710603852.420247,6704,0,1
1,NewOrder,1710603852.426975,6660,0,1
2,Payment,1710603852.433661,1626,0,1
2,Payment,1710603852.435306,1506,0,1
1,NewOrder,1710603852.436830,6125,0,1
2,Payment,1710603852.442980,2262,0,1
2,Payment,1710603852.445272,1720,0,1
2,Payment,1710603852.447087,1612,0,1
1,NewOrder,1710603852.448739,6505,0,1
2,Payment,1710603852.455267,2082,0,1
2,Payment,1710603852.457369,1683,0,1
1,NewOrder,1710603852.459067,6462,0,1
1,NewOrder,1710603852.465552,3846,0,1
3,OrderStatus,1710603852.469424,2256,0,1
4,Delivery,1710603852.471702,14587,0,1
1,NewOrder,1710603852.486313,6711,0,1
2,Payment,1710603852.493049,1876,0,1
2,Payment,1710603852.494950,1982,0,1
2,Payment,1710603852.496954,2047,0,1
2,Payment,1710603852.499019,1767,0,1
1,NewOrder,1710603852.500803,4007,0,1
1,NewOrder,1710603852.504833,7642,0,1
1,NewOrder,1710603852.512500,5295,0,1
2,Payment,1710603852.517963,2055,0,1
2,Payment,1710603852.520038,1730,0,1
1,NewOrder,1710603852.521784,6069,0,1
1,NewOrder,1710603852.527877,6486,0,1
2,Payment,1710603852.534389,2170,0,1
1,NewOrder,1710603852.536581,5682,0,1
2,Payment,1710603852.542287,1881,0,1
1,NewOrder,1710603852.544186,5374,0,1
1,NewOrder,1710603852.549585,4923,0,1
1,NewOrder,1710603852.554533,7174,0,1
1,NewOrder,1710603852.561732,5526,0,1
1,NewOrder,1710603852.567286,6583,0,1
1,NewOrder,1710603852.573895,4963,0,1
1,NewOrder,1710603852.578882,4826,0,1
1,NewOrder,1710603852.583731,6041,0,1
1,NewOrder,1710603852.589793,3314,0,1
1,NewOrder,1710603852.593185,6126,0,1
2,Payment,1710603852.599334,1757,0,1
2,Payment,1710603852.601108,1466,0,1
2,Payment,1710603852.602587,1491,0,1
1,NewOrder,1710603852.604092,6092,0,1
5,StockLevel,1710603852.610201,1712,0,1
2,Payment,1710603852.611927,1654,0,1
2,Payment,1710603852.613720,1425,0,1
1,NewOrder,1710603852.615161,4828,0,1
2,Payment,1710603852.620011,1768,0,1
5,StockLevel,1710603852.621800,1736,0,1
1,NewOrder,1710603852.623555,2959,0,1
1,NewOrder,1710603852.626536,2999,0,1
2,Payment,1710603852.629558,1945,0,1
2,Payment,1710603852.631524,1781,0,1
2,Payment,1710603852.633324,1509,0,1
2,Payment,1710603852.634847,1413,0,1
1,NewOrder,1710603852.636274,5632,0,1
1,NewOrder,1710603852.641923,3290,0,1
1,NewOrder,1710603852.645289,5750,0,1
1,NewOrder,1710603852.651062,4515,0,1
2,Payment,1710603852.655601,1472,0,1
1,NewOrder,1710603852.657090,6051,0,1
2,Payment,1710603852.663163,1438,0,1
2,Payment,1710603852.664617,1399,0,1
1,NewOrder,1710603852.666030,4217,0,1
2,Payment,1710603852.670271,1601,0,1
2,Payment,1710603852.671888,1412,0,1
3,OrderStatus,1710603852.673316,2423,0,1
2,Payment,1710603852.675757,1467,0,1
1,NewOrder,1710603852.677240,4686,0,1
2,Payment,1710603852.681949,2137,0,1
1,NewOrder,1710603852.684106,3988,0,1
2,Payment,1710603852.688113,1686,0,1
2,Payment,1710603852.689818,1692,0,1
2,Payment,1710603852.691526,1420,0,1
2,Payment,1710603852.692961,1506,0,1
1,NewOrder,1710603852.694651,4664,0,1
2,Payment,1710603852.699353,1682,0,1
1,NewOrder,1710603852.701051,4698,0,1
3,OrderStatus,1710603852.705770,1662,0,1
2,Payment,1710603852.707449,1554,0,1
2,Payment,1710603852.709017,1484,0,1
2,Payment,1710603852.710517,1385,0,1
4,Delivery,1710603852.711916,11411,0,1
2,Payment,1710603852.723350,1543,0,1
2,Payment,1710603852.724910,2288,0,1
1,NewOrder,1710603852.727219,5077,0,1
2,Payment,1710603852.732320,2170,0,1
1,NewOrder,1710603852.734558,4926,0,1
2,Payment,1710603852.739505,1564,0,1
1,NewOrder,1710603852.741084,5230,0,1
2,Payment,1710603852.746389,1524,0,1
2,Payment,1710603852.747930,1359,0,1
1,NewOrder,1710603852.749304,3102,0,1
1,NewOrder,1710603852.752425,3417,0,1
2,Payment,1710603852.755862,1419,0,1
2,Payment,1710603852.757296,1581,0,1
3,OrderStatus,1710603852.758893,1415,0,1
2,Payment,1710603852.760324,1417,0,1
1,NewOrder,1710603852.761756,3581,0,1
1,NewOrder,1710603852.765357,3950,0,1
1,NewOrder,1710603852.769329,5733,0,1
1,NewOrder,1710603852.775091,3050,0,1
1,NewOrder,1710603852.778163,5770,0,1
2,Payment,1710603852.783955,1605,0,1
5,StockLevel,1710603852.785578,1444,0,1
1,NewOrder,1710603852.787091,3479,0,1
2,Payment,1710603852.790586,1523,0,1
2,Payment,1710603852.792123,1531,0,1
1,NewOrder,1710603852.793670,5539,0,1
2,Payment,1710603852.799232,2062,0,1
2,Payment,1710603852.801313,1397,0,1
5,StockLevel,1710603852.802725,1620,0,1
1,NewOrder,1710603852.804362,3995,0,1
2,Payment,1710603852.808379,1602,0,1
1,NewOrder,1710603852.810135,5735,0,1
2,Payment,1710603852.816022,2143,0,1
1,NewOrder,1710603852.818277,3562,0,1
2,Payment,1710603852.821863,1906,0,1
1,NewOrder,1710603852.823788,4584,0,1
2,Payment,1710603852.828401,2049,0,1
2,Payment,1710603852.830469,1790,0,1
2,Payment,1710603852.832276,1478,0,1
1,NewOrder,1710603852.833768,3733,0,1
1,NewOrder,1710603852.837516,4646,0,1
5,StockLevel,1710603852.842185,1608,0,1
2,Payment,1710603852.843808,1520,0,1
2,Payment,1710603852.845341,1752,0,1
2,Payment,1710603852.847109,1482,0,1
5,StockLevel,1710603852.848604,1313,0,1
1,NewOrder,1710603852.849932,5076,0,1
1,NewOrder,1710603852.855027,3601,0,1
1,NewOrder,1710603852.858649,4618,0,1
1,NewOrder,1710603852.863319,3417,0,1
2,Payment,1710603852.866792,1428,0,1
2,Payment,1710603852.868324,1668,0,1
2,Payment,1710603852.870006,1364,0,1
2,Payment,1710603852.871381,1220,0,1
1,NewOrder,1710603852.872613,3423,0,1
2,Payment,1710603852.876051,1421,0,1
2,Payment,1710603852.877486,1438,0,1
1,NewOrder,1710603852.878937,4659,0,1
1,NewOrder,1710603852.883613,6223,0,1
4,Delivery,1710603852.889855,11265,0,1
2,Payment,1710603852.901139,1966,0,1
2,Payment,1710603852.903122,1356,0,1
2,Payment,1710603852.904488,1294,0,1
2,Payment,1710603852.905793,1296,0,1
2,Payment,1710603852.907098,1290,0,1
1,NewOrder,1710603852.908399,5345,0,1
1,NewOrder,1710603852.913760,4779,0,1
1,NewOrder,1710603852.918620,3185,0,1
2,Payment,1710603852.921825,1494,0,1
2,Payment,1710603852.923335,1278,0,1
1,NewOrder,1710603852.924628,5748,0,1
2,Payment,1710603852.930396,1646,0,1
2,Payment,1710603852.932060,1424,0,1
2,Payment,1710603852.933498,1392,0,1
2,Payment,1710603852.934903,1305,0,1
2,Payment,1710603852.936220,1270,0,1
1,NewOrder,1710603852.937504,4606,0,1
2,Payment,1710603852.942127,1675,0,1
1,NewOrder,1710603852.943816,5015,0,1
3,OrderStatus,1710603852.948849,1546,0,1
1,NewOrder,1710603852.950409,3100,0,1
1,NewOrder,1710603852.953525,3647,0,1
2,Payment,1710603852.957189,1597,0,1
4,Delivery,1710603852.958800,19766,0,1
2,Payment,1710603852.978588,1486,0,1
2,Payment,1710603852.980091,2338,0,1
1,NewOrder,1710603852.982447,4990,0,1
2,Payment,1710603852.987456,1391,0,1
1,NewOrder,1710603852.988860,6732,0,1
2,Payment,1710603852.995613,1466,0,1
1,NewOrder,1710603852.997093,4598,0,1
1,NewOrder,1710603853.001708,5120,0,1
2,Payment,1710603853.006847,2289,0,1
1,NewOrder,1710603853.009152,5836,0,1
2,Payment,1710603853.015007,1517,0,1
2,Payment,1710603853.016540,1648,0,1
1,NewOrder,1710603853.018201,3589,0,1
1,NewOrder,1710603853.021807,5799,0,1
1,NewOrder,1710603853.027626,4643,0,1
2,Payment,1710603853.032288,1611,0,1
1,NewOrder,1710603853.033912,4732,0,1
2,Payment,1710603853.038662,1636,0,1
1,NewOrder,1710603853.040313,3718,0,1
2,Payment,1710603853.044048,1519,0,1
1,NewOrder,1710603853.045617,6018,0,1
2,Payment,1710603853.051652,1713,0,1
2,Payment,1710603853.053379,1696,0,1
3,OrderStatus,1710603853.055087,1460,0,1
1,NewOrder,1710603853.056574,7085,0,1
1,NewOrder,1710603853.063686,6066,0,1
4,Delivery,1710603853.069773,17516,0,1
1,NewOrder,1710603853.087323,8446,0,1
1,NewOrder,1710603853.095791,4969,0,1
1,NewOrder,1710603853.100780,9747,0,1
1,NewOrder,1710603853.110548,4797,0,1
2,Payment,1710603853.115365,2048,0,1
2,Payment,1710603853.117431,1689,0,1
2,Payment,1710603853.119136,2019,0,1
2,Payment,1710603853.121172,1769,0,1
1,NewOrder,1710603853.122957,3787,0,1
2,Payment,1710603853.126763,1834,0,1
1,NewOrder,1710603853.128615,7512,0,1
1,NewOrder,1710603853.136149,5443,0,1
1,NewOrder,1710603853.141609,5883,0,1
1,NewOrder,1710603853.147510,5885,0,1
1,NewOrder,1710603853.153414,7765,0,1
2,Payment,1710603853.161198,1868,0,1
3,OrderStatus,1710603853.163080,1806,0,1
1,NewOrder,1710603853.164898,6441,0,1
2,Payment,1710603853.171359,1863,0,1
2,Payment,1710603853.173239,2299,0,1
1,NewOrder,1710603853.175556,8161,0,1
2,Payment,1710603853.183738,3233,0,1
1,NewOrder,1710603853.186989,5211,0,1
5,StockLevel,1710603853.192218,1585,0,1
1,NewOrder,1710603853.193819,3679,0,1
2,Payment,1710603853.197512,1444,0,1
5,StockLevel,1710603853.198969,1667,0,1
1,NewOrder,1710603853.200648,5278,0,1
1,NewOrder,1710603853.205944,4907,0,1
1,NewOrder,1710603853.210869,3527,0,1
1,NewOrder,1710603853.214409,4405,0,1
5,StockLevel,1710603853.218871,1463,0,1
1,NewOrder,1710603853.220349,6110,0,1
2,Payment,1710603853.226478,1688,0,1
2,Payment,1710603853.228181,1376,0,1
1,NewOrder,1710603853.229570,3230,0,1
2,Payment,1710603853.232817,1346,0,1
2,Payment,1710603853.234175,1321,0,1
1,NewOrder,1710603853.235507,3101,0,1
1,NewOrder,1710603853.238621,4953,0,1
1,NewOrder,1710603853.243590,2714,0,1
1,NewOrder,1710603853.246320,4424,0,1
2,Payment,1710603853.250758,1315,0,1
2,Payment,1710603853.252088,1804,0,1
2,Payment,1710603853.253905,1224,0,1
1,NewOrder,1710603853.255141,3793,0,1
3,OrderStatus,1710603853.258948,1244,0,1
1,NewOrder,1710603853.260204,4113,0,1
1,NewOrder,1710603853.264329,5398,0,1
1,NewOrder,1710603853.269747,2152,0,1
2,Payment,1710603853.271920,983,0,1
1,NewOrder,1710603853.272921,3131,0,1
2,Payment,1710603853.276071,865,0,1
2,Payment,1710603853.276950,1031,0,1
1,NewOrder,1710603853.277994,3547,0,1
1,NewOrder,1710603853.281560,1902,0,1
1,NewOrder,1710603853.283478,2922,0,1
2,Payment,1710603853.286414,841,0,1
1,NewOrder,1710603853.287267,3286,0,1
2,Payment,1710603853.290567,835,0,1
1,NewOrder,1710603853.291415,2213,0,1
2,Payment,1710603853.293641,796,0,1
2,Payment,1710603853.294448,705,0,1
1,NewOrder,1710603853.295163,2738,0,1
1,NewOrder,1710603853.297913,2155,0,1
2,Payment,1710603853.300082,795,0,1
2,Payment,1710603853.300888,812,0,1
5,StockLevel,1710603853.301738,1565,0,1
2,Payment,1710603853.303356,1068,0,1
2,Payment,1710603853.304442,820,0,1
2,Payment,1710603853.305282,811,0,1
1,NewOrder,1710603853.306101,3383,0,1
1,NewOrder,1710603853.309493,3492,0,1
2,Payment,1710603853.312998,948,0,1
1,NewOrder,1710603853.313956,1717,0,1
1,NewOrder,1710603853.315680,2957,0,1
1,NewOrder,1710603853.318649,2981,0,1
5,StockLevel,1710603853.321642,1053,0,1
5,StockLevel,1710603853.322704,1016,0,1
2,Payment,1710603853.323728,929,0,1
1,NewOrder,1710603853.324666,3485,0,1
5,StockLevel,1710603853.328160,1404,0,1
4,Delivery,1710603853.329636,7139,0,1
2,Payment,1710603853.336789,929,0,1
2,Payment,1710603853.337726,828,0,1
1,NewOrder,1710603853.338562,1552,0,1
2,Payment,1710603853.340121,894,0,1
2,Payment,1710603853.341024,892,0,1
1,NewOrder,1710603853.341924,3364,0,1
1,NewOrder,1710603853.345297,3272,0,1
2,Payment,1710603853.348580,867,0,1
2,Payment,1710603853.349456,997,0,1
2,Payment,1710603853.350463,879,0,1
1,NewOrder,1710603853.351350,2374,0,1
1,NewOrder,1710603853.353734,3162,0,1
1,NewOrder,1710603853.356906,3249,0,1
1,NewOrder,1710603853.360167,2877,0,1
2,Payment,1710603853.363056,878,0,1
1,NewOrder,1710603853.363942,3320,0,1
3,OrderStatus,1710603853.367275,674,0,1
1,NewOrder,1710603853.367959,3669,0,1
2,Payment,1710603853.371651,898,0,1
2,Payment,1710603853.372559,846,0,1
2,Payment,1710603853.373412,910,0,1
1,NewOrder,1710603853.374332,3083,0,1
2,Payment,1710603853.377428,1023,0,1
1,NewOrder,1710603853.378462,3531,0,1
1,NewOrder,1710603853.382008,2028,0,1
2,Payment,1710603853.384046,850,0,1
1,NewOrder,1710603853.384905,3655,0,1
2,Payment,1710603853.388568,845,0,1
2,Payment,1710603853.389421,927,0,1
2,Payment,1710603853.390356,1012,0,1
1,NewOrder,1710603853.391377,2129,0,1
1,NewOrder,1710603853.393514,2231,0,1
1,NewOrder,1710603853.395756,2054,0,1
3,OrderStatus,1710603853.397820,726,0,1
1,NewOrder,1710603853.398554,3020,0,1
1,NewOrder,1710603853.401627,2231,0,1
2,Payment,1710603853.403869,1092,0,1
1,NewOrder,1710603853.404970,3470,0,1
1,NewOrder,1710603853.408451,2044,0,1
2,Payment,1710603853.410505,840,0,1
1,NewOrder,1710603853.411353,3387,0,1
2,Payment,1710603853.414752,985,0,1
1,NewOrder,1710603853.415746,3346,0,1
2,Payment,1710603853.419106,939,0,1
1,NewOrder,1710603853.420057,3924,0,1
4,Delivery,1710603853.423995,6768,0,1
1,NewOrder,1710603853.430778,2126,0,1
1,NewOrder,1710603853.432918,3405,0,1
1,NewOrder,1710603853.436335,1911,0,1
2,Payment,1710603853.438256,878,0,1
1,NewOrder,1710603853.439143,3350,0,1
1,NewOrder,1710603853.442503,2490,0,1
1,NewOrder,1710603853.445005,3650,0,1
3,OrderStatus,1710603853.448667,744,0,1
2,Payment,1710603853.449419,1082,0,1
2,Payment,1710603853.450510,920,0,1
1,NewOrder,1710603853.451439,2214,0,1
1,NewOrder,1710603853.453662,3222,0,1
1,NewOrder,1710603853.456894,3196,0,1
2,Payment,1710603853.460101,983,0,1
1,NewOrder,1710603853.461093,2459,0,1
3,OrderStatus,1710603853.463562,764,0,1
2,Payment,1710603853.464333,867,0,1
1,NewOrder,1710603853.465208,2774,0,1
5,StockLevel,1710603853.467993,1260,0,1
2,Payment,1710603853.469261,1007,0,1
1,NewOrder,1710603853.470279,2296,0,1
2,Payment,1710603853.472586,966,0,1
1,NewOrder,1710603853.473564,3771,0,1
1,NewOrder,1710603853.477349,2334,0,1
2,Payment,1710603853.479697,1011,0,1
2,Payment,1710603853.480719,1046,0,1
1,NewOrder,1710603853.481777,1868,0,1
2,Payment,1710603853.483656,919,0,1
1,NewOrder,1710603853.484586,2996,0,1
3,OrderStatus,1710603853.487594,696,0,1
1,NewOrder,1710603853.488299,2249,0,1
2,Payment,1710603853.490557,914,0,1
2,Payment,1710603853.491480,874,0,1
2,Payment,1710603853.492362,801,0,1
2,Payment,1710603853.493172,861,0,1
3,OrderStatus,1710603853.494040,465,0,1
2,Payment,1710603853.494512,945,0,1
4,Delivery,1710603853.495466,6665,0,1
2,Payment,1710603853.502153,1129,0,1
2,Payment,1710603853.503291,937,0,1
2,Payment,1710603853.504237,795,0,1
1,NewOrder,1710603853.505040,2087,0,1
2,Payment,1710603853.507147,967,0,1
1,NewOrder,1710603853.508123,3020,0,1
1,NewOrder,1710603853.511153,2077,0,1
2,Payment,1710603853.513242,927,0,1
1,NewOrder,1710603853.514179,2044,0,1
5,StockLevel,1710603853.516234,1742,0,1
2,Payment,1710603853.517990,915,0,1
4,Delivery,1710603853.518915,6611,0,1
1,NewOrder,1710603853.525544,3523,0,1
1,NewOrder,1710603853.529082,2683,0,1
1,NewOrder,1710603853.531823,2273,0,1
2,Payment,1710603853.534107,850,0,1
2,Payment,1710603853.534967,815,0,1
2,Payment,1710603853.535790,778,0,1
