Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,167,167.000,1354,2516,4525,6064,7022,11792,18173,42235,44156
1,154,154.000,1734,2588,5934,6475,8599,11207,18629,23841,24724
2,268,268.000,586,1554,2543,3649,4791,7679,8922,18342,21599
3,335,335.000,573,1206,2392,2997,3852,5469,8530,13231,16180
4,334,334.000,470,1047,2079,2943,3557,7173,8481,15569,24656
5,381,381.000,457,1128,1826,2623,3550,5114,7774,9769,13811
6,333,333.000,505,1044,2194,2981,3702,5262,8590,10595,70915
7,339,339.000,478,1004,2027,2920,3487,7080,9375,12265,19037
8,369,369.000,446,946,1977,2694,3446,6762,7718,14789,16538
9,460,460.000,370,845,1580,2166,2974,4036,6846,8018,9273
10,430,430.000,372,873,1926,2305,3088,4362,6819,8236,14815
11,462,462.000,392,885,1738,2152,3077,3874,4422,7694,8338
12,430,430.000,319,925,1333,2310,3027,4307,4980,8594,63219
13,428,428.000,387,882,1952,2321,3109,4270,6738,8131,14776
14,374,374.000,434,922,2070,2672,3495,5136,7469,11095,17302
15,287,287.000,356,1298,2169,3453,4900,7171,9587,13617,17026
16,404,404.000,297,907,1875,2455,3240,4546,7088,9963,19139
17,304,304.000,392,1113,2292,3268,4138,7577,9153,15351,24033
18,290,290.000,384,1121,2339,3424,4234,7819,9374,17185,18663
19,268,268.000,353,917,2299,3686,4105,8770,10058,19165,66559
20,394,394.000,329,873,2058,2519,3196,5278,7024,9410,25140
21,442,442.000,352,879,1746,2238,3223,4132,5935,8162,9823
22,449,449.000,298,812,1789,2219,3079,4350,6644,7917,15814
23,493,493.000,304,806,1609,2018,2993,3744,4443,7218,7889
24,397,397.000,344,863,2046,2519,3271,5774,7032,9253,16685
25,336,336.000,346,1087,2084,2951,3828,6116,7493,14498,16598
26,317,317.000,359,1201,2127,3144,4224,7123,7866,13797,16468
27,257,257.000,410,1472,2276,3875,4705,8367,10461,22552,52457
28,374,374.000,324,915,2046,2668,3251,5509,8077,17440,20218
29,460,460.000,360,859,1779,2163,3069,4059,4959,7429,8268
30,446,446.000,365,884,1622,2230,3039,4223,6805,8583,14028
31,533,533.000,337,792,1178,1868,2856,3636,4055,7137,8562
32,355,355.000,384,978,2022,2809,3509,6112,7414,16604,18556
33,468,468.000,352,897,1473,2139,3026,4029,4736,8426,15263
34,389,389.000,331,972,1966,2535,3420,4404,5335,9724,49680
35,316,316.000,349,1154,2245,3160,3727,7190,9460,16605,19500
36,442,442.000,379,898,1987,2251,3205,4003,4854,7851,9283
37,283,283.000,366,1139,2378,3518,4732,7901,9343,16156,17342
38,419,419.000,313,878,1787,2375,3375,4638,6759,8692,13874
39,300,300.000,316,1463,2016,3321,4896,7111,8597,16557,18407
40,184,184.000,701,1910,4510,5456,7314,9825,15716,19326,59485
41,286,286.000,350,1646,2230,3457,4745,7612,8414,16529,17455
42,263,263.000,338,1346,2138,3789,5398,7793,9649,17406,23866
43,418,418.000,320,883,1790,2398,3231,4365,6746,10073,17163
44,309,309.000,379,1407,2133,3205,4558,6689,7697,12518,17194
45,448,448.000,346,875,1902,2214,3226,4055,4856,8101,8904
46,392,392.000,319,1044,2125,2548,3514,4936,6548,9781,11794
47,344,344.000,345,962,2185,2878,3714,5220,7370,15234,53640
48,357,357.000,446,1152,1854,2791,3746,6196,7309,11823,13800
49,218,218.000,757,1736,4065,4613,6736,8449,10184,16601,16752
50,338,338.000,343,1061,2172,2916,3753,6158,7275,14554,16209
51,421,421.000,336,864,1796,2369,3248,4577,6759,8276,13504
52,245,245.000,335,1566,2215,4069,5825,7702,9289,16694,65310
53,394,394.000,366,861,1772,2524,3599,5977,6626,8570,14124
54,366,366.000,299,937,1926,2715,3380,5617,8075,16746,18952
55,468,468.000,302,845,1726,2131,3151,4040,4655,7698,8715
56,422,422.000,322,926,2074,2363,3351,4106,5196,7585,8969
57,365,365.000,368,975,1961,2719,3692,5330,6874,13647,15566
58,369,369.000,334,912,2034,2699,3309,5460,7358,15438,16461
59,367,367.000,361,1055,2024,2705,3430,5266,6736,8100,54497
