Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,303,303.000,670,1341,2352,3285,3902,6620,8734,16847,29061
1,452,452.000,520,932,1736,2194,3050,3934,5141,9286,11101
2,492,492.000,415,799,1772,2032,2618,3655,5183,7507,17346
3,433,433.000,351,859,1578,2294,3021,5122,5876,11055,13019
4,425,425.000,315,758,1569,2346,2901,5534,6186,12007,16999
5,470,470.000,342,747,1607,2110,2694,4767,5816,9383,14612
6,478,478.000,345,754,1467,2090,2565,5086,5875,11224,12217
7,361,361.000,466,1002,1675,2757,3776,5557,7431,12919,20377
8,407,407.000,299,837,1767,2459,3025,5409,7005,9753,13979
9,380,380.000,330,957,1817,2608,3320,5681,6743,13036,15488
10,438,438.000,314,741,1540,2275,2875,5626,6389,10893,14649
11,481,481.000,293,691,1502,2083,2772,4811,5767,8459,12782
12,411,411.000,323,754,1700,2389,2895,5599,6678,10491,14918
13,395,395.000,306,1218,1626,2525,3662,5299,6137,11621,12907
14,370,370.000,291,1274,1622,2694,3740,5767,7185,11363,15205
15,376,376.000,327,1140,1707,2662,3759,5529,6356,12800,14370
16,555,555.000,281,681,1355,1791,2461,3185,5358,6380,13474
17,477,477.000,306,704,1587,2087,2635,5011,5705,10090,12948
18,384,384.000,311,780,1671,2598,2810,6376,7446,13744,21343
19,441,441.000,312,736,1620,2260,2865,5262,5858,11777,13397
20,340,340.000,304,1392,1766,2936,3995,7129,8403,13411,16732
21,391,391.000,273,734,1665,2563,3077,6007,7399,12677,13933
22,387,387.000,328,980,1682,2566,3496,5568,6447,11661,14848
23,325,325.000,328,1254,1647,3072,4519,6069,9439,12105,13893
24,546,546.000,247,714,1315,1831,2499,3341,5480,6110,11183
25,381,381.000,330,1129,1683,2614,3507,5532,6439,11982,17124
26,511,511.000,262,705,1533,1949,2581,3882,5439,7658,12491
27,366,366.000,288,1226,1710,2728,4196,5590,6090,11403,11662
28,323,323.000,284,1307,1907,3091,4817,6206,7517,12409,13150
29,424,424.000,273,784,1767,2358,2974,5266,6197,11540,21042
30,451,451.000,291,770,1584,2200,2751,5210,6543,7954,18459
31,418,418.000,329,883,1719,2398,3134,5589,6164,7418,12061
32,382,382.000,287,759,1662,2599,3613,5772,6807,12877,13407
33,419,419.000,300,745,1666,2393,2821,5854,6765,12723,14211
34,287,287.000,604,1295,2872,3473,4382,6158,10727,15022,48723
35,312,312.000,297,1199,2132,3186,4867,6341,9263,11792,15438
36,481,481.000,296,658,1453,2071,2665,4535,5583,11328,16458
37,315,315.000,323,1268,2079,3191,4651,6436,8282,13043,13978
38,486,486.000,271,717,1400,2039,2724,4924,5653,11203,11523
39,602,602.000,271,694,1284,1654,2349,2949,3453,5793,6189
40,377,377.000,293,1161,1682,2652,3528,5782,6995,12911,16682
41,375,375.000,335,967,1602,2656,3660,5707,6836,11938,14208
42,447,447.000,269,738,1642,2227,2828,4902,5781,11274,12492
43,353,353.000,308,1294,1667,2829,4315,6173,7054,11961,14031
44,334,334.000,295,1289,1811,2985,4322,6154,7275,12847,13147
45,258,258.000,587,1409,3591,3869,5533,7320,11362,13083,14492
46,526,526.000,271,659,1503,1896,2523,3592,5421,7670,13328
47,419,419.000,294,725,1595,2387,2839,5478,6765,11767,24429
48,304,304.000,630,1379,1858,3285,4776,6408,7734,12749,14241
49,479,479.000,299,702,1452,2073,2859,4743,5777,8922,13064
50,575,575.000,278,696,1326,1737,2450,3151,4987,6149,10094
51,580,580.000,282,679,1464,1716,2442,3196,3904,6115,8865
52,296,296.000,280,1290,2057,3371,4769,7180,9006,17676,20290
53,483,483.000,304,711,1621,2060,2735,3911,5459,11581,13261
54,408,408.000,293,784,1692,2444,2947,5322,7206,11895,16867
55,473,473.000,267,709,1635,2111,2680,4737,6029,10597,14214
56,480,480.000,296,756,1564,2075,2573,4712,5889,8697,12265
57,299,299.000,367,1310,1995,3332,4676,6477,10658,14093,30725
58,435,435.000,303,758,1616,2297,2885,5310,6586,9189,12050
59,505,505.000,262,664,1561,1966,2553,4243,6021,8110,10454
