Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710603025.393644,22294,0,1
2,Payment,1710603025.416030,25454,0,1
1,NewOrder,1710603025.441502,12406,0,1
2,Payment,1710603025.453927,4140,0,1
1,NewOrder,1710603025.458085,13437,0,1
2,Payment,1710603025.471543,2171,0,1
3,OrderStatus,1710603025.473728,3155,0,1
2,Payment,1710603025.476901,2071,0,1
2,Payment,1710603025.478988,2789,0,1
1,NewOrder,1710603025.481795,4458,0,1
2,Payment,1710603025.486273,1881,0,1
1,NewOrder,1710603025.488174,5182,0,1
2,Payment,1710603025.493377,2125,0,1
1,NewOrder,1710603025.495520,4108,0,1
2,Payment,1710603025.499648,2383,0,1
1,NewOrder,1710603025.502052,5098,0,1
2,Payment,1710603025.507172,1586,0,1
5,StockLevel,1710603025.508776,2518,0,1
3,OrderStatus,1710603025.511311,1830,0,1
2,Payment,1710603025.513156,1606,0,1
2,Payment,1710603025.514777,1387,0,1
1,NewOrder,1710603025.516182,3778,0,1
4,Delivery,1710603025.519978,21452,0,1
1,NewOrder,1710603025.541503,6116,0,1
2,Payment,1710603025.547640,2987,0,1
1,NewOrder,1710603025.550643,7024,0,1
2,Payment,1710603025.557690,7047,0,1
1,NewOrder,1710603025.564760,7278,0,1
1,NewOrder,1710603025.572058,12282,0,1
1,NewOrder,1710603025.584360,9136,0,1
1,NewOrder,1710603025.593518,8261,0,1
1,NewOrder,1710603025.601800,5225,0,1
2,Payment,1710603025.607046,6474,0,1
5,StockLevel,1710603025.613545,4909,0,1
1,NewOrder,1710603025.618475,5037,0,1
2,Payment,1710603025.623530,2237,0,1
2,Payment,1710603025.625785,2554,0,1
2,Payment,1710603025.628358,1652,0,1
1,NewOrder,1710603025.630027,5112,0,1
2,Payment,1710603025.635159,1767,0,1
2,Payment,1710603025.636943,1668,0,1
1,NewOrder,1710603025.638629,3720,0,1
1,NewOrder,1710603025.642368,5401,0,1
2,Payment,1710603025.647812,1900,0,1
2,Payment,1710603025.649741,1795,0,1
2,Payment,1710603025.651553,1921,0,1
1,NewOrder,1710603025.653493,4526,0,1
1,NewOrder,1710603025.658039,5565,0,1
1,NewOrder,1710603025.663626,5598,0,1
4,Delivery,1710603025.669245,13382,0,1
2,Payment,1710603025.682649,1772,0,1
2,Payment,1710603025.684439,1605,0,1
1,NewOrder,1710603025.686147,4017,0,1
1,NewOrder,1710603025.690184,6825,0,1
2,Payment,1710603025.697031,2195,0,1
3,OrderStatus,1710603025.699247,1893,0,1
1,NewOrder,1710603025.701156,4706,0,1
2,Payment,1710603025.705887,1936,0,1
2,Payment,1710603025.707842,1634,0,1
1,NewOrder,1710603025.709493,6364,0,1
1,NewOrder,1710603025.715877,5697,0,1
1,NewOrder,1710603025.721597,6385,0,1
