Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710622298.203184,16506,0,1
2,Payment,1710622298.219803,6426,0,1
1,NewOrder,1710622298.226247,10860,0,1
2,Payment,1710622298.237126,28013,0,1
2,Payment,1710622298.265172,3629,0,1
2,Payment,1710622298.268830,2960,0,1
1,NewOrder,1710622298.271807,9493,0,1
1,NewOrder,1710622298.281368,9708,0,1
2,Payment,1710622298.291096,3592,0,1
2,Payment,1710622298.294708,2865,0,1
1,NewOrder,1710622298.297604,7492,0,1
2,Payment,1710622298.305163,2606,0,1
1,NewOrder,1710622298.307786,7815,0,1
2,Payment,1710622298.315621,2570,0,1
1,NewOrder,1710622298.318211,5385,0,1
2,Payment,1710622298.323615,2489,0,1
1,NewOrder,1710622298.326223,4569,0,1
2,Payment,1710622298.330811,3183,0,1
3,OrderStatus,1710622298.334015,5363,0,1
1,NewOrder,1710622298.339397,6536,0,1
2,Payment,1710622298.345958,2928,0,1
4,Delivery,1710622298.348908,19452,0,1
2,Payment,1710622298.368382,2308,0,1
2,Payment,1710622298.370708,1874,0,1
1,NewOrder,1710622298.372598,5752,0,1
3,OrderStatus,1710622298.378372,1462,0,1
5,StockLevel,1710622298.379849,2651,0,1
1,NewOrder,1710622298.382544,7766,0,1
1,NewOrder,1710622298.390329,4560,0,1
2,Payment,1710622298.394909,2988,0,1
1,NewOrder,1710622298.397917,5892,0,1
1,NewOrder,1710622298.403932,8070,0,1
1,NewOrder,1710622298.412025,5459,0,1
2,Payment,1710622298.417503,1903,0,1
1,NewOrder,1710622298.419422,9517,0,1
1,NewOrder,1710622298.428960,8627,0,1
1,NewOrder,1710622298.437607,3801,0,1
3,OrderStatus,1710622298.441481,4632,0,1
2,Payment,1710622298.446132,3072,0,1
2,Payment,1710622298.449225,2274,0,1
2,Payment,1710622298.451581,2801,0,1
1,NewOrder,1710622298.454402,6903,0,1
1,NewOrder,1710622298.461324,4270,0,1
1,NewOrder,1710622298.465825,9938,0,1
2,Payment,1710622298.475785,2420,0,1
2,Payment,1710622298.478223,3066,0,1
2,Payment,1710622298.481308,1758,0,1
5,StockLevel,1710622298.483082,1917,0,1
2,Payment,1710622298.485014,2989,0,1
2,Payment,1710622298.488123,1865,0,1
1,NewOrder,1710622298.490005,5271,0,1
4,Delivery,1710622298.495295,16703,0,1
5,StockLevel,1710622298.512114,3224,0,1
5,StockLevel,1710622298.515355,1768,0,1
1,NewOrder,1710622298.517139,6749,0,1
1,NewOrder,1710622298.523907,12036,0,1
2,Payment,1710622298.535969,3820,0,1
1,NewOrder,1710622298.539809,5988,0,1
2,Payment,1710622298.545872,2666,0,1
1,NewOrder,1710622298.548568,10006,0,1
1,NewOrder,1710622298.558599,7401,0,1
1,NewOrder,1710622298.566022,5363,0,1
1,NewOrder,1710622298.571406,5405,0,1
2,Payment,1710622298.576832,1861,0,1
1,NewOrder,1710622298.579115,8304,0,1
3,OrderStatus,1710622298.587443,4457,0,1
5,StockLevel,1710622298.591919,2321,0,1
2,Payment,1710622298.594264,2568,0,1
1,NewOrder,1710622298.596970,5341,0,1
3,OrderStatus,1710622298.602341,1546,0,1
4,Delivery,1710622298.603904,17568,0,1
4,Delivery,1710622298.621496,16413,0,1
1,NewOrder,1710622298.637931,4378,0,1
1,NewOrder,1710622298.642531,7871,0,1
1,NewOrder,1710622298.650436,8581,0,1
1,NewOrder,1710622298.659040,10467,0,1
1,NewOrder,1710622298.669530,7344,0,1
1,NewOrder,1710622298.676897,9097,0,1
1,NewOrder,1710622298.686015,4190,0,1
1,NewOrder,1710622298.690294,7825,0,1
1,NewOrder,1710622298.698141,9465,0,1
1,NewOrder,1710622298.707629,7269,0,1
2,Payment,1710622298.714922,2356,0,1
1,NewOrder,1710622298.717294,9192,0,1
2,Payment,1710622298.726508,1888,0,1
2,Payment,1710622298.728475,1782,0,1
2,Payment,1710622298.730275,1996,0,1
1,NewOrder,1710622298.732288,6077,0,1
2,Payment,1710622298.738385,4099,0,1
2,Payment,1710622298.742505,1877,0,1
2,Payment,1710622298.744398,1800,0,1
2,Payment,1710622298.746210,2552,0,1
1,NewOrder,1710622298.748782,7360,0,1
2,Payment,1710622298.756166,1946,0,1
2,Payment,1710622298.758131,2789,0,1
3,OrderStatus,1710622298.760939,2762,0,1
1,NewOrder,1710622298.763719,6416,0,1
2,Payment,1710622298.770156,1727,0,1
2,Payment,1710622298.771902,2433,0,1
1,NewOrder,1710622298.774356,7214,0,1
1,NewOrder,1710622298.781592,6152,0,1
1,NewOrder,1710622298.787763,4232,0,1
1,NewOrder,1710622298.792120,6504,0,1
4,Delivery,1710622298.798696,16588,0,1
1,NewOrder,1710622298.815305,6003,0,1
2,Payment,1710622298.821327,1979,0,1
1,NewOrder,1710622298.823323,7488,0,1
1,NewOrder,1710622298.830892,7389,0,1
1,NewOrder,1710622298.838305,4230,0,1
2,Payment,1710622298.842555,1945,0,1
2,Payment,1710622298.844515,1671,0,1
2,Payment,1710622298.846201,1784,0,1
2,Payment,1710622298.848000,1995,0,1
1,NewOrder,1710622298.850129,5586,0,1
2,Payment,1710622298.855736,5163,0,1
1,NewOrder,1710622298.860982,6439,0,1
4,Delivery,1710622298.867444,18267,0,1
2,Payment,1710622298.885733,2172,0,1
5,StockLevel,1710622298.887924,2147,0,1
1,NewOrder,1710622298.890090,7511,0,1
2,Payment,1710622298.897625,1784,0,1
2,Payment,1710622298.899426,3106,0,1
2,Payment,1710622298.902554,2122,0,1
2,Payment,1710622298.904696,2482,0,1
1,NewOrder,1710622298.907197,9191,0,1
1,NewOrder,1710622298.916409,7881,0,1
1,NewOrder,1710622298.924315,4291,0,1
1,NewOrder,1710622298.928928,6857,0,1
5,StockLevel,1710622298.936055,1648,0,1
