Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,256,256.000,998,1719,2563,3880,5200,6583,8436,17932,37615
1,376,376.000,465,1079,1840,2659,3470,5398,6699,12805,19766
2,413,413.000,389,933,1934,2403,3053,5084,6247,8142,17646
3,268,268.000,674,1462,2330,3725,5173,8108,12432,13923,14425
4,287,287.000,382,1586,2492,3472,5114,6642,7944,13472,14116
5,387,387.000,401,1027,1744,2574,3361,5474,6475,12014,18185
6,469,469.000,324,735,1660,2117,2658,4617,5868,12232,17336
7,414,414.000,363,775,1603,2412,3151,5254,6113,11753,13239
8,437,437.000,341,770,1631,2274,3003,4947,5719,11411,17420
9,524,524.000,348,725,1480,1898,2556,3591,5481,6194,12605
10,578,578.000,309,693,1466,1720,2532,3098,3502,5987,6452
11,600,600.000,334,686,1288,1658,2385,2998,3625,6264,7550
12,368,368.000,337,1007,1737,2706,3418,5917,7423,12573,14888
13,341,341.000,321,1179,1865,2920,4141,5482,7416,13654,14083
14,344,344.000,266,1289,1728,2898,4425,5778,6398,11710,14544
15,477,477.000,295,727,1535,2075,2772,5182,5873,7911,12057
16,544,544.000,315,718,1536,1829,2466,3024,4466,7564,15535
17,504,504.000,299,734,1561,1977,2610,4619,5702,7009,12982
18,476,476.000,263,731,1583,2081,2649,4709,6095,7459,13983
19,482,482.000,269,688,1462,2070,2636,4885,5558,11484,13715
20,476,476.000,291,719,1529,2091,2700,4641,5675,10510,15174
21,574,574.000,289,677,1540,1736,2382,3062,5302,5718,17344
22,442,442.000,294,828,1494,2261,2975,4891,5735,11289,11778
23,410,410.000,312,763,1664,2429,2924,5505,6722,13259,14255
24,400,400.000,337,715,1650,2492,2977,5695,6812,11707,16501
25,408,408.000,308,974,1520,2448,3376,5394,6542,9210,13837
26,433,433.000,309,850,1563,2301,3044,4772,5874,11563,13070
27,509,509.000,263,700,1585,1964,2603,3563,5505,7245,14052
28,526,526.000,277,690,1395,1895,2575,3865,5470,7220,13558
29,463,463.000,278,724,1603,2160,2725,4933,5969,11411,12993
30,486,486.000,304,743,1534,2043,2654,4203,5781,8854,12025
31,393,393.000,270,1205,1590,2532,3538,5391,5912,11858,13405
32,585,585.000,288,673,1357,1705,2432,3103,5200,5783,11390
33,479,479.000,262,725,1552,2081,2598,4832,5837,8987,13407
34,429,429.000,267,749,1487,2323,2865,5276,6317,11815,14522
35,350,350.000,312,1288,1681,2852,4261,5781,6424,12019,14179
36,504,504.000,289,681,1521,1986,2714,3779,5402,11231,13093
37,582,582.000,254,687,1533,1705,2446,3023,3645,5652,8000
38,584,584.000,278,678,1342,1706,2308,2989,5022,6395,13307
39,407,407.000,291,797,1589,2450,3416,5497,6251,11418,13112
40,401,401.000,296,896,1762,2496,3213,5529,6301,9926,15880
41,404,404.000,336,1249,1510,2483,3501,5310,6125,11737,12109
42,406,406.000,285,766,1632,2432,3095,5342,6395,12169,13229
43,414,414.000,290,834,1762,2411,3086,5536,6524,7638,12615
44,310,310.000,301,1105,2043,3213,4176,6985,9050,14648,24058
45,201,201.000,458,1609,3225,5027,6162,9262,14958,33736,61516
46,279,279.000,313,1050,2119,3548,4024,7485,10692,22775,42232
47,372,372.000,320,873,1963,2663,3269,6038,7266,13405,14084
48,309,309.000,288,1292,1867,3235,4587,6182,9931,13470,15375
49,354,354.000,265,1061,1887,2813,3951,5733,6803,11868,19230
50,408,408.000,292,817,1703,2442,2897,5744,7201,10639,16660
51,291,291.000,297,885,2358,3426,3975,8822,10588,14204,22405
52,165,165.000,665,2023,4488,6070,8434,11735,15112,24949,25706
53,415,415.000,333,837,2035,2388,3104,4726,6301,10223,13604
54,453,453.000,297,706,1698,2212,2815,4460,6376,10696,25347
55,298,298.000,361,1031,2546,3349,4275,7399,9203,17857,18653
56,433,433.000,287,836,1835,2286,3055,4739,5877,8813,15763
57,586,586.000,265,674,1487,1704,2435,3114,4038,6150,7820
58,553,553.000,291,667,1531,1798,2421,3179,5318,7040,12906
59,632,632.000,266,650,1190,1574,2341,2910,3149,5502,5661
