Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710612256.460420,49708,0,1
2,Payment,1710612256.510346,13886,0,1
1,NewOrder,1710612256.524257,9536,0,1
2,Payment,1710612256.533820,6129,0,1
1,NewOrder,1710612256.539976,10125,0,1
1,NewOrder,1710612256.550127,6196,0,1
5,StockLevel,1710612256.556353,4374,0,1
3,OrderStatus,1710612256.560749,4068,0,1
4,Delivery,1710612256.564841,24191,0,1
4,Delivery,1710612256.589061,16435,0,1
2,Payment,1710612256.605522,2742,0,1
5,StockLevel,1710612256.608286,2944,0,1
4,Delivery,1710612256.611257,16736,0,1
4,Delivery,1710612256.628019,14414,0,1
4,Delivery,1710612256.642459,13604,0,1
2,Payment,1710612256.656091,2982,0,1
2,Payment,1710612256.659096,16399,0,1
2,Payment,1710612256.675523,3023,0,1
2,Payment,1710612256.678573,3080,0,1
2,Payment,1710612256.681681,2318,0,1
1,NewOrder,1710612256.684023,7710,0,1
1,NewOrder,1710612256.691787,6214,0,1
1,NewOrder,1710612256.698032,7991,0,1
2,Payment,1710612256.706055,2690,0,1
2,Payment,1710612256.708772,3077,0,1
1,NewOrder,1710612256.711876,5876,0,1
2,Payment,1710612256.717782,3370,0,1
2,Payment,1710612256.721181,2093,0,1
1,NewOrder,1710612256.723298,7547,0,1
2,Payment,1710612256.730878,2138,0,1
2,Payment,1710612256.733044,3249,0,1
1,NewOrder,1710612256.736324,5358,0,1
1,NewOrder,1710612256.741717,5955,0,1
1,NewOrder,1710612256.747702,5025,0,1
2,Payment,1710612256.752757,2301,0,1
2,Payment,1710612256.755085,1728,0,1
2,Payment,1710612256.756843,2635,0,1
2,Payment,1710612256.759509,2729,0,1
1,NewOrder,1710612256.762269,10728,0,1
1,NewOrder,1710612256.773042,6940,0,1
2,Payment,1710612256.780015,2534,0,1
1,NewOrder,1710612256.782579,9839,0,1
1,NewOrder,1710612256.792457,6272,0,1
2,Payment,1710612256.798777,3509,0,1
1,NewOrder,1710612256.802317,7064,0,1
1,NewOrder,1710612256.809413,6900,0,1
1,NewOrder,1710612256.816347,10730,0,1
1,NewOrder,1710612256.827113,14312,0,1
1,NewOrder,1710612256.841490,10842,0,1
2,Payment,1710612256.852366,2091,0,1
2,Payment,1710612256.854498,2163,0,1
2,Payment,1710612256.856694,2155,0,1
1,NewOrder,1710612256.858876,5149,0,1
1,NewOrder,1710612256.864056,3444,0,1
1,NewOrder,1710612256.867530,5586,0,1
2,Payment,1710612256.873146,2022,0,1
1,NewOrder,1710612256.875193,5244,0,1
2,Payment,1710612256.880467,2186,0,1
2,Payment,1710612256.882679,1812,0,1
1,NewOrder,1710612256.884518,4561,0,1
1,NewOrder,1710612256.889112,5039,0,1
1,NewOrder,1710612256.894181,3668,0,1
2,Payment,1710612256.897879,1980,0,1
2,Payment,1710612256.899884,1940,0,1
5,StockLevel,1710612256.901874,2150,0,1
3,OrderStatus,1710612256.904069,1601,0,1
1,NewOrder,1710612256.905690,6891,0,1
2,Payment,1710612256.912614,1809,0,1
4,Delivery,1710612256.914451,13185,0,1
1,NewOrder,1710612256.927667,4821,0,1
1,NewOrder,1710612256.932520,4273,0,1
2,Payment,1710612256.936830,2326,0,1
2,Payment,1710612256.939186,10000,0,1
1,NewOrder,1710612256.949254,16330,0,1
1,NewOrder,1710612256.965711,4693,0,1
2,Payment,1710612256.970434,12658,0,1
1,NewOrder,1710612256.983129,5867,0,1
2,Payment,1710612256.989027,5431,0,1
1,NewOrder,1710612256.994496,6931,0,1
2,Payment,1710612257.001460,2476,0,1
2,Payment,1710612257.003969,1711,0,1
1,NewOrder,1710612257.005704,6295,0,1
1,NewOrder,1710612257.012031,9983,0,1
4,Delivery,1710612257.022047,19560,0,1
1,NewOrder,1710612257.041639,5543,0,1
1,NewOrder,1710612257.047215,5621,0,1
1,NewOrder,1710612257.052871,9337,0,1
1,NewOrder,1710612257.062242,6224,0,1
1,NewOrder,1710612257.068502,6055,0,1
2,Payment,1710612257.074588,1823,0,1
2,Payment,1710612257.076510,1847,0,1
1,NewOrder,1710612257.078386,8476,0,1
1,NewOrder,1710612257.086896,6571,0,1
2,Payment,1710612257.093502,5085,0,1
1,NewOrder,1710612257.098621,8425,0,1
3,OrderStatus,1710612257.107081,3198,0,1
2,Payment,1710612257.110310,2026,0,1
1,NewOrder,1710612257.112360,12388,0,1
2,Payment,1710612257.124784,3665,0,1
1,NewOrder,1710612257.128487,9743,0,1
1,NewOrder,1710612257.138278,6459,0,1
3,OrderStatus,1710612257.144770,3506,0,1
2,Payment,1710612257.148304,5518,0,1
2,Payment,1710612257.153856,1846,0,1
2,Payment,1710612257.155730,3424,0,1
2,Payment,1710612257.159269,1922,0,1
1,NewOrder,1710612257.161219,5835,0,1
1,NewOrder,1710612257.167201,8460,0,1
1,NewOrder,1710612257.175728,8319,0,1
1,NewOrder,1710612257.187392,7332,0,1
3,OrderStatus,1710612257.194758,1809,0,1
1,NewOrder,1710612257.196589,8430,0,1
2,Payment,1710612257.205060,2218,0,1
2,Payment,1710612257.207308,1660,0,1
1,NewOrder,1710612257.208992,6305,0,1
2,Payment,1710612257.215332,5188,0,1
1,NewOrder,1710612257.220555,6645,0,1
2,Payment,1710612257.227233,1839,0,1
3,OrderStatus,1710612257.229098,1495,0,1
1,NewOrder,1710612257.230619,8859,0,1
1,NewOrder,1710612257.239516,4826,0,1
2,Payment,1710612257.244374,1808,0,1
1,NewOrder,1710612257.246211,8433,0,1
2,Payment,1710612257.254680,1801,0,1
2,Payment,1710612257.256507,1598,0,1
2,Payment,1710612257.258126,1509,0,1
1,NewOrder,1710612257.259659,5218,0,1
2,Payment,1710612257.265005,2405,0,1
2,Payment,1710612257.267471,4051,0,1
1,NewOrder,1710612257.271602,6950,0,1
1,NewOrder,1710612257.278588,5635,0,1
3,OrderStatus,1710612257.284257,4326,0,1
2,Payment,1710612257.288613,1933,0,1
1,NewOrder,1710612257.290573,6315,0,1
1,NewOrder,1710612257.296981,5696,0,1
2,Payment,1710612257.302710,1983,0,1
2,Payment,1710612257.304765,2391,0,1
1,NewOrder,1710612257.307187,4030,0,1
2,Payment,1710612257.311247,2132,0,1
1,NewOrder,1710612257.313408,5881,0,1
2,Payment,1710612257.319321,4191,0,1
1,NewOrder,1710612257.323544,7646,0,1
2,Payment,1710612257.331224,1622,0,1
1,NewOrder,1710612257.332869,8711,0,1
1,NewOrder,1710612257.341685,5525,0,1
3,OrderStatus,1710612257.347243,2335,0,1
2,Payment,1710612257.349603,1730,0,1
2,Payment,1710612257.351361,2497,0,1
2,Payment,1710612257.353892,3806,0,1
