Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,350,350.000,675,1204,2081,2839,3476,6084,7811,12971,18869
1,378,378.000,528,971,1977,2624,3363,5711,6892,10545,15074
2,451,451.000,452,880,1610,2207,2973,4130,5930,8354,19277
3,564,564.000,344,763,1203,1764,2453,3129,4201,6202,7429
4,554,554.000,299,744,1625,1797,2484,3050,5501,6061,10883
5,518,518.000,300,726,1560,1923,2479,3301,5596,6843,15248
6,435,435.000,334,719,1706,2292,2698,5599,6806,12753,15297
7,492,492.000,355,716,1629,2027,2504,4096,5726,11560,20555
8,524,524.000,349,676,1539,1896,2541,3377,5675,7075,13891
9,491,491.000,335,739,1457,2030,2407,4921,5932,12777,16063
10,495,495.000,296,718,1544,2010,2614,4437,5638,7639,12692
11,465,465.000,338,703,1634,2129,2719,4453,5662,9580,14106
12,555,555.000,289,676,1389,1793,2488,3164,5495,6109,12493
13,491,491.000,291,709,1558,2016,2547,4679,5782,8501,12697
14,597,597.000,274,672,1234,1673,2422,3016,3971,5791,13388
15,410,410.000,310,752,1692,2427,2955,5776,6677,9689,15772
16,473,473.000,303,731,1652,2118,2644,4292,5958,9246,15078
17,565,565.000,308,707,1301,1756,2362,3157,5401,6460,14407
18,468,468.000,310,750,1617,2132,2711,4519,5961,8275,15204
19,546,546.000,309,676,1486,1828,2544,3175,5294,6206,13510
20,546,546.000,276,675,1484,1823,2483,3194,5405,6988,13820
21,437,437.000,277,735,1661,2280,2732,5153,6307,12901,18275
22,418,418.000,279,762,1605,2389,3107,5672,6538,11666,13210
23,472,472.000,276,741,1550,2109,2700,4788,5991,9692,13314
24,499,499.000,286,708,1568,1999,2527,4768,5758,8590,16591
25,558,558.000,279,702,1230,1789,2555,3348,4894,6541,13183
26,351,351.000,286,1272,1951,2839,3888,5686,6436,12982,16400
27,475,475.000,287,688,1457,2096,2722,5238,5918,9453,14038
28,349,349.000,307,1280,1712,2862,4330,5798,6645,13241,23159
29,570,570.000,285,712,1677,1747,2440,3016,3941,5721,6195
30,384,384.000,275,870,1650,2600,3388,6135,7337,12872,13599
31,494,494.000,285,743,1694,2014,2732,3565,5682,7008,14810
32,619,619.000,287,701,1235,1613,2359,2951,3202,5632,6091
33,449,449.000,301,725,1700,2216,2710,5284,6345,12645,19442
34,614,614.000,282,703,1106,1628,2348,3012,3245,6138,16487
35,564,564.000,289,711,1597,1762,2494,3081,3388,5931,6948
36,457,457.000,306,772,1641,2182,2911,4693,6000,9158,12094
37,442,442.000,293,765,1839,2256,3051,4883,6040,9384,11313
38,518,518.000,277,700,1622,1922,2502,3444,5411,7678,21384
39,492,492.000,280,730,1547,2032,2714,4185,5600,9429,18108
40,435,435.000,294,766,1835,2292,2839,5070,5970,9709,28457
41,568,568.000,285,708,1540,1745,2531,3107,3771,5923,7749
42,547,547.000,283,712,1340,1823,2551,3249,4018,8094,10741
43,472,472.000,300,740,1606,2111,2634,3918,5972,11834,17605
44,508,508.000,286,671,1345,1963,2591,4391,5669,8482,15193
45,410,410.000,286,945,1671,2436,2956,5423,6055,11876,13776
46,594,594.000,279,677,999,1675,2181,3036,5349,7039,15192
47,486,486.000,286,686,1480,2054,2628,4787,5701,10832,13779
48,557,557.000,286,656,1468,1788,2313,3146,5470,6613,19432
49,580,580.000,251,675,1395,1721,2337,3095,5307,6293,12570
50,529,529.000,295,706,1607,1891,2547,3226,5417,6180,12416
51,593,593.000,284,692,1329,1676,2444,3022,3296,5914,6046
52,416,416.000,332,1015,1679,2401,3360,4936,5602,10192,12703
53,440,440.000,287,725,1647,2268,2922,5208,6242,8683,48858
54,496,496.000,259,799,1593,1996,2719,3650,5356,7633,11073
55,316,316.000,332,919,2198,3156,3571,6631,8877,20721,36180
56,224,224.000,399,1565,2168,4455,5508,8190,10521,16415,163081
57,537,537.000,318,716,1574,1859,2604,3204,4006,7153,15470
58,553,553.000,287,694,1571,1794,2541,3325,4271,5984,6538
59,532,532.000,244,659,1568,1866,2526,3205,5412,7366,12786
