Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,150,150.000,1450,2572,4700,6637,8268,16171,19333,28504,30255
1,201,201.000,1116,2234,3489,4963,6888,9409,10769,19274,25739
2,279,279.000,796,1437,2894,3539,4731,6395,8840,13280,21294
3,364,364.000,373,907,2013,2737,3205,5886,6908,16605,28446
4,402,402.000,475,976,1919,2475,3231,4868,6625,8640,18893
5,464,464.000,313,812,1817,2172,2848,3765,5948,9267,26347
6,530,530.000,327,752,1429,1850,2600,3350,4922,6168,11355
7,582,582.000,355,729,1158,1711,2561,3103,3404,6011,6521
8,453,453.000,353,742,1662,2203,2930,5200,5929,6822,15531
9,527,527.000,277,707,1576,1882,2540,3185,5634,9166,11722
10,358,358.000,344,792,1749,2790,3627,6342,7792,13540,17322
11,492,492.000,267,705,1651,2019,2545,3459,5790,12403,15634
12,455,455.000,329,730,1537,2194,2755,5536,6122,10824,15409
13,437,437.000,274,741,1634,2266,2749,5098,6487,12280,18472
14,500,500.000,313,691,1521,1987,2695,3858,5454,8436,11978
15,624,624.000,299,662,1205,1583,2291,2871,3194,5557,14922
16,477,477.000,310,732,1543,2088,2686,4657,5618,11783,12467
17,537,537.000,309,723,1662,1857,2493,3170,5476,6301,13993
18,550,550.000,269,666,1487,1812,2446,3187,5448,7313,13739
19,501,501.000,284,680,1602,1988,2556,3435,5559,9011,20594
20,606,606.000,274,660,1186,1645,2282,3040,4526,6110,13657
21,525,525.000,304,700,1537,1900,2522,3833,5582,6673,12436
22,533,533.000,290,688,1565,1867,2527,3305,5253,6637,19745
23,578,578.000,262,708,1359,1728,2541,3076,3454,5894,7668
24,600,600.000,292,693,1160,1657,2401,3060,3723,5693,7335
25,542,542.000,273,727,1637,1842,2529,3225,4201,6258,12360
26,474,474.000,308,718,1714,2100,2839,4170,5705,10623,17085
27,540,540.000,294,710,1464,1846,2502,3202,5498,6952,12859
28,614,614.000,285,659,1189,1622,2399,3013,3296,5899,7795
29,576,576.000,263,665,1460,1732,2532,3082,5440,5871,6642
30,641,641.000,281,652,1120,1554,2275,2888,3134,5792,6184
31,605,605.000,291,651,1234,1646,2330,3021,5242,5832,11662
32,539,539.000,289,699,1548,1850,2562,3338,5253,6029,13940
33,572,572.000,292,686,1239,1744,2491,3132,5425,6134,7229
34,618,618.000,282,668,1263,1610,2344,2990,3277,5666,6684
35,573,573.000,294,660,1394,1740,2445,3142,4307,6590,11826
36,430,430.000,251,715,1467,2321,3008,5271,5952,11797,20749
37,466,466.000,265,721,1774,2137,2697,4261,5715,10731,14717
38,521,521.000,282,704,1634,1914,2644,3621,5452,5802,7818
39,572,572.000,271,698,1615,1742,2549,3061,3305,5716,8718
40,585,585.000,284,697,1485,1705,2468,3048,3377,5738,13727
41,609,609.000,273,691,1100,1636,2302,2984,5159,5766,11453
42,536,536.000,255,679,1499,1859,2470,3478,5428,7125,12091
43,544,544.000,266,673,1387,1834,2485,3510,5588,7040,12435
44,574,574.000,293,662,1529,1743,2430,3062,4684,6153,12915
45,540,540.000,284,666,1384,1848,2512,3284,5393,7465,11870
46,565,565.000,248,658,1480,1755,2426,3094,5310,6156,11505
47,594,594.000,287,657,1474,1678,2360,3061,3425,5747,20028
48,620,620.000,293,646,1288,1607,2418,2981,3323,5747,6805
49,617,617.000,277,674,996,1614,2357,3005,3380,5874,6565
50,400,400.000,297,767,1808,2497,2915,5944,7001,14915,20820
51,583,583.000,314,746,1099,1707,2443,3123,3681,5970,9743
52,417,417.000,265,742,1656,2395,2950,5558,6587,12684,14778
53,548,548.000,293,656,1477,1824,2392,3135,5368,8613,15402
54,624,624.000,298,648,1041,1591,2336,2989,3367,5521,6510
55,566,566.000,290,693,1255,1774,2509,3167,5373,6775,11977
56,507,507.000,295,741,1645,1956,2522,3376,5699,8229,13416
57,355,355.000,312,1291,1838,2805,3955,5616,6594,12675,13315
58,531,531.000,302,670,1310,1875,2524,4290,5465,6757,12100
59,603,603.000,288,664,1494,1651,2398,2987,3225,5633,7842
