Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,317,317.000,731,1382,2538,3127,3662,5675,8060,13995,26141
1,334,334.000,603,1305,2387,2989,3971,5816,7234,12574,15023
2,434,434.000,358,835,1733,2292,2885,4489,6478,12449,15134
3,476,476.000,367,789,1587,2088,2796,3751,5761,6999,23781
4,428,428.000,317,739,1504,2328,2834,5083,6030,13321,18137
5,503,503.000,331,738,1560,1976,2544,3857,5572,8105,13783
6,576,576.000,341,696,1342,1729,2445,3060,5408,6040,13809
7,452,452.000,309,783,1640,2206,2837,5145,5710,9859,13905
8,551,551.000,337,708,1595,1807,2498,3002,5079,7013,13345
9,532,532.000,321,732,1480,1871,2563,3330,5602,6973,8896
10,480,480.000,276,714,1668,2072,2587,4428,5802,10293,15112
11,497,497.000,315,741,1482,2000,2571,4393,5788,8762,12000
12,365,365.000,340,790,1572,2713,3358,5811,10843,13452,18332
13,540,540.000,303,704,1463,1844,2482,3169,5429,8752,11702
14,416,416.000,315,807,1714,2399,3092,5380,5942,11488,18022
15,525,525.000,321,682,1448,1896,2389,3993,5484,7775,12872
16,549,549.000,295,697,1543,1814,2444,3142,5315,6299,7085
17,482,482.000,318,759,1528,2075,2754,4510,5414,8336,12854
18,402,402.000,325,807,1684,2483,2985,5507,6544,13405,14984
19,520,520.000,303,707,1529,1915,2504,3736,5619,7839,12596
20,523,523.000,290,684,1413,1905,2446,3466,5416,11318,15648
21,505,505.000,261,682,1587,1972,2560,4376,5647,6565,9673
22,430,430.000,311,863,1576,2321,3010,5235,6085,11020,13494
23,521,521.000,271,696,1565,1915,2534,3591,5348,7154,11619
24,549,549.000,308,670,1487,1818,2477,3115,5365,6942,13837
25,535,535.000,307,716,1539,1860,2521,3144,5423,6403,11186
26,440,440.000,301,754,1609,2269,2787,5480,6023,11574,14372
27,583,583.000,272,662,1266,1714,2434,3087,5387,5937,9272
28,471,471.000,299,726,1577,2118,2732,4666,5638,11620,13497
29,624,624.000,251,652,1073,1591,2271,2961,3409,5618,6265
30,472,472.000,285,729,1622,2115,2609,5114,5919,7960,13661
31,560,560.000,278,666,1524,1780,2510,3138,5394,6112,20204
32,643,643.000,283,659,1199,1548,2178,2883,3136,5782,6854
33,622,622.000,272,656,1113,1609,2321,2904,4210,5740,9422
34,608,608.000,281,671,1123,1634,2362,3045,3490,5822,11691
35,621,621.000,282,642,1199,1606,2408,2953,3200,5730,8065
36,563,563.000,289,679,1491,1767,2491,3147,3912,6289,13452
37,462,462.000,313,710,1733,2160,2726,4527,5874,8834,13197
38,616,616.000,275,664,1258,1618,2303,3049,3569,5756,8200
39,561,561.000,294,683,1641,1774,2400,3050,4420,5821,8097
40,416,416.000,278,751,1605,2398,3036,5644,6276,11103,11786
41,569,569.000,279,648,1510,1754,2421,3055,5151,6774,14106
42,527,527.000,280,658,1537,1892,2488,3625,5659,7283,12926
43,368,368.000,293,1186,1634,2712,4040,5703,6296,11682,12907
44,612,612.000,293,686,1261,1628,2367,2953,3224,5810,9041
45,452,452.000,303,734,1670,2218,2807,4919,5824,11276,13058
46,459,459.000,291,685,1677,2167,2777,5345,5862,7783,16161
47,587,587.000,274,662,1340,1695,2376,3078,5307,6059,11768
48,500,500.000,294,698,1620,1993,2728,3704,5514,8560,12745
49,412,412.000,290,784,1673,2418,2935,5391,6792,10229,41570
50,522,522.000,293,680,1284,1913,2461,4004,5705,10705,15301
51,493,493.000,320,770,1490,2024,2740,4092,5199,8809,12903
52,403,403.000,353,980,1761,2470,3806,4742,5356,8803,11763
53,400,400.000,269,760,1702,2498,2948,5531,6612,14012,17291
54,433,433.000,320,924,1812,2301,3072,4711,5672,9131,12809
55,589,589.000,290,689,1527,1696,2473,3029,3227,5561,10568
56,469,469.000,283,712,1585,2121,2644,5293,6135,9579,13043
57,539,539.000,268,674,1325,1847,2502,3220,5306,7620,16600
58,577,577.000,262,655,1453,1735,2369,3064,5160,6477,13149
59,416,416.000,288,716,1634,2386,2761,5373,7008,12853,14244
