Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,130,130.000,1840,3090,6134,7665,10398,13288,18363,32521,39652
1,229,229.000,795,1989,3512,4337,5200,8490,10639,18968,21271
2,269,269.000,638,1512,2826,3695,4317,7880,9456,17725,19318
3,419,419.000,440,981,1910,2363,3124,4349,6501,8571,16613
4,409,409.000,380,914,2007,2428,2915,4559,6554,11624,18354
5,429,429.000,374,934,1697,2321,3040,4019,6210,11890,18152
6,339,339.000,338,1015,1991,2926,3872,6326,9079,12640,16669
7,512,512.000,353,787,1676,1945,2643,3259,5676,6377,22673
8,527,527.000,346,766,1454,1889,2516,3330,5650,7153,14812
9,522,522.000,317,711,1468,1905,2596,3536,5466,6535,15921
10,403,403.000,380,802,1692,2475,2940,5552,7117,13059,16080
11,492,492.000,339,759,1601,2022,2634,4250,5763,7650,13525
12,448,448.000,341,788,1732,2224,2835,4437,6268,10097,17067
13,477,477.000,314,755,1625,2086,2657,3943,5673,14011,16503
14,455,455.000,359,788,1699,2187,2923,4057,6183,9096,19896
15,466,466.000,330,747,1666,2117,2785,4041,5722,9624,16626
16,463,463.000,333,784,1799,2146,2761,4178,6132,8293,13657
17,356,356.000,352,1286,1694,2784,3923,5623,6661,12844,15506
18,561,561.000,308,698,1613,1774,2613,3093,3501,6326,6495
19,426,426.000,322,776,1591,2341,2965,5394,6233,11305,16278
20,540,540.000,290,704,1529,1855,2536,3128,5164,7060,13539
21,553,553.000,296,687,1432,1792,2488,3130,5317,6594,12855
22,573,573.000,300,680,1434,1743,2494,3167,5273,5761,7737
23,589,589.000,296,664,1390,1690,2449,3035,3566,6401,15519
24,545,545.000,295,697,1607,1833,2491,3136,5436,6253,13314
25,550,550.000,281,715,1349,1814,2536,3221,5453,8607,14565
26,502,502.000,293,708,1416,1979,2644,3963,5428,9243,16681
27,474,474.000,308,721,1654,2112,2757,4191,5743,8614,16416
28,408,408.000,315,800,1754,2446,2996,5387,6211,11578,15638
29,585,585.000,277,683,1361,1697,2370,3144,4268,6246,7745
30,465,465.000,298,698,1564,2144,2786,5001,6073,11016,12722
31,481,481.000,285,714,1484,2073,2844,4757,5609,8627,12623
32,543,543.000,281,723,1519,1835,2538,3100,5260,6877,13519
33,492,492.000,285,712,1532,2028,2555,3425,5588,11286,20794
34,533,533.000,252,688,1528,1873,2578,3439,5556,6048,12012
35,548,548.000,273,673,1434,1817,2520,3111,5385,6744,20063
36,450,450.000,263,723,1590,2219,2836,5015,5822,12808,14218
37,457,457.000,241,737,1608,2178,2860,4793,5738,9139,17416
38,610,610.000,281,685,875,1635,2285,3020,5230,5949,13614
39,586,586.000,267,700,1478,1703,2347,2993,3583,5867,16487
40,503,503.000,245,755,1567,1981,2738,3659,5380,6800,11997
41,527,527.000,247,700,1622,1889,2626,3237,5337,6787,12645
42,556,556.000,298,691,1556,1798,2468,3108,5349,6548,14068
43,506,506.000,285,679,1619,1966,2604,3677,5511,9950,13375
44,623,623.000,281,646,980,1599,2252,2931,5217,5803,7463
45,549,549.000,274,649,1460,1817,2456,3409,5430,6613,13769
46,539,539.000,275,688,1493,1851,2525,3459,5472,6295,12535
47,622,622.000,268,646,1055,1604,2343,2958,4959,5681,6866
48,602,602.000,269,658,1246,1652,2382,3013,4054,6461,11237
49,579,579.000,271,651,1353,1730,2477,3183,5326,6559,11990
50,558,558.000,284,682,1308,1784,2513,3375,5191,6063,11441
51,294,294.000,279,1209,2344,3399,4808,7296,8483,14218,15516
52,588,588.000,246,688,1454,1690,2435,3122,3440,5819,7767
53,542,542.000,287,684,1489,1837,2560,3260,5387,7482,10911
54,469,469.000,277,715,1492,2129,2858,4582,5593,10996,13896
55,519,519.000,290,700,1550,1917,2582,3506,5460,6413,11787
56,477,477.000,278,758,1607,2094,2730,4190,5557,8277,14094
57,578,578.000,246,698,1224,1727,2556,3116,4549,5685,12353
58,508,508.000,285,720,1613,1958,2615,3387,5431,7732,13394
59,521,521.000,282,683,1534,1907,2524,3264,5432,6784,13011
