Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,150,150.000,1811,2729,5397,6645,8072,11232,15071,39597,41938
1,167,167.000,1465,2475,5301,5922,8343,10501,11606,20862,25682
2,368,368.000,576,1151,2056,2706,3790,4963,6573,10217,11211
3,297,297.000,531,1198,2590,3481,4040,7094,8758,15155,79676
4,345,345.000,480,1030,2050,2768,3471,5238,8139,14160,18822
5,273,273.000,411,1588,2608,3672,4693,8056,9738,15202,20116
6,365,365.000,363,1107,2172,2709,3503,4808,7027,11856,19805
7,406,406.000,399,957,1975,2441,3353,4401,6740,9363,11240
8,312,312.000,424,1110,2304,3185,4062,6489,9311,15047,20079
9,393,393.000,348,1045,2195,2531,3569,4531,5697,8376,10406
10,352,352.000,408,980,1979,2833,3496,5377,7353,15578,54592
11,366,366.000,429,955,1950,2707,3530,5876,7579,11004,27090
12,400,400.000,332,978,2121,2483,3382,4725,6790,8470,8815
13,354,354.000,371,965,1985,2811,3560,6289,7789,12378,20366
14,362,362.000,386,999,2067,2762,3477,6124,8021,10410,15747
15,369,369.000,339,974,1900,2672,3400,5432,7663,13669,19047
16,347,347.000,399,905,2016,2865,3556,6942,8649,13031,47002
17,436,436.000,359,867,1813,2279,3145,4151,5223,8768,18446
18,471,471.000,355,828,1639,2113,3021,3949,4836,7770,13101
19,387,387.000,363,888,1944,2548,3455,5076,7176,10906,15092
20,389,389.000,304,920,2043,2534,3318,5102,6460,10268,18616
21,462,462.000,339,852,1417,2155,3087,4264,5093,8331,9474
22,413,413.000,379,906,1843,2411,3288,4779,6871,8657,18038
23,427,427.000,324,845,1892,2329,3106,4250,6647,8743,20301
24,359,359.000,337,869,2084,2789,3277,5974,8231,12061,49339
25,373,373.000,319,877,2052,2674,3165,5998,8498,13083,18683
26,466,466.000,307,821,1663,2123,2917,3945,5826,8007,13488
27,422,422.000,349,856,1669,2368,3172,5051,6366,9192,13378
28,580,580.000,308,709,1159,1712,2378,3227,3886,6432,6812
29,438,438.000,323,782,1844,2281,2977,4934,5846,10265,17295
30,407,407.000,339,954,1925,2442,3172,4700,6564,9499,10273
31,454,454.000,328,819,1727,2185,2965,3877,5594,10199,17327
32,319,319.000,363,882,2119,3135,3498,6350,8603,16320,58878
33,403,403.000,288,782,1794,2473,3022,5694,6706,12340,15903
34,437,437.000,280,759,1667,2275,2959,5503,6061,8316,16289
35,496,496.000,275,730,1563,2011,2735,3885,6128,7274,14425
36,518,518.000,281,771,1722,1925,2677,3343,4880,6480,9522
37,511,511.000,275,729,1683,1948,2666,3464,5655,6286,12799
38,532,532.000,324,757,1699,1877,2723,3182,3712,6314,11895
39,549,549.000,278,725,1382,1814,2641,3290,5748,6360,6724
40,562,562.000,298,728,995,1770,2626,3336,5787,6242,6528
41,488,488.000,319,727,1820,2045,2804,3608,6090,6870,13110
42,550,550.000,291,722,1578,1809,2676,3312,3635,6266,7424
43,556,556.000,312,732,1581,1800,2566,3216,3464,6459,15582
44,464,464.000,329,785,1693,2139,2888,3947,6226,8654,9737
45,363,363.000,433,1062,1809,2766,3851,6011,6833,11216,20489
46,504,504.000,315,793,1677,1961,2756,3461,5251,6387,11455
47,449,449.000,358,791,1794,2221,2893,4893,6222,8419,13402
48,444,444.000,326,784,1712,2248,3009,5698,6256,7443,11295
49,505,505.000,325,803,1683,1971,2785,3482,5275,7248,8843
50,522,522.000,306,789,1608,1909,2740,3388,4387,6305,11972
51,504,504.000,337,782,1631,1978,2777,3496,5862,7093,8383
52,387,387.000,322,819,1886,2577,3205,6095,6969,12637,20352
53,515,515.000,324,765,1726,1934,2715,3432,5884,6408,10350
54,416,416.000,322,809,1904,2399,3056,5755,6448,7982,12938
55,540,540.000,323,760,1413,1844,2691,3291,3765,6558,12687
56,576,576.000,284,725,1161,1730,2421,3289,3639,6169,8190
57,591,591.000,324,720,1155,1686,2391,3122,3503,6158,7700
58,567,567.000,286,713,1426,1759,2475,3137,3507,6639,13575
59,576,576.000,295,692,1261,1725,2559,3104,4087,6140,12201
