Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,119,119.000,1972,3245,6400,8355,11885,15863,22234,31965,42721
1,195,195.000,940,1779,3589,5119,6352,10414,12194,34008,70100
2,302,302.000,494,1303,2383,3257,4293,6197,7904,12566,22265
3,276,276.000,443,1288,2365,3606,4607,7486,9424,20415,48715
4,343,343.000,346,1115,1980,2903,3425,6031,7905,15041,23617
5,379,379.000,426,1181,2231,2630,3471,4722,6429,9301,11512
6,306,306.000,522,1237,2610,3243,4169,6689,7923,12055,19678
7,369,369.000,374,1075,2146,2685,3613,4598,5653,7923,65177
8,376,376.000,345,932,2154,2645,3704,5299,6997,9138,25020
9,303,303.000,335,1098,2314,3305,3795,6994,8928,15348,54116
10,361,361.000,343,1011,2314,2733,3704,5204,6644,9951,15942
11,392,392.000,356,947,1873,2537,3336,4674,6159,10002,49871
12,407,407.000,362,967,1871,2439,3389,4853,5936,8542,9962
13,317,317.000,402,1115,2192,3141,4205,6136,7637,9925,70656
14,362,362.000,303,1088,2124,2742,3556,5763,7281,9082,14369
15,436,436.000,373,939,1681,2281,3360,4359,5408,7506,9338
16,392,392.000,274,983,2035,2522,3345,4783,6687,9629,24348
17,357,357.000,332,937,1927,2614,3593,5494,7297,9605,14025
18,400,400.000,296,932,1953,2488,3474,5234,6212,9189,20823
19,376,376.000,321,952,1973,2647,3351,5088,6664,12207,50266
20,401,401.000,299,942,2140,2469,3473,4534,5986,8428,14806
21,414,414.000,291,941,1838,2405,3464,4870,5579,8889,11713
22,339,339.000,281,918,2047,2932,3560,5724,7774,17719,57291
23,368,368.000,314,940,2206,2720,3742,5752,7129,9450,13435
24,398,398.000,314,912,1911,2489,3330,4674,6283,9108,47624
25,343,343.000,309,1026,2154,2905,3926,6199,7379,10750,16009
26,443,443.000,254,864,1878,2253,3249,4208,5248,7754,9141
27,297,297.000,312,1030,2056,3344,3904,6879,9246,16914,48721
28,369,369.000,295,894,1867,2702,3507,5093,6834,13477,55854
29,406,406.000,235,912,1888,2446,3367,4958,6463,8582,15606
30,404,404.000,275,933,1996,2464,3450,4793,6174,8333,14830
31,340,340.000,264,1073,2315,2939,3731,5491,7223,13525,55385
32,449,449.000,287,864,1860,2209,3160,4213,5250,7416,12498
33,340,340.000,295,950,2202,2937,3541,6220,7417,13768,48260
34,465,465.000,260,839,1399,2136,2975,4110,5255,9049,23847
35,392,392.000,255,971,2202,2553,3542,5377,6333,8856,10129
36,414,414.000,297,851,1988,2395,3226,4289,6130,10270,26017
37,389,389.000,293,937,2030,2558,3124,4640,5965,12776,43496
38,377,377.000,264,915,1941,2664,3336,5247,7341,15383,18969
39,346,346.000,260,873,1968,2857,3597,5226,7673,17440,59980
40,434,434.000,279,870,1925,2289,3336,4462,5562,6806,8899
41,177,177.000,325,1863,3430,5637,7511,12574,18990,24973,52285
42,255,255.000,265,1346,2626,3907,5148,9140,12253,18405,20497
43,419,419.000,252,904,2029,2376,3457,4838,6022,7999,9248
44,380,380.000,310,903,1964,2632,3608,5117,5801,8506,55840
45,392,392.000,254,920,2144,2530,3525,4768,6299,8686,13632
46,442,442.000,232,891,1763,2291,3078,4265,5199,8172,51293
47,338,338.000,279,960,2299,2912,3732,5755,7714,16208,19947
48,273,273.000,338,1583,2379,3626,5128,8438,9457,14670,17365
49,345,345.000,293,899,2129,2888,3975,6347,7208,13174,19808
50,357,357.000,278,912,2199,2798,3369,5365,6851,13193,53460
51,331,331.000,266,932,2037,3014,3618,5977,8435,17613,52866
52,384,384.000,276,866,1861,2598,3512,5731,7182,12824,15823
53,419,419.000,300,889,1911,2361,3267,4963,6082,8130,8731
54,463,463.000,254,827,1587,2159,3154,4449,5192,7887,14949
55,345,345.000,294,1162,2118,2888,4144,5820,7541,9164,10900
56,378,378.000,270,914,2126,2621,3358,4493,6346,11594,66287
57,402,402.000,271,932,1989,2486,3248,5048,6907,8761,13217
58,409,409.000,280,825,1798,2427,3333,4772,5769,7876,45894
59,315,315.000,312,972,2283,3155,4042,6987,8467,15996,19923
