Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,100,100.000,2244,4902,8383,9993,12377,16457,27341,67738,67738
1,112,112.000,2066,3427,6769,8847,11877,16336,27449,29182,29314
2,125,125.000,1945,3654,6261,7942,11160,14262,16014,26366,30586
3,93,93.000,1800,3013,6665,10682,13688,20612,34175,73132,73132
4,143,143.000,1394,2560,5835,6964,9634,12957,17148,25087,25286
5,197,197.000,643,1918,3589,5058,7108,9545,11208,14900,81350
6,235,235.000,482,1605,3021,4233,5890,9004,10844,14338,17223
7,204,204.000,766,1919,3839,4864,6641,9718,12483,17510,23508
8,156,156.000,610,2396,4654,6377,7919,12193,15835,27240,104079
9,130,130.000,1173,3343,4921,7693,11646,15753,18384,32018,32187
10,241,241.000,499,1592,2860,4101,5362,8468,10875,15542,24176
11,172,172.000,587,2212,3605,5776,6513,12231,15963,39952,72426
12,218,218.000,510,1810,3705,4565,5753,9414,12194,16388,25984
13,199,199.000,594,1689,3378,4995,6763,10444,13642,28249,32104
14,124,124.000,534,1963,4000,8075,8231,15526,28020,81517,101306
15,48,48.000,2256,4215,11698,21901,22262,45315,81595,164596,164596
16,63,63.000,853,3773,8878,14954,22875,31061,41973,97655,97655
17,55,55.000,2250,3380,7632,17993,16260,27943,42648,363750,363750
18,25,25.000,1314,5255,22261,40465,45202,109882,144416,237057,237057
19,20,20.000,2139,9262,23760,51669,83194,161280,284506,284506,284506
20,56,56.000,1049,4342,8755,17349,16987,33120,70957,219069,219069
21,87,87.000,1360,3229,7138,11237,14059,29604,40408,62976,62976
22,103,103.000,644,2786,5793,9861,11876,19316,21893,83797,96855
23,132,132.000,631,2968,5271,7377,8889,12675,20716,44166,75913
24,190,190.000,545,2020,3565,5269,6947,11151,14357,21060,22893
25,158,158.000,627,1881,3896,6276,7871,13985,17577,33286,81604
26,196,196.000,658,1833,4048,5066,7274,10575,13893,18293,19502
27,198,198.000,710,1886,3695,5014,7132,10713,12252,19051,23487
28,155,155.000,604,2106,4096,6410,8717,12092,14977,36375,66886
29,197,197.000,574,1696,3835,5351,6317,9559,13837,30627,114069
30,134,134.000,661,2603,4361,7001,10762,15056,17374,25975,26834
31,233,233.000,546,1487,3039,4258,5435,8092,10107,15261,80586
32,158,158.000,635,2367,4586,6282,7795,12022,16411,22724,78565
33,204,204.000,464,1715,3633,4878,7019,10658,12074,16389,22836
34,209,209.000,488,1676,3644,4760,6345,9536,12552,18007,33479
35,223,223.000,537,1511,3399,4444,5926,8111,9305,16114,72687
36,178,178.000,692,1681,4070,5697,7160,12222,18433,22430,37495
37,192,192.000,409,1674,3881,5066,7736,11034,12855,16517,20964
38,204,204.000,515,1659,3808,4883,6313,9083,10986,15361,71648
39,167,167.000,1114,2170,4319,5960,7521,13516,16692,26551,28965
40,182,182.000,575,1530,3194,5484,6987,11782,15716,29249,70094
41,67,67.000,1402,4265,6594,15533,20344,38848,58002,86667,86667
42,78,78.000,1396,3811,11239,12262,18882,23042,38451,43331,43331
43,54,54.000,2220,5164,11147,18644,25037,36471,70856,110454,110454
44,150,150.000,593,2310,4463,6447,8134,14393,20285,32786,33819
45,148,148.000,819,2117,4195,6763,7250,17171,18731,51687,74060
46,173,173.000,580,2372,4436,5737,8930,12170,13991,18113,20764
47,199,199.000,633,1642,3732,4976,7312,9958,12909,20699,21246
48,155,155.000,467,2079,3962,6432,8068,12058,17831,70964,76402
49,170,170.000,536,2016,4168,5867,8200,12660,16598,21891,26313
50,217,217.000,472,1592,3623,4578,6006,9532,12391,14892,32491
51,253,253.000,444,1369,2833,3927,5262,7265,9347,12330,82078
52,223,223.000,484,1521,3221,4466,5632,8919,10653,23374,59963
53,213,213.000,456,1865,3426,4686,6420,9287,11911,16646,18380
54,276,276.000,480,1405,2790,3593,5050,7069,8456,12347,16454
55,267,267.000,449,1421,3220,3738,5127,7510,9911,12563,17598
56,236,236.000,484,1574,3098,4211,5893,8520,11167,15169,20568
57,171,171.000,475,1927,3858,5849,6860,10283,13677,53806,91230
58,86,86.000,924,4602,8414,11576,12865,26139,34489,61881,61881
59,109,109.000,1135,3220,6358,9026,11529,19307,29098,35179,45528
