Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,267,267.000,847,1683,2399,3727,5032,7070,9277,14445,28606
1,424,424.000,424,1000,1497,2346,3097,4282,7119,10540,12253
2,415,415.000,473,849,1815,2417,2795,5970,6603,8487,16331
3,377,377.000,380,931,1651,2631,3366,5804,6973,12317,13653
4,505,505.000,331,802,1506,1982,2670,3611,5503,6427,11974
5,323,323.000,575,1369,1960,3068,4429,6224,7037,12621,15395
6,522,522.000,337,739,1513,1915,2527,3532,5597,6680,13251
7,388,388.000,364,1026,1773,2559,3323,5158,6211,13011,13837
8,553,553.000,318,713,1330,1804,2417,3100,5334,7814,17697
9,374,374.000,349,779,1749,2660,3083,6239,7382,12789,27564
10,353,353.000,358,1209,1619,2828,4086,5703,6511,11939,12884
11,438,438.000,314,768,1492,2270,2823,4861,5917,12356,59267
12,298,298.000,358,1465,1901,3363,4786,6917,8038,13969,15764
13,292,292.000,335,1477,1983,3385,5088,7249,8487,13510,13710
14,367,367.000,311,1226,1702,2729,3949,5764,6185,11926,12764
15,318,318.000,370,1302,1950,3125,4529,6010,6815,11667,15026
16,430,430.000,295,760,1741,2321,2847,5198,6393,12932,13695
17,298,298.000,583,1373,1807,3342,5065,6385,7374,12697,14144
18,303,303.000,612,1388,1758,3290,4947,6254,7460,13582,17309
19,418,418.000,336,785,1706,2372,2837,5590,6356,12078,16156
20,572,572.000,290,706,1326,1743,2454,3163,4252,6101,11174
21,374,374.000,304,1213,1580,2666,3612,5615,6394,12842,13811
22,531,531.000,308,708,1472,1874,2573,3721,5491,6779,7889
23,423,423.000,316,849,1711,2364,2980,5476,6110,7596,13260
24,523,523.000,312,660,1561,1911,2510,3880,5589,7273,13684
25,414,414.000,305,799,1590,2399,3128,5568,6130,12407,13139
26,425,425.000,288,732,1624,2359,2874,5609,6495,10238,14062
27,419,419.000,304,702,1679,2372,2676,5497,7295,13300,14857
28,279,279.000,569,1384,1784,3578,5096,6769,11586,12864,17099
29,345,345.000,314,1298,1809,2898,4392,6001,6982,11751,13483
30,544,544.000,314,718,1570,1826,2582,3211,5218,6307,7049
31,428,428.000,302,736,1594,2337,2878,5561,6725,8177,13400
32,564,564.000,307,698,1266,1766,2519,3139,5132,6023,12818
33,449,449.000,297,754,1667,2220,2737,4889,6008,10279,18016
34,409,409.000,293,775,1649,2442,2929,5512,6749,12933,13853
35,394,394.000,311,1104,1683,2531,3405,5475,6184,11420,14405
36,364,364.000,298,1129,1711,2737,3417,6419,7416,13379,18461
37,249,249.000,656,1494,3600,4015,5862,7264,8881,13631,16074
38,404,404.000,287,750,1680,2473,3083,5518,6488,12110,18552
39,289,289.000,646,1470,1832,3442,5082,6734,7718,13169,14379
40,355,355.000,336,1233,1684,2836,4031,5787,6573,12068,13635
41,325,325.000,307,1172,1753,3044,4824,6150,7179,13304,14191
42,451,451.000,282,739,1537,2211,2975,4856,5689,8895,14998
43,506,506.000,300,709,1637,1972,2605,3274,5613,11689,13089
44,299,299.000,605,1343,1729,3343,4900,6475,8424,13616,14450
45,490,490.000,285,703,1635,2026,2661,4719,5583,7649,11921
46,339,339.000,303,1309,1678,2955,4400,6285,7701,13339,16709
47,284,284.000,314,1456,2079,3535,5406,6907,7843,12820,13923
48,431,431.000,296,701,1637,2293,2888,5540,6164,8276,12309
49,395,395.000,271,725,1671,2533,3074,6206,7141,12688,14683
50,281,281.000,322,1434,1935,3542,5075,6706,7870,14138,61110
51,533,533.000,263,716,1576,1880,2643,3363,5299,6705,8060
52,520,520.000,293,744,1582,1908,2576,3162,3831,6078,56175
53,550,550.000,311,737,1590,1813,2653,3229,4728,6067,9219
54,326,326.000,302,719,1678,3058,3090,6599,8337,15557,76129
55,448,448.000,287,751,1701,2226,2951,4905,6169,9511,14789
56,438,438.000,303,753,1632,2273,2877,5373,6114,7977,14131
57,310,310.000,332,1417,1854,3224,4595,6552,7750,13008,13570
58,292,292.000,563,1321,2191,3413,5125,6083,7249,12173,14574
59,471,471.000,303,751,1644,2114,2560,4587,5853,8312,13886
