Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,229,229.000,799,1860,3164,4338,5773,8212,12542,17642,24501
1,468,468.000,494,903,1803,2126,2900,3587,6431,7440,11257
2,507,507.000,386,818,1679,1973,2637,3300,5419,6796,12391
3,472,472.000,345,802,1762,2098,2679,4385,5790,8492,14281
4,565,565.000,332,728,1582,1761,2495,3078,5279,6019,7344
5,490,490.000,352,735,1576,2035,2646,4609,5706,8453,12347
6,585,585.000,314,723,1236,1700,2409,3061,3343,6004,6288
7,535,535.000,322,718,1520,1874,2487,3256,5436,6140,11920
8,570,570.000,302,728,1391,1733,2436,3162,3562,6010,12824
9,540,540.000,297,732,1496,1846,2524,3218,5630,6119,12856
10,502,502.000,313,735,1560,1983,2588,3417,5787,7518,13205
11,584,584.000,312,718,1324,1705,2509,3078,3367,5801,6333
12,551,551.000,296,717,1464,1806,2401,3147,5496,6599,7126
13,573,573.000,272,667,1084,1737,2420,3143,5340,7350,13608
14,564,564.000,293,656,1488,1769,2463,3022,5337,7197,12910
15,503,503.000,296,703,1545,1980,2658,4236,5597,7144,15580
16,605,605.000,319,706,1446,1650,2358,3006,3173,5832,6841
17,579,579.000,285,708,1508,1721,2481,3050,3573,5873,6325
18,535,535.000,295,716,1512,1867,2520,3230,5393,6102,12238
19,538,538.000,272,702,1414,1852,2520,3183,5456,7244,12182
20,495,495.000,294,693,1560,2012,2514,4429,5743,9993,14999
21,550,550.000,300,686,1632,1816,2505,3164,4862,6490,7944
22,529,529.000,280,669,1434,1881,2417,3272,5683,10411,15352
23,557,557.000,296,668,1608,1792,2532,3060,5347,6667,10919
24,441,441.000,299,772,1656,2266,2937,5503,6290,9515,11775
25,564,564.000,300,707,1567,1762,2525,3054,3912,6001,7198
26,442,442.000,297,724,1500,2258,2786,5425,6157,12328,14115
27,560,560.000,284,675,1532,1780,2454,3070,5233,6824,16093
28,549,549.000,270,673,1323,1815,2428,3282,5595,6657,13088
29,500,500.000,261,715,1477,1995,2603,4305,5621,7532,12080
30,458,458.000,288,722,1570,2178,2724,4819,6112,11187,19246
31,586,586.000,263,700,1559,1702,2403,2990,3348,6456,7748
32,607,607.000,250,696,1328,1644,2397,2997,3289,5637,6077
33,562,562.000,262,702,1660,1772,2522,3055,5390,5693,8634
34,465,465.000,288,729,1593,2146,2792,5249,5847,8102,18898
35,480,480.000,294,698,1477,2078,2776,5076,5685,11171,11588
36,490,490.000,294,728,1565,2035,2673,4169,5623,7403,13358
37,604,604.000,297,688,1370,1651,2433,2975,3221,5580,5863
38,620,620.000,260,701,1369,1606,2322,2969,3213,5559,5767
39,618,618.000,280,697,1542,1618,2409,2914,3078,5626,5754
40,594,594.000,269,697,1216,1673,2411,3082,5055,5930,8438
41,608,608.000,277,694,1501,1639,2418,2928,3229,5606,5896
42,606,606.000,286,692,1459,1646,2409,2943,3166,5660,5980
43,590,590.000,283,701,1240,1689,2241,3122,5350,7180,7878
44,597,597.000,254,691,1205,1674,2470,3072,3580,5727,6021
45,589,589.000,278,693,1379,1688,2416,3106,3779,5811,7311
46,606,606.000,261,693,1411,1647,2461,2964,3219,5602,5841
47,592,592.000,292,696,1342,1681,2418,3032,5194,5781,6104
48,641,641.000,254,689,1123,1557,2245,2886,3129,5631,5889
49,585,585.000,288,685,1417,1703,2443,3058,5194,5789,6538
50,575,575.000,284,656,1371,1737,2397,3173,5151,5956,12529
51,523,523.000,262,678,1490,1903,2469,3393,5505,11518,15722
52,613,613.000,256,683,962,1627,2351,3014,3316,5832,7413
53,609,609.000,283,672,987,1639,2373,3152,3438,6045,7702
54,615,615.000,268,666,995,1617,2387,3038,3378,5892,6474
55,594,594.000,250,668,1532,1679,2401,3001,3195,5693,5970
56,476,476.000,299,742,1433,2104,2786,4805,6617,9152,10327
57,537,537.000,294,666,1473,1852,2546,3600,5405,6131,11894
58,635,635.000,278,648,1199,1567,2274,2902,3180,5554,6769
59,585,585.000,292,661,1489,1697,2388,3022,5214,5920,7638
