Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710614449.034335,23457,0,1
2,Payment,1710614449.057877,5608,0,1
1,NewOrder,1710614449.063511,6089,0,1
1,NewOrder,1710614449.069621,8193,0,1
1,NewOrder,1710614449.077833,6546,0,1
5,StockLevel,1710614449.084409,3285,0,1
2,Payment,1710614449.087714,2782,0,1
5,StockLevel,1710614449.090513,2001,0,1
1,NewOrder,1710614449.092528,11922,0,1
2,Payment,1710614449.104470,2810,0,1
1,NewOrder,1710614449.107296,7327,0,1
2,Payment,1710614449.114640,3972,0,1
1,NewOrder,1710614449.118628,7172,0,1
2,Payment,1710614449.125818,3500,0,1
2,Payment,1710614449.129339,2493,0,1
2,Payment,1710614449.131850,3064,0,1
2,Payment,1710614449.134933,2486,0,1
4,Delivery,1710614449.137440,20884,0,1
2,Payment,1710614449.158342,4090,0,1
1,NewOrder,1710614449.162451,5402,0,1
2,Payment,1710614449.167926,2540,0,1
1,NewOrder,1710614449.170484,5873,0,1
1,NewOrder,1710614449.176431,6986,0,1
1,NewOrder,1710614449.183439,4687,0,1
1,NewOrder,1710614449.188147,4783,0,1
2,Payment,1710614449.192949,5349,0,1
1,NewOrder,1710614449.198318,6203,0,1
2,Payment,1710614449.204542,2360,0,1
4,Delivery,1710614449.206920,13438,0,1
5,StockLevel,1710614449.220379,2122,0,1
2,Payment,1710614449.222520,2036,0,1
3,OrderStatus,1710614449.224573,4820,0,1
2,Payment,1710614449.229414,1937,0,1
1,NewOrder,1710614449.231425,3774,0,1
2,Payment,1710614449.235219,14766,0,1
2,Payment,1710614449.250007,2130,0,1
1,NewOrder,1710614449.252158,6246,0,1
5,StockLevel,1710614449.258427,1516,0,1
5,StockLevel,1710614449.259965,5503,0,1
2,Payment,1710614449.265493,1949,0,1
2,Payment,1710614449.267463,1945,0,1
1,NewOrder,1710614449.269429,6244,0,1
1,NewOrder,1710614449.275697,5250,0,1
2,Payment,1710614449.281014,2522,0,1
1,NewOrder,1710614449.283569,5869,0,1
1,NewOrder,1710614449.289460,5762,0,1
1,NewOrder,1710614449.295244,6706,0,1
1,NewOrder,1710614449.302027,3896,0,1
2,Payment,1710614449.305944,1777,0,1
2,Payment,1710614449.307735,1935,0,1
1,NewOrder,1710614449.309686,5432,0,1
1,NewOrder,1710614449.315139,6476,0,1
2,Payment,1710614449.321635,2200,0,1
3,OrderStatus,1710614449.323853,2547,0,1
1,NewOrder,1710614449.326417,5921,0,1
1,NewOrder,1710614449.332358,3757,0,1
1,NewOrder,1710614449.336135,5018,0,1
2,Payment,1710614449.341175,1866,0,1
3,OrderStatus,1710614449.343057,1327,0,1
1,NewOrder,1710614449.344399,4056,0,1
2,Payment,1710614449.348533,5783,0,1
1,NewOrder,1710614449.354336,4688,0,1
5,StockLevel,1710614449.359044,1551,0,1
2,Payment,1710614449.360614,1884,0,1
1,NewOrder,1710614449.362532,5413,0,1
1,NewOrder,1710614449.367979,4036,0,1
4,Delivery,1710614449.372037,12977,0,1
2,Payment,1710614449.385036,2264,0,1
2,Payment,1710614449.387320,2293,0,1
1,NewOrder,1710614449.389632,6702,0,1
1,NewOrder,1710614449.396408,6105,0,1
1,NewOrder,1710614449.402536,4475,0,1
2,Payment,1710614449.407032,1736,0,1
2,Payment,1710614449.408804,1806,0,1
3,OrderStatus,1710614449.410642,1735,0,1
2,Payment,1710614449.412395,2288,0,1
2,Payment,1710614449.414701,1730,0,1
1,NewOrder,1710614449.416455,5380,0,1
1,NewOrder,1710614449.421858,4569,0,1
2,Payment,1710614449.426450,2474,0,1
2,Payment,1710614449.428945,1564,0,1
1,NewOrder,1710614449.430530,8395,0,1
4,Delivery,1710614449.438949,12298,0,1
4,Delivery,1710614449.451268,13093,0,1
2,Payment,1710614449.464384,1815,0,1
2,Payment,1710614449.466218,1693,0,1
1,NewOrder,1710614449.467928,3628,0,1
2,Payment,1710614449.471577,2022,0,1
2,Payment,1710614449.473619,2899,0,1
1,NewOrder,1710614449.476540,4990,0,1
1,NewOrder,1710614449.481552,3782,0,1
2,Payment,1710614449.485355,1712,0,1
2,Payment,1710614449.487208,1702,0,1
2,Payment,1710614449.488927,1766,0,1
4,Delivery,1710614449.490710,12622,0,1
1,NewOrder,1710614449.503355,3783,0,1
2,Payment,1710614449.507209,1763,0,1
2,Payment,1710614449.508992,1852,0,1
1,NewOrder,1710614449.510865,5137,0,1
2,Payment,1710614449.516027,1820,0,1
1,NewOrder,1710614449.517867,5687,0,1
1,NewOrder,1710614449.523580,6125,0,1
2,Payment,1710614449.529729,1576,0,1
2,Payment,1710614449.531322,1608,0,1
2,Payment,1710614449.532945,1413,0,1
4,Delivery,1710614449.534373,11940,0,1
5,StockLevel,1710614449.546335,1567,0,1
1,NewOrder,1710614449.547920,5908,0,1
2,Payment,1710614449.553855,1748,0,1
1,NewOrder,1710614449.555624,3696,0,1
1,NewOrder,1710614449.559343,5917,0,1
3,OrderStatus,1710614449.565346,1947,0,1
2,Payment,1710614449.567311,1847,0,1
3,OrderStatus,1710614449.569176,1823,0,1
4,Delivery,1710614449.571017,13270,0,1
2,Payment,1710614449.584310,1706,0,1
2,Payment,1710614449.586032,1484,0,1
1,NewOrder,1710614449.587532,3510,0,1
1,NewOrder,1710614449.591061,5290,0,1
2,Payment,1710614449.596376,2009,0,1
3,OrderStatus,1710614449.598406,1462,0,1
1,NewOrder,1710614449.599885,3694,0,1
1,NewOrder,1710614449.603661,6105,0,1
1,NewOrder,1710614449.609856,4605,0,1
2,Payment,1710614449.614531,1633,0,1
1,NewOrder,1710614449.616177,5782,0,1
2,Payment,1710614449.621979,1817,0,1
1,NewOrder,1710614449.623834,5914,0,1
1,NewOrder,1710614449.629791,3842,0,1
2,Payment,1710614449.633669,1638,0,1
1,NewOrder,1710614449.635323,5487,0,1
2,Payment,1710614449.640829,1582,0,1
1,NewOrder,1710614449.642427,3796,0,1
2,Payment,1710614449.646243,1509,0,1
1,NewOrder,1710614449.647767,5464,0,1
2,Payment,1710614449.653251,1590,0,1
2,Payment,1710614449.654855,1248,0,1
2,Payment,1710614449.656117,1443,0,1
1,NewOrder,1710614449.657574,3462,0,1
2,Payment,1710614449.661089,1018,0,1
1,NewOrder,1710614449.662119,2794,0,1
3,OrderStatus,1710614449.664931,1044,0,1
1,NewOrder,1710614449.665988,4116,0,1
2,Payment,1710614449.670125,1108,0,1
1,NewOrder,1710614449.671248,2614,0,1
5,StockLevel,1710614449.673879,1365,0,1
2,Payment,1710614449.675262,1073,0,1
2,Payment,1710614449.676349,1174,0,1
1,NewOrder,1710614449.677538,2396,0,1
1,NewOrder,1710614449.679953,3396,0,1
2,Payment,1710614449.683368,1039,0,1
2,Payment,1710614449.684422,936,0,1
1,NewOrder,1710614449.685371,2798,0,1
1,NewOrder,1710614449.688184,3664,0,1
2,Payment,1710614449.691868,1039,0,1
1,NewOrder,1710614449.692921,4217,0,1
1,NewOrder,1710614449.697161,3379,0,1
1,NewOrder,1710614449.700559,2704,0,1
3,OrderStatus,1710614449.703285,814,0,1
3,OrderStatus,1710614449.704114,1214,0,1
2,Payment,1710614449.705341,1141,0,1
4,Delivery,1710614449.706496,7666,0,1
1,NewOrder,1710614449.714186,1964,0,1
1,NewOrder,1710614449.716169,2436,0,1
4,Delivery,1710614449.718623,7915,0,1
2,Payment,1710614449.726587,1147,0,1
1,NewOrder,1710614449.727756,1970,0,1
3,OrderStatus,1710614449.729744,1020,0,1
1,NewOrder,1710614449.730779,3987,0,1
1,NewOrder,1710614449.734785,3583,0,1
3,OrderStatus,1710614449.738389,763,0,1
1,NewOrder,1710614449.739166,3977,0,1
1,NewOrder,1710614449.743163,2798,0,1
2,Payment,1710614449.745981,1011,0,1
2,Payment,1710614449.747007,952,0,1
1,NewOrder,1710614449.747972,2495,0,1
2,Payment,1710614449.750488,1134,0,1
1,NewOrder,1710614449.751639,2011,0,1
2,Payment,1710614449.753667,1297,0,1
2,Payment,1710614449.754979,1067,0,1
1,NewOrder,1710614449.756061,1991,0,1
2,Payment,1710614449.758070,980,0,1
5,StockLevel,1710614449.759067,1302,0,1
2,Payment,1710614449.760386,1159,0,1
1,NewOrder,1710614449.761560,3050,0,1
1,NewOrder,1710614449.764629,3531,0,1
2,Payment,1710614449.768178,1170,0,1
5,StockLevel,1710614449.769365,1342,0,1
2,Payment,1710614449.770724,1000,0,1
1,NewOrder,1710614449.771739,3317,0,1
2,Payment,1710614449.775074,1038,0,1
2,Payment,1710614449.776129,1068,0,1
1,NewOrder,1710614449.777216,2885,0,1
1,NewOrder,1710614449.780120,2537,0,1
5,StockLevel,1710614449.782686,1149,0,1
1,NewOrder,1710614449.783849,2004,0,1
1,NewOrder,1710614449.785870,2039,0,1
1,NewOrder,1710614449.787930,3093,0,1
1,NewOrder,1710614449.791045,3333,0,1
2,Payment,1710614449.794398,1012,0,1
1,NewOrder,1710614449.795425,2333,0,1
1,NewOrder,1710614449.797830,2740,0,1
1,NewOrder,1710614449.800609,2940,0,1
1,NewOrder,1710614449.803567,4137,0,1
2,Payment,1710614449.807728,1015,0,1
3,OrderStatus,1710614449.808759,722,0,1
2,Payment,1710614449.809493,1045,0,1
1,NewOrder,1710614449.810554,3174,0,1
2,Payment,1710614449.813748,1016,0,1
2,Payment,1710614449.814781,919,0,1
5,StockLevel,1710614449.815713,1265,0,1
2,Payment,1710614449.816992,1141,0,1
1,NewOrder,1710614449.818147,2887,0,1
1,NewOrder,1710614449.821098,3508,0,1
1,NewOrder,1710614449.824633,3918,0,1
1,NewOrder,1710614449.828576,2869,0,1
2,Payment,1710614449.831470,1491,0,1
1,NewOrder,1710614449.832983,2379,0,1
1,NewOrder,1710614449.835383,3224,0,1
1,NewOrder,1710614449.838624,1876,0,1
1,NewOrder,1710614449.840513,2330,0,1
1,NewOrder,1710614449.842858,3623,0,1
2,Payment,1710614449.846498,1124,0,1
1,NewOrder,1710614449.847641,3851,0,1
1,NewOrder,1710614449.851514,3632,0,1
2,Payment,1710614449.855166,975,0,1
4,Delivery,1710614449.856154,7306,0,1
2,Payment,1710614449.863482,1034,0,1
5,StockLevel,1710614449.864531,1110,0,1
4,Delivery,1710614449.865654,7110,0,1
2,Payment,1710614449.872784,1095,0,1
5,StockLevel,1710614449.873895,1392,0,1
1,NewOrder,1710614449.875303,2071,0,1
1,NewOrder,1710614449.877394,2568,0,1
2,Payment,1710614449.879988,1014,0,1
1,NewOrder,1710614449.881017,2703,0,1
1,NewOrder,1710614449.883745,3235,0,1
2,Payment,1710614449.887041,1195,0,1
2,Payment,1710614449.888276,1031,0,1
1,NewOrder,1710614449.889322,3148,0,1
1,NewOrder,1710614449.892488,3082,0,1
5,StockLevel,1710614449.895593,1176,0,1
2,Payment,1710614449.896782,1159,0,1
2,Payment,1710614449.897954,1003,0,1
1,NewOrder,1710614449.898969,2366,0,1
1,NewOrder,1710614449.901351,3303,0,1
1,NewOrder,1710614449.904672,3314,0,1
2,Payment,1710614449.908007,1004,0,1
2,Payment,1710614449.909025,1047,0,1
1,NewOrder,1710614449.910089,3079,0,1
5,StockLevel,1710614449.913185,1170,0,1
4,Delivery,1710614449.914370,7041,0,1
2,Payment,1710614449.921431,1106,0,1
1,NewOrder,1710614449.922553,3872,0,1
2,Payment,1710614449.926461,1421,0,1
1,NewOrder,1710614449.927954,5198,0,1
1,NewOrder,1710614449.933226,3128,0,1
1,NewOrder,1710614449.936380,3101,0,1
