Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,298,298.000,794,1594,2172,3338,4521,6541,7459,19234,21418
1,509,509.000,501,892,1337,1954,2720,3544,3925,6876,7817
2,461,461.000,443,798,1595,2162,2761,4832,6215,9446,12097
3,415,415.000,370,834,1699,2400,2995,5404,6261,11598,19945
4,466,466.000,345,754,1451,2139,2748,4949,6052,11109,14645
5,501,501.000,359,767,1582,1983,2693,3731,5138,7266,12017
6,572,572.000,333,727,1421,1735,2498,3080,3611,5944,6463
7,330,330.000,368,1342,1823,3037,4233,6614,7746,13401,15284
8,279,279.000,382,1422,2121,3575,5332,7245,8931,14118,19279
9,425,425.000,311,834,1631,2343,2902,5377,6651,11235,15916
10,492,492.000,283,742,1502,2014,2646,4141,5767,8270,13721
11,534,534.000,318,733,1488,1865,2583,3265,5605,6132,13240
12,458,458.000,267,789,1694,2175,2762,4569,5747,9553,13885
13,530,530.000,284,680,1391,1880,2499,3667,5516,7196,13668
14,367,367.000,307,786,1821,2707,3299,5982,7330,13581,14155
15,383,383.000,309,872,1663,2594,3074,6042,7285,13446,15921
16,454,454.000,305,718,1480,2201,2879,4915,5989,12191,17127
17,442,442.000,314,698,1751,2258,2808,4853,6204,13085,14237
18,373,373.000,321,1221,1818,2666,3557,6040,6823,11679,14237
19,359,359.000,348,884,1986,2776,3525,6397,7370,14125,17933
20,453,453.000,312,712,1627,2199,2800,5357,5879,8134,19456
21,339,339.000,289,1294,1913,2963,4414,6025,6942,11842,13237
22,371,371.000,295,1161,1753,2671,3535,5907,6967,12495,14118
23,517,517.000,268,708,1494,1929,2519,3263,5586,7637,14184
24,326,326.000,290,1350,1813,3060,4397,6078,7254,12581,13434
25,387,387.000,274,819,1688,2579,3122,5489,7071,13213,26915
26,375,375.000,308,1018,1685,2659,3732,5783,6566,13676,14293
27,443,443.000,270,709,1741,2254,2613,5588,6411,8689,14112
28,470,470.000,309,753,1652,2117,2747,4578,5763,8191,13682
29,506,506.000,311,744,1592,1971,2593,3374,5738,9274,12599
30,559,559.000,327,732,1457,1791,2455,3208,4867,7340,9417
31,469,469.000,304,722,1490,2118,2858,3983,5771,12268,16796
32,451,451.000,276,721,1678,2217,2709,5287,6132,12784,15472
33,337,337.000,319,947,1851,2951,4721,6476,7279,12479,14305
34,311,311.000,320,1332,1899,3239,4886,6129,8235,13177,15393
35,461,461.000,299,701,1578,2143,2750,4790,5798,11797,19187
36,486,486.000,284,670,1483,2051,2617,4520,6003,14195,17115
37,461,461.000,300,720,1601,2172,2772,5419,5836,7791,13180
38,411,411.000,285,967,1599,2418,3243,5490,6107,11452,13328
39,400,400.000,305,756,1667,2508,2950,5775,6991,13149,14497
40,375,375.000,318,765,1597,2645,3182,6216,7837,13092,15034
41,321,321.000,311,1443,1916,3111,4784,6360,7502,13478,14964
42,398,398.000,286,716,1690,2530,3081,6102,7454,10587,17514
43,286,286.000,360,1449,1940,3474,5086,6845,8833,13581,15308
44,488,488.000,261,734,1589,2034,2594,4241,5722,7034,13694
45,533,533.000,292,676,1476,1870,2511,3478,5298,6469,12170
46,428,428.000,296,711,1583,2330,2813,5467,6132,11803,13857
47,446,446.000,278,692,1708,2246,2834,5280,6177,8313,14494
48,394,394.000,289,728,1685,2519,3186,5730,6563,12676,13891
49,299,299.000,310,1321,1918,3343,5198,6982,7941,13292,15156
50,368,368.000,299,1204,1676,2715,3803,5635,6739,13389,14298
51,422,422.000,282,893,1527,2357,2987,5142,5977,11531,17089
52,411,411.000,310,977,1736,2424,3368,5036,5798,9960,15146
53,441,441.000,298,748,1841,2267,2802,5106,6376,9455,15086
54,423,423.000,311,747,1671,2354,2638,5484,7162,13891,16911
55,413,413.000,295,766,1751,2414,3000,5523,6175,10412,13286
56,563,563.000,291,659,1525,1769,2477,3094,5264,7444,11113
57,334,334.000,259,1329,2110,3004,4620,6371,7355,11892,13352
58,400,400.000,283,706,1661,2483,2967,5894,7009,13380,14681
59,475,475.000,297,677,1560,2094,2609,4611,6179,13016,14643
