Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,280,280.000,840,1440,2734,3589,4444,7188,9578,14796,23256
1,325,325.000,359,1288,2140,3024,3924,5747,7799,12877,15799
2,395,395.000,400,1008,1904,2524,3145,5603,6396,13539,21299
3,517,517.000,332,742,1503,1923,2585,3213,5736,7513,17816
4,416,416.000,354,833,1751,2395,2739,5052,6447,13872,52004
5,516,516.000,339,722,1506,1930,2643,3878,5609,7236,12444
6,492,492.000,364,740,1683,2024,2666,3476,5749,7316,11405
7,412,412.000,358,850,1631,2423,3140,5155,5997,11801,14554
8,468,468.000,324,715,1567,2125,2654,5384,5875,9825,13950
9,536,536.000,331,694,1568,1854,2547,3471,5487,6194,13231
10,592,592.000,306,679,1358,1686,2487,3050,3794,5892,7433
11,444,444.000,342,782,1471,2238,2857,4444,5974,12701,22983
12,403,403.000,307,850,1723,2455,3129,5584,6852,9885,14639
13,490,490.000,321,727,1460,2030,2552,4806,5632,10718,12767
14,394,394.000,295,1179,1612,2517,3880,5483,5977,7875,12747
15,619,619.000,306,650,1230,1607,2412,2919,3190,5694,6475
16,616,616.000,304,646,1526,1616,2409,2872,3137,5552,5842
17,624,624.000,289,641,1187,1598,2389,2976,3199,5706,6764
18,579,579.000,301,673,1303,1724,2400,3048,5128,6403,13976
19,554,554.000,293,701,1508,1796,2493,3143,4278,6225,21915
20,490,490.000,273,714,1584,2037,2741,4218,5501,9277,17261
21,536,536.000,306,700,1416,1858,2565,3671,5314,6432,12298
22,578,578.000,279,661,1521,1723,2409,3072,5267,6231,7821
23,618,618.000,240,650,1294,1615,2255,2998,4574,5682,5926
24,610,610.000,302,664,1225,1635,2343,2924,3216,5815,13111
25,547,547.000,267,688,1483,1819,2524,3168,5393,6221,11658
26,573,573.000,252,662,1220,1739,2359,3157,5544,6362,11626
27,560,560.000,269,668,1224,1783,2478,3279,5433,6558,12055
28,550,550.000,274,705,1550,1810,2454,3112,5430,6509,10932
29,430,430.000,319,762,1614,2320,2743,4424,5812,8193,58836
30,483,483.000,271,714,1482,2064,2721,4519,5652,7101,29841
31,552,552.000,273,717,1568,1806,2527,3092,5487,6340,8527
32,482,482.000,264,728,1515,2066,2607,4693,5624,7923,13045
33,580,580.000,254,704,1393,1736,2480,3099,3527,6692,13698
34,335,335.000,419,1302,1768,2957,4454,6005,7410,11659,13297
35,531,531.000,257,645,1472,1875,2513,4174,5495,6290,11393
36,595,595.000,260,655,1338,1672,2361,3123,4120,5774,11691
37,552,552.000,283,662,1501,1814,2508,3170,5380,6332,12415
38,609,609.000,248,644,1406,1630,2356,2934,3173,5663,7171
39,581,581.000,271,654,1599,1714,2479,2965,3354,5713,6743
40,612,612.000,247,653,1250,1629,2376,2933,4278,5689,6917
41,619,619.000,285,653,1080,1609,2378,2970,3355,5743,6269
42,636,636.000,289,650,1269,1570,2294,2965,3169,5559,6141
43,583,583.000,253,659,1525,1708,2477,2975,5106,5682,6375
44,519,519.000,284,675,1499,1919,2735,3664,5488,6478,12251
45,558,558.000,291,696,1442,1788,2506,3248,5066,5904,12035
46,466,466.000,267,717,1542,2138,2894,4795,5676,6817,12088
47,515,515.000,262,660,1607,1937,2645,3698,5415,7076,14115
48,597,597.000,265,651,1362,1674,2324,2997,3782,7072,13398
49,611,611.000,273,664,1433,1626,2357,2992,3247,5575,6822
50,472,472.000,294,809,1576,2111,2810,4436,5555,9660,12479
51,444,444.000,256,801,1644,2248,3142,4854,5565,9523,12300
52,434,434.000,293,773,1672,2303,2979,4886,6160,11793,14241
53,566,566.000,240,659,1436,1755,2338,3065,5135,6974,12702
54,573,573.000,262,678,1556,1739,2503,3060,3927,6015,8155
55,556,556.000,299,677,1598,1794,2489,3126,5428,5927,8508
56,484,484.000,288,727,1601,2059,2644,4291,5584,10204,18843
57,573,573.000,287,715,1378,1739,2485,3132,3830,5855,9767
58,607,607.000,242,694,1168,1644,2499,3012,3234,5770,6285
59,594,594.000,291,683,1335,1673,2454,2951,3918,5622,7796
