Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,199,199.000,1031,1817,3507,5067,6105,10413,14143,28031,36206
1,140,140.000,1489,2478,4417,7012,9540,12380,18834,35922,46700
2,124,124.000,1660,2845,6132,8000,10306,15762,21923,36690,38237
3,203,203.000,883,1662,3712,4929,6449,10108,13140,19019,48959
4,424,424.000,494,975,1569,2335,3403,4344,5800,9291,9955
5,475,475.000,412,869,1609,2094,2887,4024,5631,7656,8480
6,366,366.000,390,1179,1805,2716,3719,5491,6489,10462,15227
7,487,487.000,393,775,1661,2045,2637,4325,5698,7526,15478
8,505,505.000,366,758,1559,1977,2653,3463,5839,7209,12368
9,516,516.000,383,775,1583,1917,2687,3452,5424,6619,7715
10,518,518.000,365,778,1634,1920,2652,3416,4652,6522,8797
11,430,430.000,336,768,1643,2316,2881,5245,6100,11924,14656
12,426,426.000,381,787,1717,2336,2852,5330,6732,13509,16156
13,420,420.000,375,783,1652,2367,3012,5923,7071,11010,15642
14,427,427.000,339,832,1742,2333,2810,4949,6441,11194,16299
15,367,367.000,294,872,1640,2742,3619,6198,8003,14732,19455
16,418,418.000,290,767,1704,2364,2857,5075,6151,13108,21906
17,407,407.000,287,846,1704,2442,3179,5760,6599,10059,13705
18,411,411.000,327,747,1683,2428,2952,5651,6332,11792,18266
19,468,468.000,293,716,1601,2122,2717,5204,5829,9852,16043
20,344,344.000,305,1179,1773,2906,3981,6197,8007,13506,17739
21,474,474.000,317,739,1595,2094,2798,4304,5715,8891,12125
22,524,524.000,296,727,1623,1903,2570,3242,5382,6640,11601
23,455,455.000,315,820,1854,2190,2915,4373,5661,8682,11688
24,240,240.000,307,1657,2289,4146,5938,8564,12014,17389,19022
25,218,218.000,641,1584,3260,4578,6063,8990,13422,18257,43815
26,474,474.000,307,759,1708,2078,2839,3760,6153,7683,9377
27,529,529.000,311,719,1627,1885,2615,3204,4259,7033,12716
28,443,443.000,281,725,1688,2247,2990,4596,6527,9801,15621
29,501,501.000,339,724,1658,1987,2664,3535,5491,7161,19863
30,551,551.000,310,717,1769,1809,2488,3089,3645,6262,7041
31,363,363.000,348,878,1831,2751,2964,5143,7232,24555,32720
32,551,551.000,297,736,1408,1813,2615,3154,5037,6353,9715
33,543,543.000,285,725,1365,1826,2508,3352,5706,6658,14007
34,445,445.000,324,740,1638,2252,2794,5380,6546,12384,16342
35,386,386.000,315,811,1899,2570,3250,5785,7042,13005,16886
36,352,352.000,315,811,2081,2838,3545,6184,8928,13651,20756
37,326,326.000,321,864,2126,3065,3722,7124,9603,15249,27351
38,357,357.000,341,1076,2033,2778,3524,6143,7354,10973,16960
39,568,568.000,270,703,1317,1757,2441,3108,5055,6109,12284
40,448,448.000,288,706,1518,2222,2769,5411,6261,9813,13480
41,338,338.000,304,1222,2125,2949,4042,6284,7008,12630,13247
42,470,470.000,284,681,1575,2126,2790,5087,5912,9722,14945
43,406,406.000,343,721,1598,2451,3214,5687,6384,11888,16090
44,478,478.000,302,722,1701,2087,2673,4594,5721,10545,14949
45,561,561.000,264,737,1496,1776,2530,3051,3982,6007,7386
46,522,522.000,255,700,1468,1908,2540,3271,5693,8292,14176
47,444,444.000,278,713,1604,2248,2870,5372,6218,12208,15434
48,499,499.000,317,704,1652,1993,2605,3403,6145,9922,19645
49,564,564.000,308,727,1141,1775,2621,3234,3649,6321,7629
50,574,574.000,288,718,1141,1729,2471,3184,4030,6251,10215
51,595,595.000,282,702,1518,1673,2410,3058,3375,5878,7047
52,499,499.000,292,722,1742,1998,2657,3592,5483,7664,9923
53,540,540.000,255,748,1579,1849,2527,3197,4669,5953,13076
54,558,558.000,269,688,1513,1783,2466,3188,5309,6191,14088
55,512,512.000,301,693,1462,1955,2630,3491,5496,11594,15015
56,564,564.000,249,684,1421,1760,2405,3139,5069,6911,13101
57,624,624.000,275,679,1196,1597,2239,2915,3238,5572,7174
58,569,569.000,287,685,1292,1751,2545,3170,5283,6525,12255
59,413,413.000,303,1010,1676,2409,3091,5456,6208,9424,14663
