Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,306,306.000,610,1195,2294,3257,3802,7730,8254,14649,22497
1,370,370.000,574,1181,2004,2682,3567,5083,6850,11455,14403
2,373,373.000,422,896,2019,2668,3138,6020,6898,13503,23475
3,384,384.000,399,1191,1649,2607,3429,5350,6142,12424,14577
4,424,424.000,334,750,1684,2339,2900,5534,6623,10779,20343
5,355,355.000,353,1056,1703,2807,3737,6031,7886,13308,13912
6,428,428.000,360,771,1728,2326,2822,5486,6534,11811,14157
7,426,426.000,336,806,1727,2341,3027,5423,6086,8296,14262
8,438,438.000,352,788,1562,2274,2752,5222,6390,11190,13505
9,316,316.000,355,1276,2047,3160,4673,6318,8897,13373,17664
10,509,509.000,323,720,1482,1952,2778,3396,5648,6795,11782
11,420,420.000,329,742,1602,2373,2903,5591,6934,12889,13536
12,338,338.000,354,1306,1808,2949,4593,6038,6777,11971,18843
13,305,305.000,300,1348,2645,3268,4607,6222,7863,11608,13119
14,416,416.000,330,763,1728,2393,2954,5427,6399,13054,14198
15,447,447.000,279,760,1709,2233,2755,5002,6086,12306,23256
16,516,516.000,293,679,1458,1945,2617,3993,5516,8824,18830
17,377,377.000,312,789,1622,2628,3797,6089,7278,12616,13513
18,538,538.000,291,696,1535,1847,2439,3115,5328,7816,13269
19,390,390.000,317,813,1683,2557,3155,6019,7205,12289,13026
20,370,370.000,321,1159,1793,2688,3811,5587,6243,13248,14258
21,397,397.000,313,782,1899,2516,3118,5693,6735,12863,13344
22,367,367.000,298,1255,1644,2711,4023,5516,6398,12247,13694
23,486,486.000,315,673,1576,2039,2605,4537,5719,11858,13895
24,382,382.000,289,730,1701,2617,3234,5997,7627,13906,15171
25,342,342.000,296,1248,1764,2914,4414,6152,6888,12262,13632
26,374,374.000,312,810,1680,2668,3240,5853,7197,13113,14300
27,343,343.000,292,1302,1903,2904,4375,5996,6812,11807,14626
28,349,349.000,274,1252,1967,2859,3730,5960,7610,13636,16101
29,394,394.000,290,829,1589,2535,3248,5488,6698,13032,15564
30,408,408.000,296,993,1588,2449,3417,5104,5540,11354,13884
31,329,329.000,293,1345,1798,3027,4765,6681,7139,11744,14186
32,451,451.000,327,763,1590,2218,2652,5244,5981,11708,15306
33,331,331.000,302,1240,1702,3004,4013,6403,9934,13423,13751
34,355,355.000,302,1292,1764,2812,4165,6026,7263,13063,13604
35,479,479.000,281,676,1586,2081,2582,5377,6049,8234,13932
36,427,427.000,276,705,1543,2337,2781,5676,6506,13506,13797
37,269,269.000,600,1439,2985,3713,5571,6968,8009,14333,16305
38,378,378.000,296,1160,1657,2645,3716,5570,6408,11469,21406
39,473,473.000,288,715,1643,2102,2685,4392,5986,10227,14711
40,491,491.000,295,706,1533,2040,2566,5391,6161,8022,13269
41,444,444.000,299,717,1522,2246,2710,5468,6926,11631,18594
42,389,389.000,331,978,1642,2564,3227,5385,6881,13115,20576
43,307,307.000,305,1324,1864,3239,5032,6299,7805,12089,13414
44,412,412.000,280,1079,1699,2430,3263,5098,6128,11494,13186
45,330,330.000,257,1295,1811,3036,4263,6415,7370,13381,16104
46,444,444.000,271,684,1593,2231,2811,5362,6291,10838,13964
47,551,551.000,284,667,1397,1812,2471,3155,5315,6555,12685
48,486,486.000,297,714,1524,2053,2513,4448,5987,11344,13609
49,475,475.000,246,714,1510,2099,2734,5078,5809,8418,12783
50,470,470.000,282,684,1444,2130,2630,4958,5678,11416,19172
51,287,287.000,574,1314,2362,3461,4828,6995,8710,16855,18410
52,361,361.000,360,1020,1814,2772,4053,5496,6420,10613,14516
53,468,468.000,294,725,1672,2120,2591,3983,6250,11050,25802
54,484,484.000,262,719,1606,2061,2662,4349,5707,8409,14392
55,486,486.000,276,697,1653,2063,2635,4038,5440,9846,14111
56,534,534.000,286,664,1583,1860,2536,3179,5404,7019,13233
57,351,351.000,290,1255,1732,2846,3974,5706,7349,13261,14155
58,366,366.000,303,1248,1780,2724,3162,5836,7601,12418,14631
59,539,539.000,259,700,1297,1837,2408,3326,5522,11215,12085
