Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1710614177.039496,21179,0,1
1,NewOrder,1710614177.060832,5318,0,1
1,NewOrder,1710614177.066169,10852,0,1
2,Payment,1710614177.077042,6750,0,1
2,Payment,1710614177.083811,3004,0,1
1,NewOrder,1710614177.086888,7352,0,1
2,Payment,1710614177.094260,2969,0,1
2,Payment,1710614177.097247,2597,0,1
2,Payment,1710614177.099860,3751,0,1
1,NewOrder,1710614177.103627,8491,0,1
1,NewOrder,1710614177.112146,6845,0,1
2,Payment,1710614177.119010,4387,0,1
1,NewOrder,1710614177.123416,5974,0,1
1,NewOrder,1710614177.129407,8818,0,1
2,Payment,1710614177.138244,2522,0,1
1,NewOrder,1710614177.140783,5787,0,1
2,Payment,1710614177.146618,3005,0,1
1,NewOrder,1710614177.149643,7288,0,1
5,StockLevel,1710614177.156951,2909,0,1
1,NewOrder,1710614177.159879,5276,0,1
2,Payment,1710614177.165176,2037,0,1
1,NewOrder,1710614177.167230,5958,0,1
1,NewOrder,1710614177.173207,6335,0,1
2,Payment,1710614177.179564,2053,0,1
1,NewOrder,1710614177.181637,5619,0,1
1,NewOrder,1710614177.187276,7656,0,1
1,NewOrder,1710614177.194955,5766,0,1
1,NewOrder,1710614177.200743,5511,0,1
2,Payment,1710614177.206274,1808,0,1
2,Payment,1710614177.208100,1923,0,1
2,Payment,1710614177.210042,1665,0,1
1,NewOrder,1710614177.211723,6766,0,1
1,NewOrder,1710614177.218513,7265,0,1
1,NewOrder,1710614177.225801,6742,0,1
4,Delivery,1710614177.232610,20071,0,1
2,Payment,1710614177.252702,16568,0,1
2,Payment,1710614177.269292,1941,0,1
4,Delivery,1710614177.271248,14353,0,1
1,NewOrder,1710614177.285623,5304,0,1
1,NewOrder,1710614177.290949,8302,0,1
1,NewOrder,1710614177.299274,6852,0,1
2,Payment,1710614177.306149,1753,0,1
5,StockLevel,1710614177.307920,1927,0,1
1,NewOrder,1710614177.309870,3634,0,1
2,Payment,1710614177.313523,1656,0,1
2,Payment,1710614177.315196,1748,0,1
3,OrderStatus,1710614177.316958,2104,0,1
2,Payment,1710614177.319078,1734,0,1
2,Payment,1710614177.320828,1647,0,1
2,Payment,1710614177.322489,1560,0,1
1,NewOrder,1710614177.324072,6469,0,1
3,OrderStatus,1710614177.330564,1393,0,1
1,NewOrder,1710614177.331973,5787,0,1
1,NewOrder,1710614177.337782,5048,0,1
2,Payment,1710614177.342852,1639,0,1
2,Payment,1710614177.344509,1704,0,1
3,OrderStatus,1710614177.346229,1688,0,1
1,NewOrder,1710614177.347934,5100,0,1
2,Payment,1710614177.353055,1581,0,1
1,NewOrder,1710614177.354652,7120,0,1
1,NewOrder,1710614177.361795,5629,0,1
1,NewOrder,1710614177.367445,3460,0,1
5,StockLevel,1710614177.370925,1702,0,1
1,NewOrder,1710614177.372645,4968,0,1
2,Payment,1710614177.377653,1828,0,1
1,NewOrder,1710614177.379648,4464,0,1
2,Payment,1710614177.384133,1558,0,1
1,NewOrder,1710614177.385708,3444,0,1
2,Payment,1710614177.389172,2090,0,1
1,NewOrder,1710614177.391279,6862,0,1
1,NewOrder,1710614177.398163,5563,0,1
1,NewOrder,1710614177.403746,6637,0,1
2,Payment,1710614177.410406,2796,0,1
2,Payment,1710614177.413240,2521,0,1
1,NewOrder,1710614177.415791,5148,0,1
1,NewOrder,1710614177.420963,5579,0,1
1,NewOrder,1710614177.426564,6329,0,1
1,NewOrder,1710614177.432915,6682,0,1
2,Payment,1710614177.439621,2258,0,1
1,NewOrder,1710614177.441899,6334,0,1
2,Payment,1710614177.448256,1975,0,1
5,StockLevel,1710614177.450249,1910,0,1
1,NewOrder,1710614177.452175,4795,0,1
2,Payment,1710614177.456995,1784,0,1
1,NewOrder,1710614177.458797,6152,0,1
1,NewOrder,1710614177.464973,4170,0,1
1,NewOrder,1710614177.469165,4236,0,1
2,Payment,1710614177.473419,3420,0,1
1,NewOrder,1710614177.476861,7684,0,1
1,NewOrder,1710614177.484619,5991,0,1
2,Payment,1710614177.490630,2100,0,1
