Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,152,152.000,1953,2971,5395,6568,8127,10881,20274,30329,31538
1,180,180.000,1199,2204,3771,5549,7586,10909,16098,20088,21724
2,182,182.000,672,2158,3973,5426,8309,10956,12428,21960,25951
3,202,202.000,915,1997,3093,4943,7352,10022,11072,18926,27902
4,355,355.000,541,1090,2080,2804,3427,4742,6737,14807,47518
5,340,340.000,376,1041,2019,2926,3612,6731,7808,13280,19636
6,397,397.000,420,1034,2015,2517,3190,4718,6894,8899,15409
7,417,417.000,419,890,1824,2367,3119,4435,6677,8446,15755
8,426,426.000,418,905,1872,2333,3128,4327,6637,8637,10267
9,357,357.000,487,922,2000,2798,3396,6308,7867,14512,16988
10,394,394.000,401,923,2030,2512,3088,5049,7054,9976,18295
11,420,420.000,377,869,1879,2369,3070,3933,6853,8831,45895
12,300,300.000,448,1220,2107,3317,4385,7696,9010,16236,16850
13,415,415.000,415,960,1828,2392,3383,4322,5906,8667,14013
14,399,399.000,394,876,1757,2501,3189,6158,7511,10259,20171
15,435,435.000,360,820,1856,2274,3091,4235,6113,8682,12508
16,502,502.000,301,800,1364,1980,2708,3682,5354,7467,13501
17,471,471.000,327,811,1426,2110,3046,3985,5592,8162,16525
18,432,432.000,334,878,1808,2310,3144,4530,6490,8575,13888
19,296,296.000,344,1180,2145,3350,4391,7069,8581,15332,51238
20,410,410.000,271,847,1839,2408,3062,4311,6700,15349,25822
21,363,363.000,354,880,1959,2742,3274,6527,8194,16803,20166
22,490,490.000,260,817,1691,2028,3006,3702,4733,6982,8013
23,506,506.000,306,820,1664,1964,2713,3609,4257,6936,7847
24,448,448.000,346,869,1899,2223,2970,3963,4835,8317,14261
25,369,369.000,327,898,1953,2709,3588,6111,6958,12592,17598
26,408,408.000,357,893,1784,2440,3146,5487,7012,9385,14914
27,471,471.000,337,826,1563,2113,2740,3656,4850,13554,15526
28,391,391.000,356,953,1658,2547,3365,4974,6416,12320,48000
29,498,498.000,328,816,1426,1996,2928,3604,4551,7132,9324
30,437,437.000,346,853,1773,2277,3011,4439,6466,9206,19895
31,266,266.000,396,1511,2512,3755,5792,8180,9564,15303,17418
32,438,438.000,320,841,1913,2271,2983,4109,6655,13694,15137
33,478,478.000,304,808,1707,2091,2992,3783,4779,7419,9807
34,421,421.000,350,819,1976,2357,3117,4019,5082,7889,63930
35,419,419.000,326,861,1811,2378,3149,5266,6517,9295,15204
36,416,416.000,336,866,1847,2391,3089,4311,6909,10115,19439
37,406,406.000,336,849,1746,2463,3116,5112,6787,13391,23677
38,281,281.000,337,1433,2259,3541,4799,8166,9501,15225,21288
39,419,419.000,338,834,1895,2371,3257,4719,6320,7926,11270
40,332,332.000,335,1028,2050,3006,3771,6902,8513,14104,17858
41,399,399.000,314,803,1759,2493,3160,4705,6624,12709,68577
42,476,476.000,334,760,1741,2092,2960,3917,5788,7600,13689
43,500,500.000,307,777,1830,1995,2802,3676,5095,6909,8726
44,430,430.000,309,843,1798,2341,3167,4479,6960,8604,14277
45,258,258.000,448,1448,2745,3832,5389,7638,9894,16832,19580
46,409,409.000,309,883,1817,2430,3256,4705,7002,11231,21280
47,426,426.000,372,923,1922,2353,3230,4384,5817,8388,14914
48,426,426.000,318,893,2022,2317,3312,4302,5073,8642,8885
49,414,414.000,318,826,1809,2407,2971,4589,6188,9616,59154
50,386,386.000,329,901,2011,2580,3334,5892,6723,8267,14287
51,368,368.000,333,857,2042,2706,3317,6311,7875,13506,22662
52,475,475.000,300,813,1671,2096,3020,3929,4752,7366,13037
53,422,422.000,338,844,1721,2356,3258,4706,6607,8669,16877
54,325,325.000,330,1011,2156,3078,3851,6732,7590,16251,20400
55,473,473.000,315,799,1653,2097,2873,3817,5842,7414,16690
56,390,390.000,339,870,2017,2560,3074,4642,6995,10159,65679
57,465,465.000,324,816,1761,2138,3076,4116,5761,7430,8356
58,422,422.000,302,897,2227,2360,3285,4118,5988,8013,10216
59,437,437.000,289,832,1724,2272,2955,4329,6610,8168,15847
