Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,236,236.000,856,1894,3174,4211,5328,7420,12958,18962,21488
1,341,341.000,532,1113,1979,2907,3706,6553,7604,12420,21167
2,307,307.000,449,1160,1984,3264,3501,7090,12490,14957,19884
3,446,446.000,365,762,1715,2220,2779,4826,6023,10269,13097
4,468,468.000,368,783,1759,2127,2851,4548,5766,7697,11773
5,552,552.000,328,740,1660,1803,2558,3033,3362,6014,6674
6,588,588.000,332,734,1304,1694,2390,3066,3832,6196,11672
7,478,478.000,362,759,1635,2088,2803,4333,5758,7912,13741
8,431,431.000,320,770,1794,2318,2852,5599,6451,8231,15397
9,506,506.000,330,720,1379,1960,2562,3404,5764,9014,18237
10,568,568.000,319,721,1481,1755,2496,3124,3693,6011,7129
11,512,512.000,296,728,1491,1940,2587,3160,5560,6506,56275
12,521,521.000,300,719,1504,1910,2618,3838,5512,6782,11022
13,459,459.000,284,724,1508,2163,2693,5302,5993,11318,11808
14,517,517.000,293,720,1511,1919,2486,3435,5223,8804,12076
15,537,537.000,293,702,1424,1855,2520,3224,5583,6842,12502
16,564,564.000,258,659,1498,1767,2424,3172,5302,6098,17979
17,561,561.000,291,672,1475,1776,2488,3064,4940,6451,12889
18,595,595.000,257,657,1466,1674,2327,3042,3537,6054,12008
19,578,578.000,301,674,1466,1726,2463,3084,4975,5946,6820
20,545,545.000,297,662,1380,1834,2547,3495,5389,7616,12462
21,581,581.000,295,666,1464,1712,2317,2996,4724,6516,9717
22,575,575.000,270,662,1490,1739,2427,3138,5433,6250,9582
23,555,555.000,278,656,1491,1794,2491,3089,5314,6030,20952
24,587,587.000,261,660,1541,1703,2342,2957,3608,7201,13236
25,470,470.000,281,718,1744,2115,2778,4539,5808,7695,15092
26,597,597.000,304,674,1399,1669,2377,2963,4036,5726,7687
27,531,531.000,269,669,1517,1879,2553,3303,5487,7827,11610
28,589,589.000,276,695,1521,1691,2422,3024,3314,5923,13460
29,583,583.000,306,735,968,1709,2489,3205,3725,6018,18804
30,534,534.000,286,699,1484,1868,2471,3207,5464,6330,11698
31,601,601.000,293,660,1545,1658,2333,2977,3258,5678,6204
32,503,503.000,293,706,1572,1988,2614,3696,5618,8295,18086
33,596,596.000,271,700,1346,1672,2429,3059,3419,5927,7416
34,502,502.000,295,696,1565,1981,2532,3945,5720,8596,16672
35,630,630.000,274,636,1232,1584,2429,2947,3198,5645,6289
36,604,604.000,282,651,1303,1650,2416,2989,3376,5760,6667
37,479,479.000,274,701,1538,2080,2647,5316,6116,8832,13637
38,266,266.000,316,1192,2539,3747,4522,8150,11289,27008,31449
39,345,345.000,538,1009,2176,2908,4110,6029,7945,11160,15698
40,393,393.000,299,789,1767,2517,3189,5728,6979,12570,15909
41,254,254.000,308,1415,2884,3934,5273,7882,10665,17607,29486
42,350,350.000,294,728,1926,2845,3049,6012,10168,18936,29715
43,264,264.000,357,1254,2329,3784,5182,8606,10999,19110,26245
44,450,450.000,288,758,1810,2210,2939,4116,5549,7553,50414
45,273,273.000,332,1472,2595,3652,4821,7367,9890,21413,25978
46,505,505.000,275,727,1631,1969,2693,3353,5393,8773,12423
47,528,528.000,289,688,1534,1888,2735,3529,5098,7064,13531
48,435,435.000,297,745,1673,2298,2955,5266,6274,8492,20493
49,490,490.000,271,739,1637,2027,2617,3460,5798,9045,13444
50,553,553.000,308,729,1311,1802,2645,3252,3729,6135,6334
51,404,404.000,304,1002,1865,2470,3423,5167,5908,9258,12230
52,283,283.000,475,1358,2760,3529,4913,6998,8814,10795,19060
53,430,430.000,305,788,1672,2309,3111,4995,6059,9828,19400
54,349,349.000,326,1247,1831,2862,4130,6126,6695,11608,12017
55,356,356.000,356,896,2062,2794,3273,5907,7802,13476,28452
56,379,379.000,279,798,1834,2636,3126,6459,7931,14667,15954
57,505,505.000,290,695,1644,1967,2535,3704,5788,7767,10369
58,470,470.000,294,689,1620,2122,2676,5146,5821,9223,15608
59,506,506.000,293,697,1541,1964,2681,3571,5711,7977,17098
