Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,244,244.000,875,1922,2742,4089,4249,8826,10320,26144,33899
1,219,219.000,792,1749,3432,4511,6019,9230,11725,18833,21169
2,383,383.000,392,936,1883,2600,2974,5650,7511,13147,19129
3,476,476.000,387,803,1744,2096,2814,3571,5876,8216,13075
4,482,482.000,305,787,1598,2062,2698,4142,5691,7815,13506
5,291,291.000,427,1364,2106,3431,4518,6907,9418,16518,21596
6,381,381.000,335,804,1798,2607,2972,6041,7697,16542,30415
7,407,407.000,364,787,1679,2439,3047,5787,6761,11789,12999
8,403,403.000,343,745,1831,2481,2980,5667,7237,10666,17549
9,323,323.000,415,988,2335,3069,3972,6536,8301,14444,21375
10,387,387.000,314,910,1887,2579,3327,5648,7596,10826,12162
11,245,245.000,477,1128,3253,4043,5875,8540,10427,16301,19308
12,471,471.000,336,774,1684,2113,2819,3907,5933,7996,13838
13,457,457.000,320,695,1608,2183,2592,5559,6431,13512,15172
14,479,479.000,334,760,1617,2071,2747,4135,5726,9144,17394
15,571,571.000,299,679,1312,1742,2364,3108,5606,6437,12284
16,290,290.000,316,1212,2121,3434,4434,7627,10458,16883,17342
17,408,408.000,357,854,1626,2517,3151,5512,6304,12372,56750
18,348,348.000,392,963,2023,2764,3183,5927,8447,14973,20575
19,399,399.000,275,836,1873,2479,3121,5917,7013,11767,12897
20,516,516.000,310,750,1345,1930,2664,3435,5615,7051,15052
21,409,409.000,333,813,1894,2463,2992,5595,6377,12866,16145
22,506,506.000,310,739,1576,1943,2596,3379,5761,7377,15235
23,488,488.000,313,713,1498,2041,2640,4446,6029,8646,18126
24,506,506.000,296,701,1591,1979,2672,3848,5642,6915,13342
25,473,473.000,295,728,1664,2097,2639,4997,5837,8948,13572
26,506,506.000,273,689,1541,1971,2531,4065,5748,7903,12635
27,479,479.000,296,721,1603,2085,2691,5323,5782,7452,16000
28,447,447.000,310,712,1674,2229,2751,5627,6253,12926,14927
29,387,387.000,336,1047,1666,2574,3364,5744,6700,12242,13791
30,554,554.000,292,725,1349,1798,2445,3194,4843,6748,9929
31,531,531.000,315,748,1495,1876,2633,3362,5555,6632,12897
32,470,470.000,288,711,1760,2122,2800,4450,5975,8003,16793
33,500,500.000,296,685,1538,1996,2577,4238,5753,7788,14500
34,385,385.000,299,736,1758,2587,3067,5906,7059,13639,14768
35,441,441.000,326,740,1528,2263,2718,5363,6515,12388,14666
36,492,492.000,270,731,1677,2023,2703,3516,5954,8437,16003
37,474,474.000,320,733,1678,2105,2893,4006,5783,7648,13882
38,396,396.000,281,748,1745,2514,3140,5656,6906,12445,13841
39,421,421.000,326,747,1581,2369,2800,5485,6615,13684,14093
40,502,502.000,309,724,1509,1993,2814,3671,5574,7030,20679
41,505,505.000,306,710,1682,1964,2467,3513,5894,7525,9699
42,480,480.000,274,716,1600,2083,2887,4122,6021,8113,12740
43,460,460.000,293,724,1577,2159,2804,5384,6340,8905,12878
44,460,460.000,295,741,1698,2169,2772,4673,6346,8696,16801
45,520,520.000,254,691,1559,1916,2616,3521,5397,8473,11796
46,499,499.000,263,661,1634,1997,2602,4156,6142,7617,13906
47,564,564.000,290,661,1417,1768,2475,3067,5405,6606,14785
48,499,499.000,298,749,1675,1995,2698,3619,5632,6605,11943
49,537,537.000,274,744,1514,1855,2601,3317,5365,6691,7517
50,478,478.000,291,752,1678,2084,2874,3935,5860,7077,9785
51,246,246.000,514,1665,2335,4058,5855,8085,10154,15599,17640
52,316,316.000,261,1259,1804,3152,3926,6713,8836,16802,33245
53,318,318.000,348,985,2352,3134,3809,6430,9679,12458,36669
54,359,359.000,299,919,1638,2776,3290,5973,8907,13373,20030
55,562,562.000,279,677,1597,1774,2448,3068,5273,6298,7793
56,624,624.000,290,667,1392,1600,2322,2878,3121,5529,5901
57,595,595.000,247,662,1299,1673,2481,3050,3913,5864,8618
58,641,641.000,272,653,824,1556,2279,2923,3312,5578,5687
59,530,530.000,297,689,1553,1875,2611,3300,5328,6276,12647
