Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,132,132.000,1481,2731,4673,7599,9728,14768,19446,45873,79577
1,150,150.000,1343,2587,5343,6623,9008,12636,15036,26194,40540
2,95,95.000,1495,3280,8210,10420,15178,21580,26900,43680,43680
3,135,135.000,1541,2718,6087,7406,10293,13725,21754,26255,33331
4,231,231.000,549,1440,3139,4299,5718,9449,11475,16059,27300
5,318,318.000,416,1234,2021,3143,4293,6046,9294,11431,19387
6,289,289.000,482,1195,2959,3439,4918,6646,9784,12020,18492
7,257,257.000,940,1174,2929,3915,4731,9891,11891,21329,22774
8,220,220.000,530,1285,3051,4510,5838,10314,12913,21297,23479
9,287,287.000,514,1155,2164,3463,4505,6799,10254,19776,22600
10,322,322.000,450,1105,2468,3091,4305,5975,9489,10907,15481
11,276,276.000,470,1196,3101,3604,4884,7882,10600,14455,16691
12,259,259.000,420,1219,3008,3850,5294,8998,10196,13173,23041
13,323,323.000,449,1088,2099,3082,4551,5838,9783,11148,14036
14,319,319.000,441,1106,1896,3129,4473,6070,9903,10756,19712
15,283,283.000,407,1104,2432,3537,4906,9617,10423,15494,18698
16,354,354.000,444,1103,1271,2799,4330,5528,6667,10596,10858
17,298,298.000,465,1145,2078,3370,4551,6754,9772,19076,31851
18,297,297.000,426,1073,2981,3337,4602,6009,9783,10893,20340
19,262,262.000,504,1208,2621,3791,4843,7959,11159,21946,25496
20,276,276.000,400,1092,3151,3619,5135,6981,10233,13049,21593
21,194,194.000,456,1488,3717,5159,6691,11722,15938,24456,27949
22,288,288.000,380,1198,2731,3430,4948,6552,8239,13052,26369
23,193,193.000,550,1792,2532,5196,7576,11729,13529,21141,39707
24,136,136.000,1081,2407,6413,7432,11229,14167,17769,25461,32925
25,140,140.000,774,2338,6603,7024,11248,13432,14859,25548,28395
26,132,132.000,932,2813,6166,7625,11387,16016,17725,21555,36875
27,154,154.000,894,2284,5984,6355,8828,11339,15300,29648,33631
28,256,256.000,534,1160,2787,3901,5198,7688,10200,19511,53219
29,292,292.000,420,1129,2381,3391,4166,7523,10242,18046,20251
30,336,336.000,383,1148,2219,2948,4161,5496,7699,16181,23355
31,347,347.000,407,1083,2495,2875,3927,5155,7401,8976,21651
32,288,288.000,409,1185,2879,3451,4165,7212,9924,15595,18364
33,266,266.000,451,1233,2840,3727,4247,7732,10649,20249,28881
34,290,290.000,429,1174,2888,3470,4375,7302,9018,19407,21335
35,208,208.000,387,1221,2976,4717,5183,10811,15397,33720,35614
36,250,250.000,430,1500,3053,3979,4837,7064,9945,29471,39509
37,238,238.000,382,1314,3018,4210,5019,8616,12439,22456,25044
38,292,292.000,459,1267,2729,3396,4640,7350,9013,11029,16857
39,321,321.000,421,1131,2201,3098,4187,6862,8546,15874,16890
40,300,300.000,382,1174,2690,3336,4540,7173,8322,13719,17607
41,347,347.000,440,1165,2083,2865,3898,5027,7550,15418,16709
42,289,289.000,395,1167,2567,3445,4572,7639,9303,16926,20102
43,395,395.000,367,1039,1655,2519,3631,4760,6994,7785,10451
44,389,389.000,384,1067,2296,2564,3733,4750,6834,7572,9651
45,386,386.000,372,1063,1957,2583,3821,4834,6930,8462,9231
46,405,405.000,358,1095,1542,2458,3525,4633,5657,8367,23716
47,374,374.000,340,1097,2013,2688,3979,4859,6554,10020,14943
48,246,246.000,393,1592,2702,4042,5927,8722,9949,16178,19131
49,403,403.000,362,1045,1883,2465,3686,4523,5096,7723,10247
50,388,388.000,365,1050,1521,2565,3867,4867,7035,8311,18092
51,368,368.000,367,1092,2438,2716,3839,4913,7370,8767,10064
52,174,174.000,793,2017,4992,5725,8594,10406,16758,18832,22106
53,339,339.000,396,1161,1812,2938,4247,5895,7923,9996,16936
54,366,366.000,359,1102,1957,2727,4027,5116,7269,8399,17930
55,380,380.000,383,1065,2270,2615,3895,4732,7085,7699,8711
56,404,404.000,361,1037,1222,2471,3696,4803,7117,7748,13271
57,391,391.000,312,1042,1887,2546,3845,4681,6985,7516,7831
58,406,406.000,350,1060,1735,2454,3731,4562,5003,7588,8020
59,274,274.000,371,1264,2465,3630,4740,8476,9495,16390,25563
