Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,263,263.000,792,1706,2216,3781,4818,6562,8926,20191,33304
1,401,401.000,417,907,1650,2481,3132,5497,6909,11477,19516
2,351,351.000,396,1203,1799,2843,3812,5770,6637,12891,21806
3,327,327.000,359,1237,1794,3049,4449,6373,7708,14167,15391
4,390,390.000,291,918,1693,2574,3291,5605,6202,12438,21899
5,453,453.000,354,815,1736,2186,2899,4260,5805,8182,13056
6,431,431.000,315,777,1612,2305,3090,4642,5662,11468,12941
7,461,461.000,309,744,1872,2162,2754,4493,5984,7477,13210
8,379,379.000,311,871,1556,2630,3386,5713,6675,13366,16088
9,419,419.000,314,1085,1435,2376,2906,5204,6494,11926,15369
10,549,549.000,335,688,1548,1815,2555,3275,5629,6095,6622
11,356,356.000,345,1123,1704,2799,3830,5988,7303,13828,16002
12,296,296.000,738,1393,2125,3371,5049,6106,6591,12446,14528
13,461,461.000,311,753,1622,2168,2776,5164,5957,9664,12550
14,590,590.000,302,734,1203,1681,2482,3071,3300,5962,9219
15,350,350.000,348,1056,1880,2853,4271,6167,6646,12340,12691
16,493,493.000,346,763,1728,2021,2744,3601,5987,7176,14564
17,493,493.000,330,773,1506,2011,2706,3606,6030,6870,12604
18,456,456.000,349,783,1696,2200,2865,4998,6264,9211,14639
19,371,371.000,308,946,1795,2675,3834,6084,6584,12476,13743
20,448,448.000,338,775,1756,2237,2866,4699,6123,12551,15664
21,508,508.000,330,769,1636,1953,2681,3400,6042,6397,14054
22,509,509.000,317,744,1609,1964,2754,3462,5976,6444,12279
23,450,450.000,324,754,1676,2210,2888,4405,6141,9634,14723
24,482,482.000,325,773,1696,2069,2731,3462,6205,9059,16138
25,503,503.000,326,768,1407,1983,2795,3393,5975,6510,15102
26,513,513.000,338,780,1722,1944,2721,3348,5996,6457,10906
27,417,417.000,335,789,1753,2392,3137,5906,6548,9934,13815
28,512,512.000,337,779,1643,1951,2729,3371,5781,6817,19604
29,435,435.000,331,791,1823,2299,2994,5381,6218,8174,15198
30,488,488.000,310,724,1678,2043,2809,3531,6133,7755,14965
31,419,419.000,332,758,1841,2373,3150,5547,6145,9768,13012
32,458,458.000,318,741,1590,2183,2833,4292,6165,12455,12913
33,479,479.000,311,747,1684,2083,2854,4249,6180,7212,12673
34,489,489.000,306,751,1452,2032,2808,4477,6135,7169,13289
35,504,504.000,314,766,1659,1979,2818,3412,5281,6793,8423
36,569,569.000,307,715,1243,1775,2624,3276,3558,6354,14407
37,540,540.000,307,722,1426,1824,2725,3278,3603,6391,7056
38,545,545.000,293,734,1350,1830,2708,3414,4018,6281,7299
39,519,519.000,330,723,1732,1917,2769,3369,5922,6248,9863
40,528,528.000,293,729,1481,1888,2659,3384,5771,6331,13961
41,551,551.000,319,755,1670,1815,2634,3196,3527,6251,6689
42,365,365.000,353,817,1727,2727,3506,6175,7232,13989,15716
43,369,369.000,302,943,1703,2701,3492,6352,6903,13404,13699
44,415,415.000,329,753,1651,2404,3280,5954,6707,8966,13338
45,345,345.000,447,936,2029,2893,3637,6528,7433,13318,14261
46,521,521.000,323,728,1613,1911,2692,3418,6080,6519,14800
47,470,470.000,304,747,1823,2129,2903,3627,6123,7107,15390
48,506,506.000,317,776,1609,1964,2784,3542,5496,6855,14435
49,506,506.000,336,776,1693,1972,2775,3408,6014,7994,13094
50,520,520.000,330,786,1422,1917,2815,3425,4043,6650,13995
51,331,331.000,349,942,2059,3012,3691,6782,8063,14500,20898
52,363,363.000,340,917,1865,2749,3486,6111,7245,14592,19405
53,429,429.000,301,833,1894,2324,3041,4860,6488,8996,13589
54,482,482.000,331,787,1676,2074,2740,3628,6206,8595,17687
55,413,413.000,336,806,1718,2410,3169,5766,6637,9679,13414
56,521,521.000,337,786,1495,1919,2680,3418,4298,6361,11657
57,384,384.000,275,876,1516,2590,3304,5893,6408,13092,16835
58,485,485.000,315,731,1568,2058,2727,4136,6011,9682,12835
59,537,537.000,298,723,1732,1853,2662,3291,3547,6193,7129
