Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,147,147.000,1733,2793,4820,6782,8751,12215,20679,26706,35390
1,295,295.000,789,1314,2674,3359,4341,6506,9238,20142,21262
2,287,287.000,619,1315,2827,3468,4496,7020,9254,11894,28034
3,200,200.000,573,1700,3059,5038,7738,10712,16764,23333,23542
4,392,392.000,462,1020,2383,2510,3398,4176,5384,9015,15311
5,323,323.000,514,1063,2242,3097,3926,7298,9146,15026,18648
6,349,349.000,480,1024,2368,2844,3662,5692,7691,13461,19456
7,421,421.000,496,980,1841,2353,3230,4202,4980,8078,13238
8,262,262.000,471,1567,2232,3805,5476,8059,9432,16943,20685
9,256,256.000,436,1728,2256,3890,5571,8426,10822,18450,18735
10,320,320.000,456,1090,2285,3113,3860,7378,9197,11143,20035
11,406,406.000,445,976,2302,2466,3317,4127,5758,8380,17322
12,259,259.000,413,1202,2373,3825,5745,8220,9810,18112,24467
13,300,300.000,437,972,2046,3335,3734,7956,10459,18438,20112
14,343,343.000,425,958,1976,2887,3458,7160,7761,16011,24804
15,281,281.000,432,1018,2147,3546,4611,7674,9422,17903,20054
16,393,393.000,426,912,1965,2526,3304,5713,7278,9264,16413
17,437,437.000,364,857,1470,2277,3131,4017,7102,10638,16985
18,413,413.000,398,858,1863,2418,3175,4838,6832,9759,15217
19,452,452.000,358,807,1675,2195,3115,3794,6702,8636,14924
20,389,389.000,327,852,1867,2566,3263,6224,7255,14288,16717
21,293,293.000,342,858,2353,3403,5205,7263,8832,16375,16742
22,398,398.000,363,853,2012,2499,3044,5286,7040,15171,16837
23,418,418.000,361,848,2029,2387,3243,4151,6525,9683,15975
24,448,448.000,351,784,1778,2227,2952,4705,6596,9147,14980
25,360,360.000,347,845,1811,2768,3589,6433,7281,13559,14038
26,558,558.000,339,791,1105,1787,2639,3349,3561,6421,10000
27,386,386.000,339,803,1784,2580,3211,6557,7582,9821,15844
28,358,358.000,346,1370,1686,2796,3721,5997,7107,13166,14767
29,361,361.000,346,991,1819,2756,3660,5994,6755,12999,14190
30,399,399.000,350,844,1778,2503,3090,5878,7344,14900,16108
31,426,426.000,322,798,1878,2335,2974,4621,6211,13246,15464
32,367,367.000,358,828,1784,2721,3265,6336,7194,13556,26271
33,478,478.000,302,790,1685,2090,2927,3891,6130,7188,10594
34,320,320.000,352,1365,1852,3104,4601,6521,7191,13010,13712
35,328,328.000,318,1292,1843,3039,4329,7505,8670,9708,14483
36,489,489.000,284,760,1676,2037,2740,3415,6055,8186,15502
37,547,547.000,279,760,1324,1825,2631,3194,3503,6389,15078
38,415,415.000,312,749,1742,2401,2998,5515,6947,9027,20693
39,375,375.000,281,856,1836,2674,3301,6147,7673,14375,15013
40,395,395.000,308,807,1612,2508,3056,5840,6799,13458,15040
41,354,354.000,316,1260,1907,2820,3728,6287,7283,8729,16829
42,296,296.000,309,1381,1899,3367,4942,7679,8719,14879,15305
43,343,343.000,325,1306,1785,2910,4483,6001,6588,12424,17950
44,478,478.000,293,719,1470,2085,2669,4795,6001,12113,14418
45,580,580.000,305,679,1539,1717,2472,3069,3348,6169,13563
46,490,490.000,306,697,1771,2032,2607,3355,5756,8885,15824
47,571,571.000,287,749,1092,1748,2479,3168,3457,6355,15315
48,564,564.000,279,721,1287,1767,2572,3283,5445,5993,6390
49,518,518.000,280,781,1704,1919,2635,3397,4690,6782,9701
50,539,539.000,284,718,1519,1849,2598,3396,5435,6867,14099
51,528,528.000,303,707,1560,1886,2636,3250,5749,7049,12125
52,490,490.000,305,752,1651,2033,2649,4127,5995,7565,15166
53,462,462.000,296,754,1728,2170,2747,4506,5857,8691,15617
54,516,516.000,310,739,1560,1922,2637,3415,5683,6870,8388
55,544,544.000,296,741,1151,1857,2655,3330,5654,6339,14126
56,475,475.000,290,762,1631,2076,2705,4071,5873,8381,14414
57,370,370.000,303,1113,1726,2689,3412,5777,6504,12399,12612
58,351,351.000,308,1287,1722,2844,4176,5818,6586,12224,15749
59,417,417.000,312,745,1680,2381,2886,5738,7000,12502,16205
