Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,159,159.000,1437,2476,4970,6353,8514,10854,17254,26269,47097
1,195,195.000,779,1883,3809,5015,6960,9877,14600,20623,33552
2,319,319.000,494,1133,2346,3132,4325,5934,8800,14414,22503
3,209,209.000,455,1895,3460,4774,6403,10593,12386,19779,23174
4,309,309.000,393,1076,2162,3201,4015,6050,8614,17938,36174
5,368,368.000,406,1031,2011,2702,3637,5305,7397,11264,15984
6,290,290.000,419,1034,2619,3442,4246,8371,9106,16864,18654
7,245,245.000,401,1353,2509,4053,5451,8421,10260,21327,26391
8,243,243.000,402,1461,2853,4101,5088,9207,11522,18706,19920
9,256,256.000,314,1526,2709,3888,5674,8694,9605,16064,17566
10,259,259.000,370,1362,2498,3866,6190,8323,9644,13806,14894
11,284,284.000,399,1035,2492,3499,4539,7996,9212,15970,24704
12,339,339.000,402,908,2319,2941,3949,6719,8376,10111,21177
13,420,420.000,332,834,1858,2371,3647,4601,6176,8392,9085
14,446,446.000,326,848,1161,2227,3253,4397,5496,8438,10644
15,299,299.000,337,894,2186,3334,4579,8221,8997,15644,18704
16,330,330.000,323,892,2037,3027,4285,6974,8604,11063,16792
17,246,246.000,358,1611,2349,4045,6207,9207,10427,16514,19400
18,417,417.000,339,823,1842,2388,3480,4461,7656,8304,18026
19,454,454.000,297,778,1461,2193,3272,4198,4997,7979,10263
20,371,371.000,264,796,2092,2686,3694,6002,7547,9333,18390
21,301,301.000,342,939,2366,3300,4293,7977,8804,14672,18484
22,327,327.000,322,917,2347,3050,4180,6961,8625,11087,16161
23,256,256.000,396,1100,2710,3896,5415,8475,10113,19207,21366
24,383,383.000,334,903,2182,2583,3780,4838,6506,11025,11972
25,407,407.000,262,824,2091,2458,3685,4760,7099,8784,10103
26,393,393.000,272,827,2024,2541,3707,4788,7501,8838,16844
27,444,444.000,284,781,1967,2229,3346,4202,4850,8030,11390
28,446,446.000,294,764,1578,2237,3262,4660,6163,7998,8975
29,330,330.000,340,861,1788,3026,4340,7420,8421,15205,15668
30,366,366.000,303,859,2297,2728,3702,4867,8096,16136,19018
31,210,210.000,397,1375,3361,4791,7000,10506,12791,20069,22313
32,174,174.000,789,1939,3192,5670,8392,11685,14197,24820,26127
33,249,249.000,347,1563,2431,4024,5613,8741,11222,17915,21673
34,270,270.000,406,1252,2331,3681,4635,8419,10626,17867,23186
35,374,374.000,350,932,1913,2672,3583,5970,7621,11830,15954
36,425,425.000,343,949,1512,2332,3312,4307,5702,8052,28963
37,279,279.000,317,1513,2006,3577,5696,8050,9229,14709,20753
38,469,469.000,317,820,1813,2120,3032,3795,5753,8193,15931
39,419,419.000,313,865,1917,2380,3400,4369,6141,8211,14659
40,407,407.000,286,848,2000,2461,3302,5699,6663,9699,15920
41,428,428.000,298,848,1814,2321,2992,4119,6190,11863,24581
42,426,426.000,266,845,1816,2363,3255,5016,5919,12771,14362
43,280,280.000,368,1554,1970,3524,4784,8177,10176,15331,18681
44,450,450.000,272,843,1921,2219,2998,3751,5654,8691,14355
45,344,344.000,282,920,2102,2895,3685,5943,7838,14747,16979
46,483,483.000,302,832,1829,2063,2989,3701,4212,6458,8321
47,402,402.000,307,837,1773,2482,3074,5404,6946,14123,24626
48,331,331.000,292,888,2049,3010,4136,6708,7796,10107,16489
49,467,467.000,304,826,1845,2133,3037,3955,5379,8297,10005
50,485,485.000,260,785,1410,2056,2935,3767,5329,9552,13990
51,474,474.000,320,859,1890,2101,3141,3803,4909,6316,7649
52,396,396.000,327,827,1934,2524,3278,5248,6496,13411,15310
53,333,333.000,310,960,1946,2999,3723,6778,8180,14613,15652
54,330,330.000,331,1172,1960,3006,4464,6379,9042,10606,14972
55,397,397.000,266,882,1882,2520,3473,5600,6292,9853,10350
56,470,470.000,247,812,1692,2104,3019,3838,5382,8966,17352
57,344,344.000,328,898,1852,2896,3524,6872,8410,14007,14645
58,330,330.000,284,1100,2132,3032,3980,6541,8334,12622,14102
59,420,420.000,307,872,1888,2356,3132,5161,6214,8789,15092
