Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,190,190.000,1034,2005,3545,5234,6665,10938,17144,27200,27613
1,235,235.000,512,1797,2867,4252,5415,8729,12343,21829,22524
2,192,192.000,886,1947,4015,5186,7324,10146,12694,16151,35798
3,387,387.000,395,954,2068,2555,3160,5351,7000,11427,16702
4,327,327.000,439,1163,2185,3062,3927,6823,7963,12544,19507
5,448,448.000,401,878,1799,2202,2962,3878,6125,8597,17956
6,484,484.000,401,818,1789,2056,2801,3472,5664,8000,11843
7,311,311.000,416,1400,1973,3240,4700,6324,7811,12975,15161
8,467,467.000,388,807,1733,2107,2664,4284,5947,6796,12789
9,403,403.000,315,827,1788,2493,3101,5605,6817,13801,16454
10,413,413.000,357,783,1792,2392,2971,5881,6497,10271,15130
11,535,535.000,335,770,1584,1852,2619,3243,3776,6840,11221
12,571,571.000,285,734,1381,1741,2472,3033,3396,6277,7679
13,381,381.000,337,840,1772,2626,3311,5963,6695,8556,14602
14,416,416.000,329,801,1739,2392,3097,5325,6270,11884,16511
15,533,533.000,315,734,1603,1856,2604,3229,4794,6164,8449
16,422,422.000,325,819,1731,2342,3008,5272,6446,10641,17328
17,356,356.000,318,1219,1860,2798,3981,5681,7015,12882,13092
18,383,383.000,314,1127,1732,2598,3470,5679,6336,12048,14674
19,503,503.000,320,754,1694,1979,2657,3567,5659,6385,12177
20,614,614.000,308,693,1042,1623,2429,3072,3418,5863,6253
21,502,502.000,302,721,1610,1984,2595,3647,5655,6896,16208
22,556,556.000,283,743,1599,1793,2600,3172,3635,6113,7247
23,424,424.000,326,947,1723,2349,2896,4930,6097,11040,15710
24,439,439.000,311,756,1889,2272,2887,5189,6021,7735,15630
25,352,352.000,318,1353,1826,2837,4065,5996,6972,12198,13722
26,471,471.000,323,746,1650,2120,2779,4700,6036,6985,13663
27,301,301.000,312,1398,1737,3299,4794,6584,7292,13402,14879
28,560,560.000,276,748,1319,1781,2561,3206,4612,6639,9556
29,566,566.000,328,749,1085,1756,2541,3208,3620,6245,15479
30,492,492.000,271,812,1835,2029,2896,3444,4486,6754,10717
31,558,558.000,287,736,1218,1783,2514,3336,5590,6329,6831
32,378,378.000,267,837,1792,2636,3296,6188,6980,11703,13283
33,455,455.000,329,789,1741,2191,2858,4389,6393,8566,15451
34,351,351.000,334,1329,1756,2841,4012,5975,6900,12874,13102
35,401,401.000,274,856,1701,2482,3273,5823,6493,10126,13106
36,371,371.000,326,878,2190,2690,3457,5632,6776,12086,16544
37,510,510.000,313,796,1264,1955,2772,3592,4364,7397,16551
38,289,289.000,339,1070,2210,3453,4017,8283,9762,16794,20091
39,380,380.000,317,800,1816,2612,3075,5381,7092,14498,53639
40,508,508.000,312,797,1579,1962,2821,3460,4889,6950,10958
41,375,375.000,341,943,1983,2654,3244,6299,7691,9917,15008
42,189,189.000,471,1695,3117,5282,5977,10983,16676,29352,85700
43,153,153.000,343,2299,3536,6524,9538,13559,19656,27707,28328
44,428,428.000,334,884,1839,2328,3211,4216,5619,9551,22219
45,452,452.000,338,859,1845,2197,3019,3986,4801,8728,16108
46,266,266.000,382,935,2402,3747,4027,6972,11922,32241,57540
47,282,282.000,383,1093,2359,3567,3993,7799,12749,17886,21234
48,459,459.000,370,828,1658,2149,3042,3945,6519,7684,9546
49,226,226.000,298,1740,2476,4417,6957,10026,10687,18849,33443
50,198,198.000,914,1996,2906,5036,7379,9889,11109,20437,22201
51,397,397.000,361,877,2014,2522,3265,4737,6896,11759,18294
52,444,444.000,349,854,1953,2233,3186,3953,6224,7466,9053
53,492,492.000,301,860,1417,2036,2808,3715,4301,7323,20908
54,442,442.000,307,849,1823,2241,3085,4083,5420,8206,21832
55,284,284.000,381,1468,1956,3508,4784,7631,8976,15316,16407
56,479,479.000,298,848,1867,2082,2920,3715,4737,7026,8089
57,364,364.000,391,887,1900,2749,3397,6471,7505,14285,22409
58,464,464.000,293,831,1792,2142,2814,3745,6377,8169,14078
59,470,470.000,321,787,1779,2104,2940,3811,6191,8201,10017
