Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,174,174.000,1443,2303,4221,5722,7384,10876,16487,26926,27527
1,161,161.000,1075,2138,4886,6180,7531,10730,16874,31338,54503
2,332,332.000,476,1304,2105,2985,3919,5977,7440,13581,17181
3,237,237.000,695,1760,2928,4226,6141,8225,10275,15508,20274
4,332,332.000,453,1329,1892,2995,4301,6509,7137,12509,14704
5,316,316.000,425,1375,2100,3144,4454,7018,8453,10658,14329
6,406,406.000,398,874,1971,2455,2945,5436,6849,9749,21173
7,322,322.000,368,1468,2061,3089,4355,6689,7699,10096,14604
8,274,274.000,385,1564,2301,3619,5437,7105,8342,15116,16414
9,330,330.000,374,1433,2076,3027,3986,6685,7316,14038,14986
10,310,310.000,403,995,1976,3200,3752,7110,8960,16166,18727
11,330,330.000,440,1283,1904,3037,3367,6841,8344,15661,18784
12,434,434.000,375,866,1808,2277,2892,4159,6561,8401,14612
13,348,348.000,414,944,1883,2868,3527,6569,7775,14524,18319
14,418,418.000,387,856,1823,2379,3025,5089,6705,9753,15895
15,294,294.000,402,1323,1994,3388,5044,6711,8910,14827,20663
16,240,240.000,447,1621,2973,4166,5967,8437,13079,15625,18747
17,405,405.000,382,847,1856,2442,3051,5684,6764,8918,20386
18,375,375.000,304,870,1764,2668,3381,5833,7303,15040,25622
19,268,268.000,420,1447,2125,3705,5467,7111,9720,16601,18596
20,330,330.000,350,1099,1944,3025,3640,7084,8447,15800,19365
21,293,293.000,362,1485,2278,3391,5240,7221,8334,13302,16402
22,322,322.000,345,1256,2008,3078,4363,6625,7567,13093,16741
23,335,335.000,390,942,1895,2955,4212,6742,7844,13499,16306
24,296,296.000,396,1316,2472,3358,3921,7433,8752,19902,20629
25,422,422.000,403,896,1973,2360,3109,4207,6591,8690,14140
26,287,287.000,362,1510,2244,3486,4419,8240,9175,16470,17192
27,250,250.000,377,1728,1983,3970,6286,8669,10695,16741,19771
28,383,383.000,375,933,1803,2597,2939,6078,8208,15615,17649
29,270,270.000,349,1645,2357,3732,5472,8203,9488,16094,19052
30,351,351.000,365,938,2184,2814,3540,6292,7610,10075,14341
31,407,407.000,345,865,1704,2462,2918,6052,6859,13002,15988
32,268,268.000,390,1503,2305,3739,5327,8194,10010,16376,24638
33,336,336.000,385,954,1989,2929,3259,6738,9015,16977,18601
34,340,340.000,348,1003,1838,2950,3738,6692,7819,14112,15478
35,367,367.000,288,887,1871,2695,3329,6058,7359,12990,15152
36,365,365.000,349,818,1877,2738,3320,6115,8274,16308,17057
37,370,370.000,315,873,2014,2701,3297,6039,7517,15089,19169
38,439,439.000,343,825,1706,2263,2874,4071,6667,10831,19094
39,337,337.000,367,877,2027,2960,3267,6908,9091,15690,18053
40,337,337.000,401,1123,2164,2960,3543,6355,8179,13426,17715
41,424,424.000,270,792,1824,2346,2967,5364,6741,9240,14675
42,371,371.000,334,836,1933,2688,3223,6413,7809,10433,17648
43,224,224.000,763,1736,2433,4465,6689,8570,10111,16712,22531
44,200,200.000,813,1840,2772,4961,7142,10654,13983,18451,20099
45,233,233.000,375,1835,2768,4274,5915,9121,11582,19791,20767
46,189,189.000,847,2074,2854,5273,7780,10910,12591,21297,23431
47,313,313.000,461,1224,2490,3183,4303,6284,8457,11831,15909
48,222,222.000,409,1820,2799,4518,6993,9714,11391,20084,28860
49,261,261.000,461,1561,2969,3800,4859,7800,10614,15774,22143
50,303,303.000,465,1337,2658,3282,4598,5963,8814,12057,15132
51,357,357.000,415,1133,2265,2785,3890,5216,7027,9959,14800
52,283,283.000,417,1324,2462,3517,4802,7577,9479,16422,21103
53,268,268.000,429,1550,2853,3742,4365,7955,10322,19352,28412
54,176,176.000,497,2217,4012,5664,8337,11092,15146,20879,27354
55,276,276.000,382,1176,2513,3572,4369,7404,9365,19555,42720
56,245,245.000,385,1446,2575,4075,5702,9402,12092,18801,20232
57,305,305.000,412,1120,2486,3254,4001,7091,9310,12132,27191
58,266,266.000,412,1338,2437,3748,5121,8108,10410,18501,24076
59,265,265.000,397,1300,2704,3753,4752,8726,9535,19862,23630
