Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1710823990.965906,38216,0,1
1,NewOrder,1710823991.004427,17139,0,1
1,NewOrder,1710823991.021592,14970,0,1
1,NewOrder,1710823991.036583,13205,0,1
2,Payment,1710823991.049811,4618,0,1
1,NewOrder,1710823991.054450,9961,0,1
2,Payment,1710823991.064527,4728,0,1
2,Payment,1710823991.069276,4673,0,1
2,Payment,1710823991.073973,11065,0,1
2,Payment,1710823991.085062,4194,0,1
2,Payment,1710823991.089284,4516,0,1
1,NewOrder,1710823991.093823,14875,0,1
2,Payment,1710823991.108794,3499,0,1
1,NewOrder,1710823991.112409,10473,0,1
2,Payment,1710823991.122907,3833,0,1
2,Payment,1710823991.126762,7385,0,1
5,StockLevel,1710823991.134171,3791,0,1
2,Payment,1710823991.137982,4270,0,1
3,OrderStatus,1710823991.142278,4024,0,1
5,StockLevel,1710823991.146473,4331,0,1
5,StockLevel,1710823991.150830,2271,0,1
1,NewOrder,1710823991.153126,11986,0,1
2,Payment,1710823991.165140,3669,0,1
1,NewOrder,1710823991.168844,17093,0,1
1,NewOrder,1710823991.185964,11814,0,1
2,Payment,1710823991.197810,2946,0,1
1,NewOrder,1710823991.200783,5966,0,1
4,Delivery,1710823991.206777,28250,0,1
2,Payment,1710823991.235052,2803,0,1
1,NewOrder,1710823991.237881,9368,0,1
2,Payment,1710823991.247282,3979,0,1
1,NewOrder,1710823991.251287,10718,0,1
2,Payment,1710823991.262076,3465,0,1
1,NewOrder,1710823991.265568,12004,0,1
2,Payment,1710823991.277603,3978,0,1
2,Payment,1710823991.281611,3335,0,1
1,NewOrder,1710823991.284973,8118,0,1
1,NewOrder,1710823991.293132,6964,0,1
1,NewOrder,1710823991.300124,8207,0,1
1,NewOrder,1710823991.308359,8471,0,1
1,NewOrder,1710823991.316876,7763,0,1
1,NewOrder,1710823991.324677,9777,0,1
1,NewOrder,1710823991.334483,6810,0,1
4,Delivery,1710823991.341328,20449,0,1
1,NewOrder,1710823991.361806,6067,0,1
1,NewOrder,1710823991.367903,11901,0,1
1,NewOrder,1710823991.379854,11500,0,1
3,OrderStatus,1710823991.391383,2996,0,1
1,NewOrder,1710823991.394402,7905,0,1
1,NewOrder,1710823991.402334,8494,0,1
2,Payment,1710823991.410857,3112,0,1
2,Payment,1710823991.413997,2735,0,1
5,StockLevel,1710823991.416760,2325,0,1
2,Payment,1710823991.419116,3215,0,1
1,NewOrder,1710823991.422357,8641,0,1
2,Payment,1710823991.431027,2273,0,1
2,Payment,1710823991.433323,2261,0,1
4,Delivery,1710823991.435609,17179,0,1
2,Payment,1710823991.452814,2331,0,1
2,Payment,1710823991.455175,2889,0,1
1,NewOrder,1710823991.458087,7698,0,1
2,Payment,1710823991.465812,2149,0,1
2,Payment,1710823991.467983,2180,0,1
2,Payment,1710823991.470190,2051,0,1
5,StockLevel,1710823991.472266,1719,0,1
2,Payment,1710823991.474007,1926,0,1
2,Payment,1710823991.475952,2025,0,1
1,NewOrder,1710823991.478010,5093,0,1
1,NewOrder,1710823991.483128,3638,0,1
2,Payment,1710823991.486789,2489,0,1
2,Payment,1710823991.489303,2039,0,1
2,Payment,1710823991.491363,1952,0,1
2,Payment,1710823991.493334,1851,0,1
3,OrderStatus,1710823991.495210,2466,0,1
2,Payment,1710823991.497712,2107,0,1
1,NewOrder,1710823991.499843,5557,0,1
2,Payment,1710823991.505430,2083,0,1
2,Payment,1710823991.507535,2414,0,1
1,NewOrder,1710823991.509970,6395,0,1
1,NewOrder,1710823991.516393,7358,0,1
1,NewOrder,1710823991.523779,6073,0,1
2,Payment,1710823991.529881,2042,0,1
3,OrderStatus,1710823991.531947,1730,0,1
2,Payment,1710823991.533696,2703,0,1
1,NewOrder,1710823991.536425,6889,0,1
1,NewOrder,1710823991.543341,4774,0,1
2,Payment,1710823991.548144,2314,0,1
3,OrderStatus,1710823991.550479,1917,0,1
2,Payment,1710823991.552429,2480,0,1
2,Payment,1710823991.554937,2154,0,1
2,Payment,1710823991.557115,1788,0,1
1,NewOrder,1710823991.558920,6459,0,1
1,NewOrder,1710823991.565406,5420,0,1
1,NewOrder,1710823991.570852,8364,0,1
1,NewOrder,1710823991.579246,9501,0,1
1,NewOrder,1710823991.588778,10078,0,1
4,Delivery,1710823991.598884,20372,0,1
2,Payment,1710823991.619284,3032,0,1
5,StockLevel,1710823991.622346,2051,0,1
2,Payment,1710823991.624427,2732,0,1
1,NewOrder,1710823991.627187,7938,0,1
1,NewOrder,1710823991.635155,6046,0,1
1,NewOrder,1710823991.641232,7009,0,1
2,Payment,1710823991.648269,2376,0,1
2,Payment,1710823991.650667,2908,0,1
2,Payment,1710823991.653604,2073,0,1
3,OrderStatus,1710823991.655700,2615,0,1
1,NewOrder,1710823991.658335,8626,0,1
3,OrderStatus,1710823991.666993,3166,0,1
2,Payment,1710823991.670205,2360,0,1
2,Payment,1710823991.672591,1952,0,1
2,Payment,1710823991.674569,1686,0,1
2,Payment,1710823991.676280,1850,0,1
1,NewOrder,1710823991.678155,8573,0,1
1,NewOrder,1710823991.686759,9133,0,1
2,Payment,1710823991.695927,2327,0,1
1,NewOrder,1710823991.698277,6379,0,1
2,Payment,1710823991.704690,2435,0,1
1,NewOrder,1710823991.707151,6352,0,1
1,NewOrder,1710823991.713532,7620,0,1
2,Payment,1710823991.721190,2981,0,1
2,Payment,1710823991.724201,2528,0,1
1,NewOrder,1710823991.726756,8912,0,1
2,Payment,1710823991.735696,1929,0,1
2,Payment,1710823991.737648,2075,0,1
1,NewOrder,1710823991.739753,7619,0,1
2,Payment,1710823991.747401,1976,0,1
1,NewOrder,1710823991.749427,4464,0,1
1,NewOrder,1710823991.753945,7962,0,1
2,Payment,1710823991.761956,2449,0,1
3,OrderStatus,1710823991.764430,1742,0,1
1,NewOrder,1710823991.766188,7140,0,1
1,NewOrder,1710823991.773355,8679,0,1
1,NewOrder,1710823991.782060,4717,0,1
2,Payment,1710823991.786803,2236,0,1
2,Payment,1710823991.789065,1945,0,1
1,NewOrder,1710823991.791027,5394,0,1
2,Payment,1710823991.796450,2085,0,1
2,Payment,1710823991.798560,2176,0,1
2,Payment,1710823991.800757,1755,0,1
2,Payment,1710823991.802532,2507,0,1
1,NewOrder,1710823991.805069,8476,0,1
2,Payment,1710823991.813572,1722,0,1
2,Payment,1710823991.815312,2178,0,1
1,NewOrder,1710823991.817512,7581,0,1
1,NewOrder,1710823991.825121,4491,0,1
2,Payment,1710823991.829642,2461,0,1
1,NewOrder,1710823991.832129,5271,0,1
2,Payment,1710823991.837427,2190,0,1
2,Payment,1710823991.839642,2333,0,1
3,OrderStatus,1710823991.841995,3149,0,1
1,NewOrder,1710823991.845168,8759,0,1
5,StockLevel,1710823991.853957,1867,0,1
2,Payment,1710823991.855844,2160,0,1
2,Payment,1710823991.858025,2782,0,1
1,NewOrder,1710823991.860829,5359,0,1
1,NewOrder,1710823991.866215,6598,0,1
2,Payment,1710823991.872841,2092,0,1
1,NewOrder,1710823991.874954,7489,0,1
1,NewOrder,1710823991.882472,6575,0,1
5,StockLevel,1710823991.889075,2263,0,1
1,NewOrder,1710823991.891362,9570,0,1
5,StockLevel,1710823991.900960,2425,0,1
1,NewOrder,1710823991.903410,8963,0,1
2,Payment,1710823991.912404,2454,0,1
2,Payment,1710823991.914883,2110,0,1
1,NewOrder,1710823991.917013,8513,0,1
1,NewOrder,1710823991.925555,9680,0,1
1,NewOrder,1710823991.935263,6209,0,1
1,NewOrder,1710823991.941501,9879,0,1
1,NewOrder,1710823991.951407,5025,0,1
1,NewOrder,1710823991.956460,4630,0,1
1,NewOrder,1710823991.961111,5991,0,1
2,Payment,1710823991.967129,2039,0,1
2,Payment,1710823991.969191,3041,0,1
1,NewOrder,1710823991.972260,7237,0,1
4,Delivery,1710823991.979559,14467,0,1
1,NewOrder,1710823991.994052,4231,0,1
1,NewOrder,1710823991.998312,4273,0,1
1,NewOrder,1710823992.002648,7239,0,1
2,Payment,1710823992.009949,1843,0,1
3,OrderStatus,1710823992.011815,2455,0,1
2,Payment,1710823992.014294,2444,0,1
2,Payment,1710823992.016759,2211,0,1
1,NewOrder,1710823992.018994,4968,0,1
1,NewOrder,1710823992.023991,4395,0,1
2,Payment,1710823992.028412,2386,0,1
2,Payment,1710823992.030825,2160,0,1
1,NewOrder,1710823992.033068,7357,0,1
5,StockLevel,1710823992.040451,2043,0,1
1,NewOrder,1710823992.042513,6689,0,1
4,Delivery,1710823992.049228,16350,0,1
5,StockLevel,1710823992.065604,1564,0,1
4,Delivery,1710823992.067187,16513,0,1
1,NewOrder,1710823992.083726,4269,0,1
1,NewOrder,1710823992.088023,4093,0,1
1,NewOrder,1710823992.092142,7845,0,1
2,Payment,1710823992.100144,1888,0,1
2,Payment,1710823992.102143,2553,0,1
2,Payment,1710823992.104785,2119,0,1
1,NewOrder,1710823992.106988,4841,0,1
1,NewOrder,1710823992.111854,6452,0,1
2,Payment,1710823992.118461,2239,0,1
3,OrderStatus,1710823992.121063,2034,0,1
1,NewOrder,1710823992.123186,5526,0,1
2,Payment,1710823992.128737,2744,0,1
2,Payment,1710823992.131507,2092,0,1
1,NewOrder,1710823992.133688,5955,0,1
2,Payment,1710823992.139670,2561,0,1
2,Payment,1710823992.142254,1913,0,1
1,NewOrder,1710823992.144188,7504,0,1
2,Payment,1710823992.151788,2987,0,1
2,Payment,1710823992.154803,2406,0,1
1,NewOrder,1710823992.157233,7464,0,1
1,NewOrder,1710823992.164787,6986,0,1
2,Payment,1710823992.171803,2737,0,1
2,Payment,1710823992.174573,1733,0,1
1,NewOrder,1710823992.176382,7255,0,1
1,NewOrder,1710823992.183662,7729,0,1
2,Payment,1710823992.191475,2010,0,1
1,NewOrder,1710823992.193505,7829,0,1
1,NewOrder,1710823992.201357,6615,0,1
1,NewOrder,1710823992.207997,4948,0,1
1,NewOrder,1710823992.213001,5088,0,1
1,NewOrder,1710823992.218168,4110,0,1
2,Payment,1710823992.222303,2331,0,1
2,Payment,1710823992.224659,2082,0,1
2,Payment,1710823992.226764,2101,0,1
1,NewOrder,1710823992.228886,8596,0,1
1,NewOrder,1710823992.237507,7176,0,1
1,NewOrder,1710823992.244706,5288,0,1
1,NewOrder,1710823992.250018,6360,0,1
1,NewOrder,1710823992.256402,6741,0,1
5,StockLevel,1710823992.263169,1826,0,1
2,Payment,1710823992.265014,1641,0,1
1,NewOrder,1710823992.266672,7517,0,1
2,Payment,1710823992.274287,1868,0,1
2,Payment,1710823992.276285,1876,0,1
2,Payment,1710823992.278267,2382,0,1
2,Payment,1710823992.280672,1984,0,1
2,Payment,1710823992.282676,2147,0,1
1,NewOrder,1710823992.284840,5591,0,1
2,Payment,1710823992.290453,1608,0,1
2,Payment,1710823992.292080,1650,0,1
