Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1710822874.809495,10598,0,1
4,Delivery,1710822874.820190,33080,0,1
2,Payment,1710822874.853291,4389,0,1
1,NewOrder,1710822874.857697,13348,0,1
2,Payment,1710822874.871119,3452,0,1
1,NewOrder,1710822874.874593,9446,0,1
1,NewOrder,1710822874.884115,9302,0,1
1,NewOrder,1710822874.893436,8616,0,1
1,NewOrder,1710822874.902072,7239,0,1
2,Payment,1710822874.909331,3795,0,1
1,NewOrder,1710822874.913146,10588,0,1
2,Payment,1710822874.923755,32582,0,1
1,NewOrder,1710822874.956358,6787,0,1
5,StockLevel,1710822874.963167,3215,0,1
3,OrderStatus,1710822874.966402,4380,0,1
1,NewOrder,1710822874.970803,11530,0,1
1,NewOrder,1710822874.982411,11444,0,1
1,NewOrder,1710822874.993881,8781,0,1
2,Payment,1710822875.002684,3052,0,1
2,Payment,1710822875.005758,2636,0,1
2,Payment,1710822875.008413,4937,0,1
2,Payment,1710822875.013372,3056,0,1
2,Payment,1710822875.016450,3234,0,1
4,Delivery,1710822875.019718,17966,0,1
2,Payment,1710822875.037705,2403,0,1
1,NewOrder,1710822875.040142,6924,0,1
4,Delivery,1710822875.047089,17847,0,1
2,Payment,1710822875.065023,2461,0,1
1,NewOrder,1710822875.067505,6083,0,1
2,Payment,1710822875.073613,2344,0,1
1,NewOrder,1710822875.075980,12879,0,1
2,Payment,1710822875.088885,2440,0,1
1,NewOrder,1710822875.091346,5674,0,1
1,NewOrder,1710822875.097104,9561,0,1
2,Payment,1710822875.106690,2434,0,1
1,NewOrder,1710822875.109249,6128,0,1
5,StockLevel,1710822875.115400,2492,0,1
1,NewOrder,1710822875.117914,6500,0,1
1,NewOrder,1710822875.124439,5248,0,1
4,Delivery,1710822875.129712,16044,0,1
1,NewOrder,1710822875.145778,6598,0,1
1,NewOrder,1710822875.152399,4742,0,1
2,Payment,1710822875.157162,2174,0,1
5,StockLevel,1710822875.159375,2265,0,1
1,NewOrder,1710822875.161735,4971,0,1
1,NewOrder,1710822875.166728,7200,0,1
1,NewOrder,1710822875.173950,7286,0,1
1,NewOrder,1710822875.181259,4686,0,1
1,NewOrder,1710822875.186023,4530,0,1
4,Delivery,1710822875.190573,12968,0,1
1,NewOrder,1710822875.203561,4580,0,1
2,Payment,1710822875.208163,1965,0,1
2,Payment,1710822875.210168,2486,0,1
5,StockLevel,1710822875.212675,1515,0,1
3,OrderStatus,1710822875.214206,2524,0,1
1,NewOrder,1710822875.216746,3389,0,1
1,NewOrder,1710822875.220196,5465,0,1
1,NewOrder,1710822875.225684,6693,0,1
2,Payment,1710822875.232403,1296,0,1
1,NewOrder,1710822875.233718,2638,0,1
1,NewOrder,1710822875.236376,4244,0,1
2,Payment,1710822875.240645,1284,0,1
1,NewOrder,1710822875.241948,2763,0,1
1,NewOrder,1710822875.244738,4500,0,1
5,StockLevel,1710822875.249283,1411,0,1
1,NewOrder,1710822875.250725,3687,0,1
1,NewOrder,1710822875.254433,3900,0,1
2,Payment,1710822875.258363,1741,0,1
1,NewOrder,1710822875.260135,4588,0,1
1,NewOrder,1710822875.264749,2934,0,1
2,Payment,1710822875.267704,1246,0,1
3,OrderStatus,1710822875.268967,1059,0,1
2,Payment,1710822875.270044,1216,0,1
2,Payment,1710822875.271298,1214,0,1
1,NewOrder,1710822875.272543,4447,0,1
1,NewOrder,1710822875.277018,4412,0,1
2,Payment,1710822875.281459,1412,0,1
1,NewOrder,1710822875.282894,3626,0,1
2,Payment,1710822875.286545,1412,0,1
2,Payment,1710822875.287981,1259,0,1
2,Payment,1710822875.289260,1255,0,1
2,Payment,1710822875.290534,1158,0,1
5,StockLevel,1710822875.291710,1625,0,1
1,NewOrder,1710822875.293352,3148,0,1
1,NewOrder,1710822875.296534,2449,0,1
1,NewOrder,1710822875.299008,3741,0,1
1,NewOrder,1710822875.302770,3276,0,1
4,Delivery,1710822875.306069,9235,0,1
1,NewOrder,1710822875.315328,3740,0,1
2,Payment,1710822875.319093,1461,0,1
2,Payment,1710822875.320576,1258,0,1
2,Payment,1710822875.321855,1157,0,1
2,Payment,1710822875.323028,1092,0,1
1,NewOrder,1710822875.324136,4612,0,1
1,NewOrder,1710822875.328777,2941,0,1
2,Payment,1710822875.331742,1790,0,1
1,NewOrder,1710822875.333551,2424,0,1
2,Payment,1710822875.335996,1400,0,1
2,Payment,1710822875.337415,1187,0,1
2,Payment,1710822875.338617,1079,0,1
1,NewOrder,1710822875.339713,5287,0,1
4,Delivery,1710822875.345026,9535,0,1
2,Payment,1710822875.354586,1271,0,1
1,NewOrder,1710822875.355877,2694,0,1
2,Payment,1710822875.358594,1210,0,1
4,Delivery,1710822875.359823,10209,0,1
2,Payment,1710822875.370056,1285,0,1
2,Payment,1710822875.371360,1243,0,1
2,Payment,1710822875.372623,1221,0,1
2,Payment,1710822875.373865,1466,0,1
2,Payment,1710822875.375350,1292,0,1
2,Payment,1710822875.376660,1571,0,1
2,Payment,1710822875.378262,1413,0,1
2,Payment,1710822875.379695,1123,0,1
1,NewOrder,1710822875.380836,3041,0,1
2,Payment,1710822875.383900,1342,0,1
4,Delivery,1710822875.385262,10556,0,1
2,Payment,1710822875.395953,3319,0,1
2,Payment,1710822875.399292,2532,0,1
4,Delivery,1710822875.401838,14879,0,1
1,NewOrder,1710822875.416739,3515,0,1
2,Payment,1710822875.420275,1939,0,1
1,NewOrder,1710822875.422231,5018,0,1
2,Payment,1710822875.427271,3273,0,1
2,Payment,1710822875.430566,2463,0,1
2,Payment,1710822875.433075,1900,0,1
2,Payment,1710822875.434996,1770,0,1
2,Payment,1710822875.436800,2051,0,1
1,NewOrder,1710822875.438890,5027,0,1
1,NewOrder,1710822875.443964,7546,0,1
1,NewOrder,1710822875.451536,6000,0,1
2,Payment,1710822875.457558,2605,0,1
1,NewOrder,1710822875.460186,7970,0,1
1,NewOrder,1710822875.468180,5453,0,1
1,NewOrder,1710822875.473656,4856,0,1
2,Payment,1710822875.478539,2073,0,1
1,NewOrder,1710822875.480630,8434,0,1
1,NewOrder,1710822875.489088,7446,0,1
2,Payment,1710822875.496561,1943,0,1
1,NewOrder,1710822875.498526,6834,0,1
3,OrderStatus,1710822875.505383,2026,0,1
2,Payment,1710822875.507426,4352,0,1
2,Payment,1710822875.511804,1981,0,1
1,NewOrder,1710822875.513804,8272,0,1
2,Payment,1710822875.522098,2209,0,1
1,NewOrder,1710822875.524329,7467,0,1
3,OrderStatus,1710822875.531822,4627,0,1
1,NewOrder,1710822875.536472,6463,0,1
2,Payment,1710822875.542958,2132,0,1
1,NewOrder,1710822875.545117,5083,0,1
1,NewOrder,1710822875.550226,6763,0,1
1,NewOrder,1710822875.557015,7297,0,1
2,Payment,1710822875.564340,1901,0,1
1,NewOrder,1710822875.566263,4564,0,1
2,Payment,1710822875.570852,1598,0,1
1,NewOrder,1710822875.572467,3362,0,1
2,Payment,1710822875.575845,1796,0,1
1,NewOrder,1710822875.577717,4429,0,1
2,Payment,1710822875.582172,1685,0,1
2,Payment,1710822875.583877,1866,0,1
1,NewOrder,1710822875.585764,5956,0,1
4,Delivery,1710822875.591800,15762,0,1
2,Payment,1710822875.607585,2181,0,1
2,Payment,1710822875.609786,2863,0,1
1,NewOrder,1710822875.612673,4809,0,1
3,OrderStatus,1710822875.617507,1627,0,1
2,Payment,1710822875.619153,2230,0,1
1,NewOrder,1710822875.621403,7443,0,1
3,OrderStatus,1710822875.628875,2027,0,1
1,NewOrder,1710822875.630923,6876,0,1
1,NewOrder,1710822875.637824,6829,0,1
2,Payment,1710822875.644680,2148,0,1
2,Payment,1710822875.646848,1942,0,1
2,Payment,1710822875.648808,1962,0,1
4,Delivery,1710822875.650787,15353,0,1
2,Payment,1710822875.666165,2141,0,1
4,Delivery,1710822875.668327,15643,0,1
1,NewOrder,1710822875.683994,5537,0,1
2,Payment,1710822875.689553,1835,0,1
3,OrderStatus,1710822875.691407,1594,0,1
1,NewOrder,1710822875.693018,4711,0,1
1,NewOrder,1710822875.697755,4021,0,1
1,NewOrder,1710822875.701797,6136,0,1
2,Payment,1710822875.707964,2358,0,1
2,Payment,1710822875.710400,2799,0,1
5,StockLevel,1710822875.713223,1788,0,1
1,NewOrder,1710822875.715031,6223,0,1
1,NewOrder,1710822875.721278,5906,0,1
4,Delivery,1710822875.727208,14027,0,1
2,Payment,1710822875.741259,1867,0,1
2,Payment,1710822875.743146,2488,0,1
1,NewOrder,1710822875.745661,4794,0,1
2,Payment,1710822875.750479,1983,0,1
2,Payment,1710822875.752482,2281,0,1
2,Payment,1710822875.754784,1830,0,1
1,NewOrder,1710822875.756629,9520,0,1
2,Payment,1710822875.766177,1894,0,1
2,Payment,1710822875.768087,1751,0,1
2,Payment,1710822875.769857,2003,0,1
5,StockLevel,1710822875.771950,2158,0,1
1,NewOrder,1710822875.774154,5767,0,1
1,NewOrder,1710822875.779948,6125,0,1
2,Payment,1710822875.786098,1715,0,1
2,Payment,1710822875.787832,1929,0,1
1,NewOrder,1710822875.789779,7024,0,1
4,Delivery,1710822875.796829,15811,0,1
2,Payment,1710822875.812664,1883,0,1
2,Payment,1710822875.814566,1695,0,1
1,NewOrder,1710822875.816276,6822,0,1
4,Delivery,1710822875.823121,11243,0,1
2,Payment,1710822875.834386,1284,0,1
2,Payment,1710822875.835691,1299,0,1
2,Payment,1710822875.837009,1024,0,1
2,Payment,1710822875.838078,1381,0,1
1,NewOrder,1710822875.839475,5212,0,1
2,Payment,1710822875.844715,1909,0,1
2,Payment,1710822875.846644,1459,0,1
2,Payment,1710822875.848118,1385,0,1
1,NewOrder,1710822875.849517,5902,0,1
1,NewOrder,1710822875.855438,5163,0,1
5,StockLevel,1710822875.860627,1912,0,1
1,NewOrder,1710822875.862561,5744,0,1
2,Payment,1710822875.868324,1863,0,1
2,Payment,1710822875.870205,1509,0,1
2,Payment,1710822875.871730,1473,0,1
1,NewOrder,1710822875.873217,5424,0,1
3,OrderStatus,1710822875.878666,1884,0,1
1,NewOrder,1710822875.880569,4309,0,1
2,Payment,1710822875.884898,1523,0,1
2,Payment,1710822875.886438,1396,0,1
1,NewOrder,1710822875.887852,3085,0,1
2,Payment,1710822875.890953,1362,0,1
2,Payment,1710822875.892328,2008,0,1
2,Payment,1710822875.894362,2051,0,1
2,Payment,1710822875.896433,1409,0,1
1,NewOrder,1710822875.897910,4201,0,1
2,Payment,1710822875.902148,1591,0,1
3,OrderStatus,1710822875.903793,5599,0,1
4,Delivery,1710822875.909432,12224,0,1
2,Payment,1710822875.921676,1620,0,1
5,StockLevel,1710822875.923311,1450,0,1
1,NewOrder,1710822875.924775,3053,0,1
1,NewOrder,1710822875.927960,3752,0,1
1,NewOrder,1710822875.931732,4114,0,1
1,NewOrder,1710822875.935915,6124,0,1
1,NewOrder,1710822875.942177,3864,0,1
1,NewOrder,1710822875.946061,4201,0,1
1,NewOrder,1710822875.950278,5467,0,1
1,NewOrder,1710822875.955764,2970,0,1
1,NewOrder,1710822875.958806,6315,0,1
2,Payment,1710822875.965141,2289,0,1
2,Payment,1710822875.967448,1561,0,1
1,NewOrder,1710822875.969025,3707,0,1
1,NewOrder,1710822875.972752,4065,0,1
1,NewOrder,1710822875.976859,5058,0,1
1,NewOrder,1710822875.982026,5155,0,1
5,StockLevel,1710822875.987240,1739,0,1
1,NewOrder,1710822875.988994,4800,0,1
1,NewOrder,1710822875.993813,5724,0,1
2,Payment,1710822875.999559,1577,0,1
1,NewOrder,1710822876.001151,9041,0,1
1,NewOrder,1710822876.010227,6174,0,1
2,Payment,1710822876.016422,1991,0,1
1,NewOrder,1710822876.018428,3244,0,1
2,Payment,1710822876.021688,1536,0,1
2,Payment,1710822876.023235,1472,0,1
2,Payment,1710822876.024720,1313,0,1
2,Payment,1710822876.026044,1284,0,1
4,Delivery,1710822876.027339,13321,0,1
1,NewOrder,1710822876.040681,5321,0,1
1,NewOrder,1710822876.046023,4128,0,1
2,Payment,1710822876.050167,1547,0,1
2,Payment,1710822876.051726,1398,0,1
1,NewOrder,1710822876.053134,3470,0,1
1,NewOrder,1710822876.056623,6060,0,1
1,NewOrder,1710822876.062706,5205,0,1
2,Payment,1710822876.067932,1731,0,1
1,NewOrder,1710822876.069679,5059,0,1
1,NewOrder,1710822876.074760,5622,0,1
1,NewOrder,1710822876.080406,4557,0,1
1,NewOrder,1710822876.084984,3647,0,1
1,NewOrder,1710822876.088655,4664,0,1
5,StockLevel,1710822876.093358,1724,0,1
2,Payment,1710822876.095116,1355,0,1
2,Payment,1710822876.096488,1120,0,1
1,NewOrder,1710822876.097626,4640,0,1
1,NewOrder,1710822876.102286,4377,0,1
2,Payment,1710822876.106685,1185,0,1
2,Payment,1710822876.107889,1151,0,1
1,NewOrder,1710822876.109057,4236,0,1
2,Payment,1710822876.113318,1174,0,1
5,StockLevel,1710822876.114511,1253,0,1
2,Payment,1710822876.115781,1401,0,1
1,NewOrder,1710822876.117199,3155,0,1
2,Payment,1710822876.120374,1196,0,1
1,NewOrder,1710822876.121587,2437,0,1
2,Payment,1710822876.124039,1100,0,1
1,NewOrder,1710822876.125154,3578,0,1
1,NewOrder,1710822876.128754,2434,0,1
1,NewOrder,1710822876.131206,3627,0,1
1,NewOrder,1710822876.134851,3541,0,1
1,NewOrder,1710822876.138413,3577,0,1
2,Payment,1710822876.142012,1213,0,1
2,Payment,1710822876.143241,1167,0,1
2,Payment,1710822876.144425,1419,0,1
2,Payment,1710822876.145866,1142,0,1
1,NewOrder,1710822876.147025,2159,0,1
5,StockLevel,1710822876.149198,1436,0,1
3,OrderStatus,1710822876.150649,744,0,1
2,Payment,1710822876.151406,1025,0,1
2,Payment,1710822876.152468,1242,0,1
2,Payment,1710822876.153725,1064,0,1
2,Payment,1710822876.154803,1188,0,1
2,Payment,1710822876.156006,1077,0,1
1,NewOrder,1710822876.157096,3016,0,1
1,NewOrder,1710822876.160129,3601,0,1
2,Payment,1710822876.163754,1187,0,1
2,Payment,1710822876.164966,987,0,1
1,NewOrder,1710822876.165968,3562,0,1
2,Payment,1710822876.169546,1442,0,1
2,Payment,1710822876.171011,1244,0,1
5,StockLevel,1710822876.172272,1121,0,1
1,NewOrder,1710822876.173408,3352,0,1
1,NewOrder,1710822876.176777,3420,0,1
2,Payment,1710822876.180258,1057,0,1
2,Payment,1710822876.181331,1098,0,1
4,Delivery,1710822876.182443,7373,0,1
2,Payment,1710822876.189836,908,0,1
1,NewOrder,1710822876.190758,3247,0,1
1,NewOrder,1710822876.194022,3763,0,1
2,Payment,1710822876.197807,1004,0,1
2,Payment,1710822876.198825,1022,0,1
2,Payment,1710822876.199860,1068,0,1
1,NewOrder,1710822876.200942,4105,0,1
1,NewOrder,1710822876.205069,2531,0,1
2,Payment,1710822876.207619,1191,0,1
1,NewOrder,1710822876.208824,2513,0,1
2,Payment,1710822876.211362,1830,0,1
2,Payment,1710822876.213212,1027,0,1
2,Payment,1710822876.214261,1092,0,1
2,Payment,1710822876.215368,989,0,1
1,NewOrder,1710822876.216371,3927,0,1
2,Payment,1710822876.220316,997,0,1
2,Payment,1710822876.221326,898,0,1
1,NewOrder,1710822876.222236,2879,0,1
1,NewOrder,1710822876.225132,3928,0,1
1,NewOrder,1710822876.229083,2527,0,1
1,NewOrder,1710822876.231630,3259,0,1
2,Payment,1710822876.234906,951,0,1
2,Payment,1710822876.235879,925,0,1
1,NewOrder,1710822876.236816,3363,0,1
1,NewOrder,1710822876.240192,2471,0,1
1,NewOrder,1710822876.242675,2747,0,1
4,Delivery,1710822876.245445,6953,0,1
5,StockLevel,1710822876.252415,1314,0,1
2,Payment,1710822876.253743,990,0,1
2,Payment,1710822876.254746,884,0,1
1,NewOrder,1710822876.255643,2561,0,1
4,Delivery,1710822876.258220,7518,0,1
3,OrderStatus,1710822876.265760,771,0,1
1,NewOrder,1710822876.266543,3711,0,1
2,Payment,1710822876.270271,1230,0,1
2,Payment,1710822876.271516,963,0,1
2,Payment,1710822876.272491,1017,0,1
2,Payment,1710822876.273526,1005,0,1
2,Payment,1710822876.274557,1383,0,1
1,NewOrder,1710822876.275958,2562,0,1
2,Payment,1710822876.278763,1220,0,1
1,NewOrder,1710822876.279999,3232,0,1
2,Payment,1710822876.283248,1063,0,1
1,NewOrder,1710822876.284325,3645,0,1
1,NewOrder,1710822876.287988,2438,0,1
1,NewOrder,1710822876.290444,3945,0,1
1,NewOrder,1710822876.294407,4182,0,1
2,Payment,1710822876.298611,1008,0,1
2,Payment,1710822876.299635,952,0,1
1,NewOrder,1710822876.300599,3207,0,1
1,NewOrder,1710822876.303823,3430,0,1
4,Delivery,1710822876.307271,7741,0,1
2,Payment,1710822876.315033,1060,0,1
2,Payment,1710822876.316110,1100,0,1
2,Payment,1710822876.317224,888,0,1
2,Payment,1710822876.318124,895,0,1
1,NewOrder,1710822876.319059,2308,0,1
2,Payment,1710822876.321424,1037,0,1
3,OrderStatus,1710822876.322481,730,0,1
1,NewOrder,1710822876.323230,3291,0,1
1,NewOrder,1710822876.326534,4507,0,1
1,NewOrder,1710822876.331056,2255,0,1
2,Payment,1710822876.333324,1011,0,1
2,Payment,1710822876.334344,891,0,1
2,Payment,1710822876.335246,955,0,1
2,Payment,1710822876.336255,925,0,1
1,NewOrder,1710822876.337189,3099,0,1
2,Payment,1710822876.340299,867,0,1
1,NewOrder,1710822876.341175,3646,0,1
2,Payment,1710822876.344838,1332,0,1
1,NewOrder,1710822876.346192,2868,0,1
1,NewOrder,1710822876.349071,1805,0,1
2,Payment,1710822876.350885,981,0,1
1,NewOrder,1710822876.351875,3193,0,1
1,NewOrder,1710822876.355079,3452,0,1
5,StockLevel,1710822876.358544,1047,0,1
5,StockLevel,1710822876.359599,1343,0,1
1,NewOrder,1710822876.360953,4802,0,1
2,Payment,1710822876.365770,1053,0,1
2,Payment,1710822876.366833,1105,0,1
1,NewOrder,1710822876.367948,3623,0,1
2,Payment,1710822876.371584,1147,0,1
1,NewOrder,1710822876.372743,2373,0,1
2,Payment,1710822876.375128,987,0,1
2,Payment,1710822876.376126,1092,0,1
2,Payment,1710822876.377229,1115,0,1
1,NewOrder,1710822876.378358,2127,0,1
1,NewOrder,1710822876.380499,1932,0,1
1,NewOrder,1710822876.382443,2827,0,1
2,Payment,1710822876.385279,1049,0,1
2,Payment,1710822876.386339,1173,0,1
1,NewOrder,1710822876.387524,2051,0,1
2,Payment,1710822876.389587,883,0,1
2,Payment,1710822876.390479,903,0,1
1,NewOrder,1710822876.391390,2411,0,1
1,NewOrder,1710822876.393811,4633,0,1
1,NewOrder,1710822876.398460,4154,0,1
1,NewOrder,1710822876.402630,3899,0,1
1,NewOrder,1710822876.406543,3812,0,1
2,Payment,1710822876.410369,1223,0,1
1,NewOrder,1710822876.411608,3120,0,1
2,Payment,1710822876.414743,1179,0,1
1,NewOrder,1710822876.415934,3155,0,1
2,Payment,1710822876.419103,1033,0,1
1,NewOrder,1710822876.420155,2741,0,1
3,OrderStatus,1710822876.422909,690,0,1
2,Payment,1710822876.423607,1042,0,1
2,Payment,1710822876.424659,924,0,1
3,OrderStatus,1710822876.425593,769,0,1
2,Payment,1710822876.426371,1090,0,1
1,NewOrder,1710822876.427472,2837,0,1
1,NewOrder,1710822876.430324,2991,0,1
1,NewOrder,1710822876.433328,2821,0,1
1,NewOrder,1710822876.436161,2463,0,1
1,NewOrder,1710822876.438635,2745,0,1
1,NewOrder,1710822876.441389,2043,0,1
2,Payment,1710822876.443444,1048,0,1
2,Payment,1710822876.444503,1396,0,1
1,NewOrder,1710822876.445916,3328,0,1
1,NewOrder,1710822876.449257,2402,0,1
1,NewOrder,1710822876.451671,2610,0,1
1,NewOrder,1710822876.454293,3846,0,1
2,Payment,1710822876.458151,1392,0,1
2,Payment,1710822876.459552,1208,0,1
2,Payment,1710822876.460769,1025,0,1
1,NewOrder,1710822876.461810,2456,0,1
2,Payment,1710822876.464282,1042,0,1
2,Payment,1710822876.465336,1002,0,1
2,Payment,1710822876.466348,927,0,1
1,NewOrder,1710822876.467284,3477,0,1
1,NewOrder,1710822876.470774,2630,0,1
3,OrderStatus,1710822876.473417,754,0,1
1,NewOrder,1710822876.474180,3576,0,1
1,NewOrder,1710822876.477772,2907,0,1
2,Payment,1710822876.480694,980,0,1
1,NewOrder,1710822876.481684,3705,0,1
2,Payment,1710822876.485401,1017,0,1
2,Payment,1710822876.486429,1000,0,1
2,Payment,1710822876.487439,910,0,1
2,Payment,1710822876.488358,805,0,1
1,NewOrder,1710822876.489172,2857,0,1
1,NewOrder,1710822876.492041,3520,0,1
1,NewOrder,1710822876.495573,1900,0,1
2,Payment,1710822876.497486,1321,0,1
2,Payment,1710822876.498821,897,0,1
1,NewOrder,1710822876.499728,3027,0,1
2,Payment,1710822876.502766,998,0,1
1,NewOrder,1710822876.503774,2191,0,1
2,Payment,1710822876.505976,883,0,1
1,NewOrder,1710822876.506868,3273,0,1
2,Payment,1710822876.510154,1011,0,1
2,Payment,1710822876.511180,1104,0,1
1,NewOrder,1710822876.512299,2916,0,1
2,Payment,1710822876.515228,886,0,1
2,Payment,1710822876.516124,930,0,1
1,NewOrder,1710822876.517062,1803,0,1
1,NewOrder,1710822876.518876,2022,0,1
1,NewOrder,1710822876.520909,3052,0,1
4,Delivery,1710822876.523971,7619,0,1
2,Payment,1710822876.531605,950,0,1
2,Payment,1710822876.532566,905,0,1
2,Payment,1710822876.533479,783,0,1
2,Payment,1710822876.534272,808,0,1
1,NewOrder,1710822876.535088,3367,0,1
2,Payment,1710822876.538465,899,0,1
2,Payment,1710822876.539373,818,0,1
1,NewOrder,1710822876.540199,1958,0,1
1,NewOrder,1710822876.542165,3634,0,1
1,NewOrder,1710822876.545818,2236,0,1
1,NewOrder,1710822876.548070,3477,0,1
2,Payment,1710822876.551569,1055,0,1
2,Payment,1710822876.552634,1000,0,1
2,Payment,1710822876.553643,881,0,1
2,Payment,1710822876.554531,852,0,1
1,NewOrder,1710822876.555393,2531,0,1
2,Payment,1710822876.557934,957,0,1
1,NewOrder,1710822876.558901,3767,0,1
2,Payment,1710822876.562685,907,0,1
2,Payment,1710822876.563602,890,0,1
1,NewOrder,1710822876.564501,3498,0,1
2,Payment,1710822876.568010,1012,0,1
1,NewOrder,1710822876.569031,3632,0,1
2,Payment,1710822876.572676,875,0,1
2,Payment,1710822876.573560,856,0,1
2,Payment,1710822876.574452,917,0,1
2,Payment,1710822876.575406,955,0,1
2,Payment,1710822876.576370,1003,0,1
5,StockLevel,1710822876.577382,1681,0,1
