Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1710821852.216874,36487,0,1
4,Delivery,1710821852.253537,20158,0,1
2,Payment,1710821852.273714,6296,0,1
4,Delivery,1710821852.280030,19249,0,1
2,Payment,1710821852.299298,3371,0,1
4,Delivery,1710821852.302751,19663,0,1
1,NewOrder,1710821852.322434,12900,0,1
2,Payment,1710821852.335358,3501,0,1
2,Payment,1710821852.338878,3149,0,1
3,OrderStatus,1710821852.342050,3531,0,1
1,NewOrder,1710821852.345602,7708,0,1
1,NewOrder,1710821852.353332,7986,0,1
1,NewOrder,1710821852.361340,9450,0,1
3,OrderStatus,1710821852.370812,1566,0,1
1,NewOrder,1710821852.372391,6621,0,1
1,NewOrder,1710821852.379035,4459,0,1
4,Delivery,1710821852.383514,15417,0,1
2,Payment,1710821852.398951,2879,0,1
2,Payment,1710821852.401853,2623,0,1
1,NewOrder,1710821852.404497,5601,0,1
2,Payment,1710821852.410122,2431,0,1
2,Payment,1710821852.412572,2324,0,1
4,Delivery,1710821852.414916,15065,0,1
2,Payment,1710821852.430001,2592,0,1
2,Payment,1710821852.432612,3142,0,1
1,NewOrder,1710821852.435775,8473,0,1
4,Delivery,1710821852.444270,14771,0,1
1,NewOrder,1710821852.459066,8392,0,1
1,NewOrder,1710821852.467483,6214,0,1
1,NewOrder,1710821852.473720,4898,0,1
3,OrderStatus,1710821852.478641,1635,0,1
1,NewOrder,1710821852.480297,6504,0,1
1,NewOrder,1710821852.486829,5500,0,1
1,NewOrder,1710821852.492353,7957,0,1
5,StockLevel,1710821852.500335,2875,0,1
2,Payment,1710821852.503232,2315,0,1
2,Payment,1710821852.505568,2355,0,1
1,NewOrder,1710821852.507945,6785,0,1
1,NewOrder,1710821852.514755,7427,0,1
1,NewOrder,1710821852.522205,7404,0,1
1,NewOrder,1710821852.529632,6306,0,1
1,NewOrder,1710821852.535963,7920,0,1
1,NewOrder,1710821852.543908,7783,0,1
1,NewOrder,1710821852.551730,6746,0,1
2,Payment,1710821852.558515,2958,0,1
1,NewOrder,1710821852.561493,4080,0,1
1,NewOrder,1710821852.565595,7034,0,1
1,NewOrder,1710821852.572652,11781,0,1
1,NewOrder,1710821852.584458,5010,0,1
2,Payment,1710821852.589491,2122,0,1
2,Payment,1710821852.591668,1757,0,1
2,Payment,1710821852.593451,12810,0,1
1,NewOrder,1710821852.606282,4798,0,1
2,Payment,1710821852.611108,2545,0,1
1,NewOrder,1710821852.613823,7272,0,1
2,Payment,1710821852.621120,2057,0,1
2,Payment,1710821852.623199,2386,0,1
2,Payment,1710821852.625610,2079,0,1
1,NewOrder,1710821852.627711,5869,0,1
1,NewOrder,1710821852.633602,8016,0,1
2,Payment,1710821852.641643,2386,0,1
2,Payment,1710821852.644100,2310,0,1
2,Payment,1710821852.646427,1817,0,1
2,Payment,1710821852.648259,1699,0,1
2,Payment,1710821852.649990,3745,0,1
2,Payment,1710821852.653825,1927,0,1
1,NewOrder,1710821852.655769,3714,0,1
1,NewOrder,1710821852.659502,7201,0,1
1,NewOrder,1710821852.666724,5286,0,1
2,Payment,1710821852.672032,1935,0,1
2,Payment,1710821852.673986,2084,0,1
2,Payment,1710821852.676137,2523,0,1
